,Epoch,elapsed,train_loss,train_accuracy,valid_loss,valid_accuracy,train_F1_<pad>,train_F1_video,train_F1_sponsor,valid_F1_<pad>,valid_F1_video,valid_F1_sponsor
12,13,00:04:50,0.5756456255912781,0.9812168478965759,0.6248362064361572,0.9587112069129944,,0.9857021570205688,0.8212963938713074,,0.9766765236854553,0.6882230639457703
13,14,00:04:47,0.573395311832428,0.983725905418396,0.6217716336250305,0.9603404402732849,,0.9888015389442444,0.8163124918937683,,0.9774500727653503,0.6997283697128296
14,15,00:04:45,0.5723612308502197,0.9852960109710693,0.6251786947250366,0.9660046100616455,,0.9892477989196777,0.8304786682128906,,0.98055499792099,0.725939154624939
15,16,00:04:47,0.5730115175247192,0.9854551553726196,0.6217951774597168,0.9541902542114258,,0.9894443154335022,0.8318371772766113,,0.9737743139266968,0.6732181310653687
16,17,00:04:46,0.5731433629989624,0.9840890169143677,0.6272526383399963,0.969543993473053,,0.9865227937698364,0.8500528931617737,,0.982196033000946,0.7479385137557983
17,18,00:04:46,0.5709255337715149,0.98614501953125,0.6333856582641602,0.9715081453323364,,0.987820565700531,0.8633423447608948,,0.9832468032836914,0.7562705874443054
18,19,00:05:00,0.5695821046829224,0.9872313737869263,0.6286366581916809,0.9702543020248413,,0.9903274774551392,0.8445709943771362,,0.9827233552932739,0.7496768236160278
19,20,00:05:11,0.5711385607719421,0.9852238297462463,0.63355952501297,0.9716640114784241,,0.9890428185462952,0.8325669169425964,,0.9837141036987305,0.7532084584236145
20,21,00:05:00,0.5705382823944092,0.9857929944992065,0.6306998133659363,0.9687598943710327,,0.9899450540542603,0.8298887014389038,,0.9820294976234436,0.7390692234039307
21,22,00:04:46,0.569039523601532,0.9878683686256409,0.623390257358551,0.9667381048202515,,0.9910207986831665,0.8427882194519043,,0.9810428023338318,0.7303523421287537
22,23,00:04:50,0.5689014196395874,0.9873985052108765,0.6261716485023499,0.9647766947746277,,0.9910048246383667,0.8364408612251282,,0.9799363017082214,0.7191343307495117
23,24,00:04:49,0.5693404078483582,0.9869951605796814,0.6294331550598145,0.9684470891952515,,0.9905296564102173,0.8389598727226257,,0.9818954467773438,0.7380596995353699
24,25,00:04:51,0.5671381950378418,0.9893687963485718,0.6278658509254456,0.9708375334739685,,0.9918825626373291,0.8540445566177368,,0.9831991791725159,0.7520901560783386
25,26,00:04:46,0.567388117313385,0.9889971613883972,0.6255389451980591,0.9673418402671814,,0.9916133284568787,0.8527945876121521,,0.9812911152839661,0.7334030866622925
26,27,00:04:45,0.5679060220718384,0.9885323643684387,0.6299152970314026,0.9691267609596252,,0.9910515546798706,0.853573739528656,,0.9822574853897095,0.7416534423828125
27,28,00:04:53,0.5672582387924194,0.9888761639595032,0.6224802136421204,0.9575038552284241,,0.9915011525154114,0.8515747785568237,,0.9760076403617859,0.6850131750106812
28,29,00:05:02,0.5676127076148987,0.9894336462020874,0.6247462034225464,0.9692150950431824,,0.9920670390129089,0.8527480959892273,,0.9823861122131348,0.7436626553535461
29,30,00:05:01,0.568135142326355,0.9885090589523315,0.623799741268158,0.9319581985473633,,0.9921379685401917,0.8394155502319336,,0.9621562361717224,0.5838356614112854
30,31,00:05:00,0.5709729790687561,0.9857887625694275,0.6268161535263062,0.9284672141075134,,0.9908431768417358,0.8167964816093445,,0.960146963596344,0.5715059041976929
31,32,00:04:58,0.5678244829177856,0.9883930087089539,0.6289579272270203,0.9683282971382141,,0.9922248125076294,0.8372987508773804,,0.9821029305458069,0.7346930503845215
32,33,00:04:42,0.5687517523765564,0.988197922706604,0.6287558078765869,0.9675547480583191,,0.991873562335968,0.8386070132255554,,0.9814337491989136,0.7332438826560974
33,34,00:04:46,0.5669994354248047,0.990263819694519,0.6247788667678833,0.9692438244819641,,0.9926679134368896,0.8557744026184082,,0.9824228882789612,0.7431324124336243
34,35,00:04:46,0.5668053030967712,0.9901047348976135,0.6277313232421875,0.9659867882728577,,0.9928325414657593,0.8526588678359985,,0.9805611968040466,0.7250970602035522
35,36,00:04:48,0.5670705437660217,0.9890845417976379,0.6245278716087341,0.9681580662727356,,0.9921587109565735,0.844947338104248,,0.9818594455718994,0.736869752407074
36,37,00:04:49,0.5689261555671692,0.9878488779067993,0.6241996884346008,0.9710360169410706,,0.9914929866790771,0.8374509215354919,,0.9832271933555603,0.7553399205207825
37,38,00:04:51,0.5664659142494202,0.9893320798873901,0.6260656118392944,0.9656248688697815,,0.9921296834945679,0.850988507270813,,0.9806044101715088,0.7213665843009949
38,39,00:04:44,0.5670279860496521,0.9894201159477234,0.623166024684906,0.9657942652702332,,0.9924376606941223,0.8474568128585815,,0.9806421399116516,0.7244121432304382
39,40,00:04:45,0.5655964612960815,0.9907620549201965,0.6212927103042603,0.9599213004112244,,0.9927728176116943,0.8628222346305847,,0.9770933389663696,0.6985014081001282
40,41,00:04:45,0.5652440190315247,0.9912692904472351,0.623772919178009,0.9681360125541687,,0.9924099445343018,0.874413251876831,,0.9818553924560547,0.7372747659683228
