,Epoch,elapsed,train_loss,train_accuracy,valid_loss,valid_accuracy,train_F1_<pad>,train_F1_video,train_F1_sponsor,valid_F1_<pad>,valid_F1_video,valid_F1_sponsor
22,23,00:03:43,0.5668396353721619,0.988350510597229,0.6242433786392212,0.9613580107688904,,0.9918650984764099,0.8399640321731567,,0.9782342910766602,0.6999862194061279
23,24,00:03:46,0.5667595267295837,0.9885823726654053,0.6220439076423645,0.9509632587432861,,0.9922071695327759,0.8395693302154541,,0.972633421421051,0.6535912752151489
24,25,00:03:44,0.5657911896705627,0.9898669123649597,0.6247227191925049,0.9680954813957214,,0.9928727746009827,0.8463568091392517,,0.9820557832717896,0.733375072479248
25,26,00:03:45,0.5643659830093384,0.9915863275527954,0.6250259280204773,0.965271532535553,,0.9939396381378174,0.8588746786117554,,0.9804756045341492,0.7186117768287659
26,27,00:03:45,0.56516432762146,0.9907239079475403,0.6234074234962463,0.9490134716033936,,0.9934734106063843,0.8522356748580933,,0.971525251865387,0.6449678540229797
27,28,00:03:42,0.5657727718353271,0.9896481037139893,0.6225557327270508,0.9557899236679077,,0.9926612973213196,0.8485507369041443,,0.9753178358078003,0.6733267903327942
28,29,00:03:46,0.565058171749115,0.9906521439552307,0.6250160336494446,0.9606208801269531,,0.9912381172180176,0.8813444375991821,,0.9777823686599731,0.6976120471954346
29,30,00:03:46,0.5634030699729919,0.9912787079811096,0.6218907833099365,0.9610167145729065,,0.991395890712738,0.8893998265266418,,0.9777826070785522,0.7029624581336975
30,31,00:03:45,0.564534068107605,0.991061270236969,0.6235768795013428,0.9643421173095703,,0.9924772381782532,0.8698825240135193,,0.9800015687942505,0.7141039967536926
31,32,00:03:45,0.5654851198196411,0.9894358515739441,0.627293050289154,0.9653178453445435,,0.9924839735031128,0.8472002148628235,,0.9804002642631531,0.7185239791870117
32,33,00:03:45,0.5641397833824158,0.9915081262588501,0.6287971138954163,0.9702090620994568,,0.9938116669654846,0.8591126799583435,,0.9829367399215698,0.7467470169067383
33,34,00:03:46,0.5644109845161438,0.9911936521530151,0.6267618536949158,0.963995635509491,,0.9935661554336548,0.858047366142273,,0.979746401309967,0.71210777759552
34,35,00:03:47,0.563560426235199,0.99179607629776,0.6242749094963074,0.9667850136756897,,0.9940961599349976,0.8590354919433594,,0.981407105922699,0.7258157730102539
35,36,00:03:45,0.5633488297462463,0.9919254779815674,0.6282256245613098,0.9706934094429016,,0.9940778017044067,0.8613724112510681,,0.983462393283844,0.7464663982391357
36,37,00:03:45,0.5631042718887329,0.9921374320983887,0.6221756935119629,0.9550127387046814,,0.9943197965621948,0.8611738085746765,,0.9748153686523438,0.671237051486969
37,38,00:03:46,0.564750075340271,0.990236759185791,0.623075544834137,0.9514814615249634,,0.9933412671089172,0.8472077250480652,,0.9729859828948975,0.6555991172790527
38,39,00:03:46,0.5636630058288574,0.9914450645446777,0.6283378005027771,0.9706151485443115,,0.9937763214111328,0.8577016592025757,,0.9833028316497803,0.746833324432373
39,40,00:03:47,0.5625141263008118,0.992775559425354,0.6272913217544556,0.9619122743606567,,0.9945005178451538,0.8676072955131531,,0.9787604212760925,0.6982102394104004
40,41,00:03:46,0.562497079372406,0.9929482340812683,0.6241088509559631,0.964531660079956,,0.9946735501289368,0.8686582446098328,,0.9801591038703918,0.7137620449066162
41,42,00:03:47,0.5630112886428833,0.9926711320877075,0.6245825886726379,0.9671713709831238,,0.9945010542869568,0.8653666377067566,,0.9814874529838562,0.7286847829818726
42,43,00:03:45,0.5631390810012817,0.9923011064529419,0.6231048703193665,0.9658792018890381,,0.9942262768745422,0.8654845952987671,,0.9807793498039246,0.7223690748214722
43,44,00:03:47,0.5624840259552002,0.9934386610984802,0.6286556720733643,0.9684081077575684,,0.9948750734329224,0.872419536113739,,0.9822285771369934,0.7328886389732361
44,45,00:03:46,0.5630434155464172,0.9926871061325073,0.6242123246192932,0.9611755609512329,,0.9945913553237915,0.8667987585067749,,0.9782465696334839,0.6981039643287659
45,46,00:03:45,0.5625654458999634,0.9927040338516235,0.622992992401123,0.9531043171882629,,0.994590163230896,0.8653732538223267,,0.9738348722457886,0.662270188331604
46,47,00:03:48,0.5635087490081787,0.9916681051254272,0.6253879070281982,0.964235782623291,,0.9942029714584351,0.8566930294036865,,0.9799637794494629,0.7122514247894287
47,48,00:03:35,0.5627291202545166,0.9927051067352295,0.6270287036895752,0.9680204391479492,,0.9946689009666443,0.864141047000885,,0.9820094108581543,0.7317587733268738
48,49,00:03:33,0.5615630745887756,0.993655264377594,0.6258648037910461,0.9671889543533325,,0.9951547384262085,0.8720832467079163,,0.9815636873245239,0.7279438972473145
49,50,00:03:33,0.5614562034606934,0.9934817552566528,0.6236337423324585,0.9591040015220642,,0.9951871037483215,0.8682925701141357,,0.97722327709198,0.6875741481781006
50,51,00:03:32,0.5618629455566406,0.9934083223342896,0.6238426566123962,0.9656707644462585,,0.9951220750808716,0.8708108067512512,,0.9807264804840088,0.7214274406433105
51,52,00:03:34,0.5625284314155579,0.9923427700996399,0.6277439594268799,0.966529905796051,,0.9944491982460022,0.8621407151222229,,0.9812200665473938,0.7234683036804199
52,53,00:03:34,0.5620530843734741,0.9933039546012878,0.6320317983627319,0.9621202349662781,,0.9949250817298889,0.870373547077179,,0.9787939786911011,0.6981222629547119
53,54,00:03:32,0.5615100860595703,0.9934242963790894,0.6349183320999146,0.9724088907241821,,0.9953456521034241,0.8659919500350952,,0.9846568703651428,0.7499803304672241
54,55,00:03:33,0.5619561076164246,0.9927892088890076,0.6257220506668091,0.9516598582267761,,0.9950198531150818,0.8604449033737183,,0.9730470776557922,0.6541017293930054
55,56,00:03:33,0.5615916848182678,0.9932024478912354,0.6300389766693115,0.9649868011474609,,0.9950659871101379,0.8683069944381714,,0.9803576469421387,0.7146551609039307
56,57,00:03:34,0.5608193874359131,0.9936258792877197,0.6263738870620728,0.9605745673179626,,0.9952858686447144,0.8707930445671082,,0.9781027436256409,0.6933980584144592
57,58,00:03:33,0.561923623085022,0.9935089945793152,0.6306681632995605,0.9668546915054321,,0.9954484701156616,0.8664060235023499,,0.9815269708633423,0.7215884327888489
58,59,00:03:33,0.5621709823608398,0.9923999905586243,0.6267799139022827,0.9645040035247803,,0.9946157932281494,0.8621149659156799,,0.9801416993141174,0.7127993702888489
59,60,00:03:34,0.560809314250946,0.9940084218978882,0.6288888454437256,0.9672492146492004,,0.9954155087471008,0.8736881613731384,,0.9816746115684509,0.7253749370574951
60,61,00:03:34,0.5617681741714478,0.9926770925521851,0.6243184804916382,0.9637629985809326,,0.994938313961029,0.8616014122962952,,0.9798040986061096,0.7096039652824402
61,62,00:03:34,0.5608091950416565,0.9936352968215942,0.6262449622154236,0.9639497399330139,,0.9953698515892029,0.8701173067092896,,0.9799190163612366,0.7097178101539612
62,63,00:03:31,0.5604178309440613,0.9941493272781372,0.6275416016578674,0.964323878288269,,0.995622992515564,0.8731600642204285,,0.9800599217414856,0.7113114595413208
63,64,00:03:36,0.5604994893074036,0.9942957162857056,0.6306918859481812,0.9674473404884338,,0.9957708120346069,0.8733159899711609,,0.9818950295448303,0.7247486114501953
64,65,00:03:30,0.560655415058136,0.9941258430480957,0.6256529688835144,0.9659501314163208,,0.9956417679786682,0.8716208338737488,,0.9810085892677307,0.7197650074958801
65,66,00:03:32,0.5605655908584595,0.993948221206665,0.6262655258178711,0.9641034603118896,,0.9954748153686523,0.8733116984367371,,0.9799476265907288,0.7104215025901794
66,67,00:03:36,0.5606865882873535,0.9939897656440735,0.6257849335670471,0.9633176922798157,,0.9954764246940613,0.8732613325119019,,0.9795984625816345,0.7050254940986633
67,68,00:03:30,0.5601693987846375,0.9941253662109375,0.6227821707725525,0.9610505700111389,,0.9954637885093689,0.8744409680366516,,0.9782361388206482,0.6977605819702148
68,69,00:03:32,0.5610368847846985,0.9935755729675293,0.630007803440094,0.9650354981422424,,0.9952234029769897,0.8705660700798035,,0.9804528951644897,0.7141827344894409
69,70,00:03:36,0.5614800453186035,0.9930602312088013,0.6279682517051697,0.9638009667396545,,0.9951138496398926,0.8655259013175964,,0.9798340797424316,0.7079461812973022
70,71,00:03:34,0.5608757138252258,0.9936847686767578,0.6242247223854065,0.9528313279151917,,0.9954297542572021,0.868306040763855,,0.9739115834236145,0.6576218008995056
71,72,00:03:35,0.5595520734786987,0.9944761395454407,0.6284687519073486,0.9664745926856995,,0.9957876205444336,0.8758518099784851,,0.9812042117118835,0.7223807573318481
72,73,00:03:35,0.5591274499893188,0.9950024485588074,0.6275337934494019,0.9643967747688293,,0.9960245490074158,0.8803766369819641,,0.9801220297813416,0.7115693092346191
73,74,00:03:33,0.561173141002655,0.9930998086929321,0.6263347268104553,0.9624463319778442,,0.9949381351470947,0.8679076433181763,,0.979118287563324,0.7029112577438354
74,75,00:03:31,0.561327338218689,0.9933622479438782,0.6243276000022888,0.9614993333816528,,0.9952843189239502,0.8682526350021362,,0.9785574674606323,0.6982235908508301
75,76,00:03:35,0.5604702234268188,0.9940418601036072,0.6288581490516663,0.9636765718460083,,0.9955942034721375,0.872750997543335,,0.979771077632904,0.7068418264389038
76,77,00:03:33,0.5597587823867798,0.9947025775909424,0.6241288185119629,0.9617381691932678,,0.996062695980072,0.875933825969696,,0.978783369064331,0.6985056400299072
77,78,00:03:33,0.5605395436286926,0.9939332008361816,0.6255789399147034,0.9640635848045349,,0.9955673217773438,0.8705960512161255,,0.9799967408180237,0.709125816822052
78,79,00:03:35,0.5600375533103943,0.9945427775382996,0.6319237947463989,0.9543203711509705,,0.9957543015480042,0.8766906261444092,,0.9745965003967285,0.6625657081604004
79,80,00:03:35,0.5597524642944336,0.9944627285003662,0.6259410977363586,0.9653967618942261,,0.995712399482727,0.8776051998138428,,0.9806462526321411,0.7177766561508179
80,81,00:03:32,0.5602510571479797,0.9943316578865051,0.6296901106834412,0.9666017293930054,,0.9957199692726135,0.8750367164611816,,0.9813965559005737,0.7209405899047852
81,82,00:03:33,0.5619210004806519,0.9933096766471863,0.625144362449646,0.9599058628082275,,0.995171070098877,0.8673920035362244,,0.9775669574737549,0.6909483075141907
82,83,00:03:37,0.559736430644989,0.9945469498634338,0.6263880133628845,0.951029896736145,,0.9956833124160767,0.8788474798202515,,0.9727923274040222,0.650183379650116
83,84,00:03:31,0.5598244071006775,0.9948272109031677,0.6271793246269226,0.9643774628639221,,0.9958309531211853,0.8799651861190796,,0.9800443053245544,0.7120985984802246
84,85,00:03:39,0.5597307682037354,0.9952461123466492,0.6293787360191345,0.9666163325309753,,0.9960154294967651,0.8824122548103333,,0.9814932942390442,0.7202528715133667
85,86,00:03:36,0.5615271329879761,0.9927387833595276,0.6287385821342468,0.9643266797065735,,0.9948619604110718,0.8624991178512573,,0.9801334738731384,0.7114234566688538
86,87,00:03:35,0.5596470832824707,0.9946022033691406,0.6290588974952698,0.9658030867576599,,0.9956899285316467,0.8802589774131775,,0.9807961583137512,0.7198481559753418
87,88,00:03:32,0.5593419075012207,0.9951128363609314,0.6284224987030029,0.9644889831542969,,0.9958393573760986,0.8855454921722412,,0.980283796787262,0.7103567719459534
88,89,00:03:32,0.559055745601654,0.995137631893158,0.6269733309745789,0.9649291634559631,,0.995917558670044,0.8836773037910461,,0.980276346206665,0.7157878279685974
89,90,00:03:36,0.5606806874275208,0.9940342903137207,0.6327487826347351,0.9539486169815063,,0.9953335523605347,0.8752903938293457,,0.9742347002029419,0.6611757278442383
90,91,00:03:33,0.5598942637443542,0.9947311282157898,0.631636917591095,0.9643030762672424,,0.9954674243927002,0.8836370706558228,,0.9799897074699402,0.7105457186698914
91,92,00:03:37,0.5607702732086182,0.9943356513977051,0.6284575462341309,0.9619266390800476,,0.9956257939338684,0.8760082125663757,,0.9788543581962585,0.6983747482299805
92,93,00:03:36,0.560714602470398,0.9937632083892822,0.6308094263076782,0.9667190313339233,,0.9954782128334045,0.869163453578949,,0.9814144968986511,0.7217183113098145
93,94,00:03:34,0.5598042607307434,0.9945861101150513,0.6315280199050903,0.9649353623390198,,0.9955615997314453,0.8800790309906006,,0.9803988337516785,0.7130633592605591
94,95,00:03:32,0.5596224069595337,0.9946345686912537,0.6273102760314941,0.9610591530799866,,0.9956439137458801,0.8798767328262329,,0.9783427715301514,0.69420325756073
95,96,00:03:36,0.559217631816864,0.9953824877738953,0.630122721195221,0.965093195438385,,0.995984673500061,0.8870134949684143,,0.9805276989936829,0.7136750221252441
96,97,00:03:35,0.5604485273361206,0.9939953684806824,0.6274688839912415,0.9656413793563843,,0.9954530000686646,0.8724928498268127,,0.9807939529418945,0.7181555032730103
97,98,00:03:32,0.5594850778579712,0.9951684474945068,0.635459840297699,0.9708651900291443,,0.9959438443183899,0.884736955165863,,0.983744740486145,0.7423023581504822
98,99,00:03:31,0.5591963529586792,0.9953005313873291,0.629994809627533,0.9609519243240356,,0.996002197265625,0.8841300010681152,,0.9781944751739502,0.6943269371986389
99,100,00:03:36,0.5597658157348633,0.9948186874389648,0.6301333904266357,0.9634422659873962,,0.9958113431930542,0.8797077536582947,,0.9796133637428284,0.7059279680252075
