,word,start,end,category
167,plunge,55.35,55.649,video
168,the,55.649,55.91,video
169,depths,55.92,56.219,video
170,of,56.219,56.28,video
171,the,56.28,56.399,video
172,oceans,56.399,56.76,video
173,embrace,56.76,57.449,video
174,the,57.449,57.719,video
175,deep,57.719,57.92,video
176,cold,57.93,58.289,video
177,and,58.289,58.68,video
178,as,58.68,58.859,video
179,it,58.859,59.1,video
180,embraces,59.1,59.73,video
181,us,59.73,59.94,video
182,we,59.94,60.539,video
183,can't,60.539,60.709,video
184,escape,60.719,60.87,video
185,you,60.87,61.469,video
186,can't,61.469,61.68,video
187,escape,61.68,62.01,video
188,I,62.01,62.129,video
189,mean,62.129,62.25,video
190,you,62.25,62.309,video
191,get,62.309,62.399,video
192,a,62.399,62.45,video
193,swim,62.46,62.67,video
194,speed,62.67,62.91,video
195,but,62.91,63.18,video
196,Triton's,63.18,64.11,video
197,perhaps,64.11,64.619,video
198,it's,64.619,64.82,video
199,research,64.83,65.369,video
200,or,65.369,65.64,video
201,fortuitous,65.64,66.18,video
202,or,66.18,66.36,video
203,whatever,66.36,66.72,video
204,but,66.72,66.98,video
205,we,66.99,67.08,video
206,did,67.08,67.26,video
207,watch,67.26,67.53,video
208,Aquaman,67.53,68.07,video
209,recently,68.07,68.58,video
210,we,68.58,68.7,video
211,did,68.7,68.96,video
212,watch,68.97,69.21,video
213,Aquaman,69.21,69.659,video
214,recently,69.659,70.14,video
215,and,70.14,70.38,video
216,I,70.38,70.56,video
217,loved,70.56,71.34,video
218,it,71.34,71.539,video
219,insane,71.549,72.09,video
220,exposition,72.09,72.81,video
221,at,72.81,72.96,video
222,every,72.96,73.17,video
223,turn,73.17,73.439,video
224,but,73.439,74.22,video
225,the,74.22,74.75,video
226,epic,74.76,75.21,video
227,action,75.21,75.78,video
228,adventure,75.78,76.5,video
229,that,76.5,76.83,video
230,happens,76.83,77.24,video
231,underwater,77.25,77.549,video
232,that's,77.549,78.21,video
233,pretty,78.21,78.45,video
234,tasty,78.45,78.77,video
235,inspirational,78.78,79.439,video
236,right,79.439,79.65,video
237,I,79.65,79.83,video
238,started,79.83,80.22,video
239,thinking,80.22,80.45,video
240,about,80.46,80.52,video
241,this,80.52,81.03,video
242,and,81.03,81.42,video
243,not,81.42,81.84,video
244,just,81.84,82.02,video
245,Triton's,82.02,82.38,video
246,in,82.38,82.49,video
247,general,82.5,82.77,video
248,but,82.77,82.89,video
249,on,82.89,83.34,video
250,a,83.34,83.4,video
251,big,83.4,83.58,video
252,tangent,83.58,84.0,video
253,for,84.0,84.119,video
254,a,84.119,84.14,video
255,minute,84.15,84.36,video
256,yeah,84.36,85.35,video
257,I,85.35,85.439,video
258,read,85.439,85.65,video
259,a,85.65,85.68,video
260,lot,85.68,85.86,video
261,of,85.86,86.009,video
262,Keith,86.009,86.81,video
263,Baker's,86.82,87.119,video
264,blog,87.119,87.33,video
265,ever,87.33,87.6,video
266,on,87.6,87.81,video
267,creator,87.81,88.65,video
268,he,88.65,88.89,video
269,has,88.89,88.979,video
270,a,88.979,88.999,video
271,blog,89.009,89.79,video
272,Larry,89.79,90.0,video
273,talks,90.0,90.6,video
274,about,90.6,90.78,video
275,all,90.78,90.869,video
276,the,90.869,90.9,video
277,different,90.9,91.039,video
278,DD,91.049,91.47,video
279,subjects,91.47,91.89,video
280,and,91.89,92.04,video
281,stuff,92.04,92.189,video
282,and,92.189,92.369,video
283,one,92.369,92.909,video
284,of,92.909,93.03,video
285,them,93.03,93.23,video
286,was,93.24,94.049,video
287,a,94.049,94.079,video
288,digression,94.079,94.799,video
289,on,94.799,95.189,video
290,the,95.189,95.4,video
291,undersea,95.4,96.15,video
292,empires,96.15,96.74,video
293,of,96.75,97.14,video
294,ever,97.14,97.619,video
295,on,97.619,97.86,video
296,and,97.86,98.1,video
297,how,98.1,98.549,video
298,cool,98.549,99.21,video
299,Toa,99.21,99.54,video
300,and,99.54,99.93,video
301,Sagwa,99.93,100.34,video
302,NAND,100.35,101.1,video
303,and,101.1,101.43,video
304,Triton,101.43,102.09,video
305,and,102.09,102.27,video
306,merfolk,102.27,102.75,video
307,all,102.75,103.049,video
308,have,103.049,103.28,video
309,these,103.29,103.47,video
310,like,103.47,103.799,video
311,worlds,103.799,104.759,video
312,spanning,104.759,105.06,video
313,undersea,105.06,105.77,video
314,empires,105.78,106.259,video
315,one,106.259,106.89,video
316,of,106.89,106.95,video
317,the,106.95,107.04,video
318,things,107.04,107.189,video
319,that,107.189,107.31,video
320,he,107.31,107.369,video
321,always,107.369,107.45,video
322,wanted,107.46,107.7,video
323,to,107.7,107.759,video
324,do,107.759,107.85,video
325,is,107.85,107.97,video
326,like,107.97,108.09,video
327,write,108.09,108.57,video
328,a,108.57,108.6,video
329,book,108.6,108.869,video
330,or,108.869,109.13,video
331,some,109.14,109.29,video
332,kind,109.29,109.439,video
333,of,109.439,109.5,video
334,supplement,109.5,109.89,video
335,that,109.89,109.979,video
336,was,109.979,110.13,video
337,it,110.13,110.42,video
338,takes,110.43,110.61,video
339,place,110.61,110.85,video
340,entirely,110.85,111.299,video
341,underneath,111.299,112.079,video
342,the,112.079,112.789,video
343,waves,112.799,113.04,video
344,and,113.04,113.49,video
345,like,113.49,113.61,video
346,details,113.61,114.09,video
347,the,114.09,114.45,video
348,you,114.45,115.02,video
349,know,115.02,115.14,video
350,how,115.14,115.37,video
351,these,115.38,115.77,video
352,various,115.77,116.31,video
353,empires,116.31,116.52,video
354,and,116.52,117.0,video
355,countries,117.0,117.36,video
356,have,117.36,117.429,video
357,clashed,117.439,118.439,video
358,and,118.439,118.979,video
359,have,118.979,119.399,video
360,their,119.399,119.549,video
361,own,119.549,119.579,video
362,history,119.579,119.969,video
363,and,119.969,120.499,video
364,everything,120.509,120.689,video
365,and,120.689,121.049,video
366,like,121.049,121.56,video
367,the,121.56,121.71,video
368,only,121.71,121.95,video
369,other,121.95,122.27,video
370,setting,122.28,123.06,video
371,that,123.06,123.09,video
372,I,123.09,123.27,video
373,have,123.27,123.509,video
374,seen,123.509,123.75,video
375,it,123.75,123.899,video
376,takes,123.899,124.28,video
377,undersea,124.29,125.159,video
378,civilizations,125.159,126.06,video
379,as,126.06,126.469,video
380,seriously,126.469,127.469,video
381,as,127.469,127.58,video
382,like,127.59,127.979,video
383,this,127.979,128.22,video
384,is,128.22,128.369,video
385,a,128.369,128.399,video
386,thing,128.399,128.97,video
387,that,128.97,129.149,video
388,exists,129.149,129.45,video
389,in,129.45,129.539,video
390,the,129.539,129.619,video
391,world,129.629,129.75,video
392,that,129.75,130.05,video
393,influences,130.05,130.95,video
394,the,130.95,131.19,video
395,creatures,131.19,131.69,video
396,honor,131.7,131.849,video
397,the,131.849,132.03,video
398,cultures,132.03,132.36,video
399,on,132.36,132.48,video
400,land,132.48,132.72,video
401,and,132.72,133.05,video
402,vice,133.05,133.2,video
403,for,133.2,133.46,video
404,whatever,133.47,134.04,video
405,is,134.04,134.48,video
406,the,134.48,135.48,video
407,wilder,135.48,135.87,video
408,lands,135.87,136.17,video
409,of,136.17,136.26,video
410,high,136.26,136.37,video
411,fantasy,136.38,136.62,video
412,setting,136.62,137.22,video
413,which,137.22,137.55,video
414,has,137.55,138.35,video
415,Triton's,138.35,139.35,video
416,and,139.35,139.49,video
417,merfolk,139.5,139.83,video
418,in,139.83,140.01,video
419,it,140.01,140.16,video
420,and,140.16,140.43,video
421,one,140.43,140.91,video
422,of,140.91,141.03,video
423,the,141.03,141.21,video
424,cities,141.21,142.04,video
425,there,142.05,142.35,video
426,the,142.35,142.71,video
427,viridis,142.71,143.19,video
428,stan,143.19,143.4,video
429,the,143.4,143.7,video
430,city,143.7,144.09,video
431,state,144.09,144.33,video
432,of,144.33,144.35,video
433,the,144.36,144.51,video
434,world,144.51,144.78,video
435,upper,144.78,145.14,video
436,I,145.14,145.35,video
437,think,145.35,145.68,video
438,is,145.68,145.86,video
439,like,145.86,146.04,video
440,the,146.04,146.48,video
441,world,146.49,147.03,video
442,Emperor,147.03,147.39,video
443,there,147.39,147.63,video
444,has,147.63,147.84,video
445,subjugated,147.84,148.5,video
446,the,148.5,148.61,video
447,Tritons,148.62,149.1,video
448,of,149.1,149.37,video
449,Dolphin,149.37,149.85,video
450,Bay,149.85,150.06,video
451,or,150.06,150.33,video
452,whatever,150.33,150.63,video
453,it,150.63,150.78,video
454,is,150.78,150.8,video
455,and,150.81,151.2,video
456,like,151.2,151.35,video
457,keeps,151.35,151.77,video
458,their,151.77,152.16,video
459,emissaries,152.16,152.91,video
460,locked,152.91,153.26,video
461,in,153.27,153.54,video
462,tanks,153.54,154.05,video
463,in,154.05,154.17,video
464,his,154.17,154.29,video
465,throne,154.29,154.59,video
466,room,154.59,154.89,video
467,that,154.89,155.1,video
468,he's,155.1,155.18,video
469,sort,155.19,155.37,video
470,of,155.37,155.4,video
471,like,155.4,155.55,video
472,as,155.55,155.82,video
473,trophies,155.82,156.78,video
474,of,156.78,157.08,video
475,conquest,157.08,157.83,video
476,and,157.83,158.21,video
477,goes,158.22,158.58,video
478,around,158.58,158.79,video
479,and,158.79,158.91,video
480,knocks,158.91,159.09,video
481,on,159.09,159.27,video
482,the,159.27,159.36,video
483,glass,159.36,159.56,video
484,every,159.57,159.9,video
485,day,159.9,160.02,video
486,I,160.02,160.32,video
487,like,160.32,160.71,video
488,it,160.71,160.92,video
489,because,160.92,161.25,video
490,it,161.25,161.76,video
491,is,161.76,161.97,video
492,you,161.97,162.83,video
493,know,162.84,162.87,video
494,we,162.87,163.08,video
495,focus,163.08,163.35,video
496,so,163.35,163.44,video
497,much,163.44,163.5,video
498,on,163.5,163.65,video
499,the,163.65,163.8,video
500,surface,163.8,164.03,video
501,right,164.04,164.55,video
502,the,164.55,164.82,video
503,you,164.82,165.18,video
504,know,165.18,165.27,video
505,there's,165.27,165.45,video
506,either,165.45,165.66,video
507,you,165.66,166.22,video
508,know,166.23,166.32,video
509,what's,166.32,166.44,video
510,going,166.44,166.62,video
511,on,166.62,166.74,video
512,on,166.74,166.8,video
513,the,166.8,166.95,video
514,human,166.95,167.3,video
515,kingdoms,167.31,167.79,video
516,and,167.79,168.03,video
517,the,168.03,168.12,video
518,elven,168.12,168.45,video
519,realms,168.45,168.87,video
520,and,168.87,169.05,video
521,the,169.05,169.13,video
522,dwarf,169.14,169.44,video
523,holds,169.44,169.89,video
524,and,169.89,170.01,video
525,the,170.01,170.07,video
526,like,170.07,170.28,video
527,and,170.28,170.61,video
528,maybe,170.61,171.09,video
529,you,171.09,171.23,video
530,venture,171.24,171.54,video
531,underground,171.54,172.08,video
532,into,172.08,172.65,video
533,the,172.65,172.82,video
534,subterranean,172.83,173.25,video
535,world,173.25,173.459,video
536,of,173.459,173.88,video
537,the,173.88,173.97,video
538,Underdark,173.97,174.36,video
539,but,174.36,174.77,video
540,so,174.78,175.26,video
541,rarely,175.26,175.8,video
542,do,175.8,176.01,video
543,you,176.01,176.1,video
544,go,176.1,176.34,video
545,underneath,176.34,176.88,video
546,the,176.88,177.12,video
547,waves,177.12,177.32,video
548,and,177.33,177.84,video
549,realize,177.84,178.74,video
550,that,178.74,178.77,video
551,there,178.77,179.1,video
552,is,179.1,179.19,video
553,a,179.19,179.22,video
554,whole,179.22,179.69,video
555,fantasy,179.7,180.36,video
556,world,180.36,180.6,video
557,down,180.6,180.93,video
558,here,180.93,180.959,video
559,too,180.959,181.8,video
560,they've,181.8,182.67,video
561,got,182.67,182.96,video
562,you,182.97,183.63,video
563,know,183.63,183.66,video
564,threats,183.66,184.23,video
565,and,184.23,185.0,video
566,monsters,185.0,186.0,video
567,and,186.0,186.29,video
568,civilizations,186.3,187.11,video
569,and,187.11,187.44,video
570,magic,187.44,187.95,video
571,and,187.95,188.16,video
572,why,188.16,188.97,video
573,wouldn't,188.97,189.35,video
574,they,189.36,189.54,video
575,also,189.54,189.81,video
576,trade,189.81,190.77,video
577,with,190.77,191.07,video
578,the,191.07,191.22,video
579,surface,191.22,191.64,video
580,why,191.64,191.84,video
581,wouldn't,191.85,192.15,video
582,they,192.15,192.24,video
583,also,192.24,192.39,video
584,talk,192.39,192.93,video
585,and,192.93,193.29,video
586,and,193.29,193.64,video
587,communicate,193.65,194.25,video
588,and,194.25,194.459,video
589,be,194.459,195.27,video
590,integrated,195.27,195.9,video
591,it,195.9,196.14,video
592,seems,196.14,196.37,video
593,to,196.38,196.56,video
594,me,196.56,196.65,video
595,that,196.65,196.68,video
596,some,196.68,197.19,video
597,smart,197.19,197.519,video
598,wizards,197.519,198.03,video
599,would,198.03,198.3,video
600,do,198.3,199.04,video
601,some,199.05,199.26,video
602,dealings,199.26,199.68,video
603,with,199.68,199.89,video
604,those,199.89,200.1,video
605,that,200.1,200.37,video
606,could,200.37,200.55,video
607,get,200.55,200.69,video
608,access,200.7,200.88,video
609,to,200.88,201.18,video
610,sweet,201.18,201.72,video
611,sweet,201.72,202.05,video
612,pearls,202.05,202.44,video
613,sweet,202.44,202.739,video
614,sweet,202.739,203.03,video
615,pearls,203.04,203.489,video
616,and,203.489,203.76,video
617,all,203.76,203.85,video
618,those,203.85,204.06,video
619,special,204.06,204.51,video
620,ingredients,204.51,205.07,video
621,that,205.08,205.2,video
622,are,205.2,205.32,video
623,underwater,205.32,205.709,video
624,and,205.709,205.89,video
625,you,205.89,206.22,video
626,know,206.22,206.37,video
627,like,206.37,206.57,video
628,what,206.58,206.82,video
629,kind,206.82,207.06,video
630,of,207.06,207.15,video
631,spells,207.15,207.87,video
632,can,207.87,208.2,video
633,you,208.2,208.29,video
634,cast,208.29,208.56,video
635,with,208.56,208.82,video
636,minerals,208.83,209.31,video
637,from,209.31,209.43,video
638,an,209.43,209.61,video
639,undersea,209.61,209.97,video
640,volcanic,209.97,210.42,video
641,vent,210.42,210.83,video
642,kind,210.84,211.29,video
643,of,211.29,211.35,video
644,fireball,211.35,211.709,video
645,would,211.709,211.83,video
646,you,211.83,211.92,video
647,cast,211.92,212.13,video
648,from,212.13,212.36,video
649,underwater,212.37,213.06,video
650,it,213.06,213.18,video
651,like,213.18,213.3,video
652,a,213.3,213.33,video
653,back,213.33,213.57,video
654,like,213.57,213.9,video
655,a,213.9,213.93,video
656,little,213.93,214.4,video
657,bee,214.41,214.47,video
658,like,214.47,214.62,video
659,it's,214.62,214.769,video
660,some,214.769,214.86,video
661,kind,214.86,215.04,video
662,of,215.04,215.07,video
663,weird,215.07,215.28,video
664,manta,215.28,215.78,video
665,ray,215.79,216.15,video
666,guano,216.15,216.51,video
667,or,216.51,216.93,video
668,yeah,216.93,217.29,video
669,you're,217.29,217.68,video
670,like,217.68,217.95,video
671,powdered,217.95,218.36,video
672,coral,218.37,218.85,video
673,or,218.85,219.03,video
674,something,219.03,219.33,video
675,like,219.33,219.42,video
676,that,219.42,219.51,video
677,yeah,219.51,220.019,video
678,I,220.019,220.04,video
679,think,220.05,220.23,video
680,probably,220.23,220.5,video
681,like,220.5,220.739,video
682,it's,220.739,221.01,video
683,a,221.01,221.16,video
684,fireball,221.16,221.76,video
685,that,221.76,221.84,video
686,just,221.85,222.03,video
687,like,222.03,222.15,video
688,flash,222.15,222.51,video
689,boils,222.51,223.019,video
690,water,223.019,223.29,video
691,and,223.29,223.59,video
692,creates,223.59,224.12,video
693,like,224.13,224.4,video
694,this,224.4,224.7,video
695,maybe,224.7,225.6,video
696,an,225.6,225.75,video
697,obscures,225.75,226.17,video
698,vision,226.17,226.23,video
699,for,226.23,226.769,video
700,a,226.769,226.789,video
701,minute,226.799,227.07,video
702,as,227.07,227.22,video
703,it,227.22,227.37,video
704,like,227.37,227.549,video
705,creates,227.549,227.91,video
706,a,227.91,228.0,video
707,bunch,228.0,228.12,video
708,of,228.12,228.229,video
709,bubbles,228.239,228.6,video
710,and,228.6,229.049,video
711,and,229.049,229.41,video
712,it,229.41,229.56,video
713,like,229.56,230.459,video
714,but,230.459,230.88,video
715,it,230.88,230.97,video
716,like,230.97,231.14,video
717,flash,231.15,231.63,video
718,boils,231.63,232.08,video
719,the,232.08,232.62,video
720,whole,232.62,232.739,video
721,thing,232.739,232.98,video
722,is,232.98,233.13,video
723,called,233.13,233.4,video
724,a,233.4,233.81,video
725,little,233.82,234.06,video
726,less,234.06,234.209,video
727,damaged,234.209,234.63,video
728,and,234.63,234.84,video
729,like,234.84,234.959,video
730,for,234.959,235.23,video
731,another,235.23,235.46,video
732,like,235.47,235.68,video
733,round,235.68,235.92,video
734,or,235.92,236.1,video
735,two,236.1,236.13,video
736,it's,236.13,236.37,video
737,almost,236.37,236.519,video
738,like,236.519,236.7,video
739,a,236.7,236.73,video
740,fog,236.73,237.02,video
741,cloud,237.03,237.36,video
742,yeah,237.36,237.84,video
743,yeah,237.84,238.019,video
744,something,238.019,238.35,video
745,like,238.35,238.47,video
746,that,238.47,238.65,video
747,is,238.65,238.789,video
748,they,238.799,238.95,video
749,all,238.95,239.07,video
750,sort,239.07,239.31,video
751,of,239.31,239.37,video
752,dissipate,239.37,239.82,video
753,anything,239.82,240.17,video
754,frightens,240.18,240.51,video
755,would,240.51,240.6,video
756,be,240.6,240.72,video
757,one,240.72,240.93,video
758,of,240.93,241.049,video
759,those,241.049,241.23,video
760,people,241.23,241.65,video
761,I,241.65,241.85,video
762,the,241.86,241.92,video
763,wave,241.92,242.16,video
764,wave,242.16,242.93,video
765,hard-hard,242.93,243.93,video
766,segue,243.93,244.29,video
767,there,244.29,244.49,video
768,sometimes,244.5,244.98,video
769,you,244.98,245.1,video
770,gotta,245.1,245.22,video
771,have,245.22,245.37,video
772,the,245.37,245.459,video
773,undertow,245.459,245.78,video
774,rip,245.79,246.06,video
775,you,246.06,246.209,video
776,right,246.209,246.239,video
777,back,246.239,246.6,video
778,the,246.6,246.93,video
779,Riptide,246.93,247.29,video
780,yeah,247.29,247.98,video
781,back,247.98,248.81,video
782,on,248.82,248.97,video
783,the,248.97,249.15,video
784,track,249.15,249.45,video
785,Triton's,249.45,250.2,video
786,would,250.2,250.32,video
787,obviously,250.32,250.62,video
788,be,250.62,250.759,video
789,a,250.769,250.89,video
790,part,250.89,251.13,video
791,of,251.13,251.19,video
792,this,251.19,251.28,video
793,world,251.28,251.519,video
794,I,251.519,251.67,video
795,like,251.67,251.85,video
796,this,251.85,251.94,video
797,sort,251.94,252.09,video
798,of,252.09,252.14,video
799,the,252.15,252.239,video
800,backstory,252.239,252.66,video
801,of,252.66,252.69,video
802,the,252.69,252.78,video
803,Tritons,252.78,253.14,video
804,is,253.14,253.29,video
805,as,253.29,253.47,video
806,from,253.47,253.85,video
807,the,253.86,254.34,video
808,elemental,254.34,254.79,video
809,plane,254.79,254.97,video
810,of,254.97,255.12,video
811,water,255.12,255.36,video
812,and,255.36,255.69,video
813,it,255.69,256.019,video
814,to,256.019,256.159,video
815,me,256.169,256.29,video
816,it,256.29,256.38,video
817,like,256.38,256.5,video
818,reminds,256.5,256.799,video
819,me,256.799,256.95,video
820,of,256.95,257.04,video
821,the,257.04,257.1,video
822,city,257.1,257.25,video
823,ABBA,257.25,257.42,video
824,lists,257.43,257.82,video
825,who,257.82,258.06,video
826,originated,258.06,258.54,video
827,from,258.54,258.69,video
828,the,258.69,258.84,video
829,plane,258.84,259.049,video
830,of,259.049,259.07,video
831,and,260.34,260.669,video
832,at,260.669,260.94,video
833,least,260.94,261.06,video
834,in,261.06,261.299,video
835,terms,261.299,261.48,video
836,of,261.48,261.69,video
837,like,261.69,261.9,video
838,the,261.9,262.039,video
839,Tritons,262.049,262.82,video
840,backstory,262.82,263.82,video
841,and,263.82,263.91,video
842,folow,263.91,264.12,video
843,is,264.12,264.3,video
844,it,264.3,264.5,video
845,suggests,264.51,265.02,video
846,that,265.02,265.11,video
847,there's,265.11,265.32,video
848,a,265.32,265.38,video
849,whole,265.38,265.56,video
850,host,265.56,265.86,video
851,of,265.86,266.12,video
852,aquatic,266.13,266.58,video
853,monsters,266.58,267.06,video
854,that,267.06,267.24,video
855,came,267.24,267.66,video
856,to,267.66,267.93,video
857,the,267.93,268.02,video
858,prime,268.02,268.28,video
859,material,268.29,268.61,video
860,from,268.61,269.61,video
861,the,269.61,269.82,video
862,plane,269.82,270.06,video
863,of,270.06,270.09,video
864,water,270.09,270.45,video
865,so,270.45,270.74,video
866,they're,270.75,270.9,video
867,like,270.9,271.02,video
868,invasive,271.02,271.41,video
869,species,271.41,272.13,video
870,into,272.13,273.06,video
871,these,273.06,273.23,video
872,prime,273.24,273.93,video
873,worlds,273.93,274.47,video
874,and,274.47,274.79,video
875,like,274.79,275.79,video
876,the,275.79,276.419,video
877,Tritons,276.419,276.81,video
878,follow,276.81,277.1,video
879,them,277.11,277.35,video
880,they're,277.35,277.68,video
881,you,277.68,278.07,video
882,know,278.07,278.1,video
883,they,278.1,278.34,video
884,feel,278.34,278.85,video
885,like,278.85,279.02,video
886,some,279.03,279.21,video
887,sort,279.21,279.389,video
888,of,279.389,279.419,video
889,responsibility,279.419,279.87,video
890,for,279.87,280.5,video
891,this,280.5,280.74,video
892,is,280.74,281.09,video
893,because,281.1,281.7,video
894,they,281.7,281.85,video
895,were,281.85,281.91,video
896,the,281.91,282.18,video
897,guardians,282.18,282.96,video
898,of,282.96,283.29,video
899,it,283.29,283.44,video
900,or,283.44,283.64,video
901,something,283.65,283.83,video
902,I'm,283.83,284.16,video
903,I,284.16,284.4,video
904,don't,284.4,284.82,video
905,even,284.82,284.91,video
906,know,284.91,285.15,video
907,if,285.15,285.27,video
908,this,285.27,285.379,video
909,is,285.389,285.45,video
910,how,285.45,285.99,video
911,this,285.99,286.2,video
912,relates,286.2,286.47,video
913,to,286.47,286.56,video
914,like,286.56,286.71,video
915,other,286.71,287.09,video
916,DD,287.09,288.08,video
917,lore,288.09,288.3,video
918,for,288.3,288.54,video
919,Triton's,288.54,288.96,video
920,but,288.96,289.139,video
921,it's,289.139,289.26,video
922,it's,289.26,290.19,video
923,an,290.19,290.33,video
924,interesting,290.34,290.52,video
925,kind,290.52,291.389,video
926,of,291.389,291.419,video
927,take,291.419,291.66,video
928,because,291.66,291.9,video
929,it,291.9,292.29,video
930,it,292.29,293.09,video
931,suggests,293.1,293.37,video
932,number,293.37,294.12,video
933,one,294.12,294.3,video
934,that,294.3,294.54,video
935,you're,294.54,294.75,video
936,the,294.75,294.92,video
937,oceans,294.93,295.32,video
938,of,295.32,295.47,video
939,your,295.47,295.62,video
940,world,295.62,295.83,video
941,are,295.83,296.28,video
942,just,296.28,296.7,video
943,as,296.7,296.87,video
944,dangerous,296.88,297.09,video
945,just,297.09,297.57,video
946,as,297.57,297.95,video
947,fantastical,297.95,298.95,video
948,just,298.95,299.1,video
949,as,299.1,299.21,video
950,wondrous,299.22,299.61,video
951,as,299.61,299.97,video
952,the,299.97,300.15,video
953,other,300.15,300.27,video
954,places,300.27,300.57,video
955,of,300.57,300.84,video
956,it,300.84,300.96,video
957,but,300.96,301.58,video
