,word,start,end,category
109,real,45.3,45.59,video
110,job,45.6,45.629,video
111,then,45.629,46.59,video
112,it's,46.59,46.77,video
113,time,46.77,47.01,video
114,to,47.01,47.129,video
115,upgrade,47.129,47.309,video
116,to,47.309,47.55,video
117,a,47.55,47.7,video
118,new,47.7,48.02,video
119,model,48.03,48.39,video
120,I,48.39,48.57,video
121,mean,48.57,49.05,video
122,do,49.05,49.41,video
123,you,49.41,49.5,video
124,really,49.5,49.86,video
125,want,49.86,50.16,video
126,to,50.16,50.25,video
127,crawl,50.25,50.45,video
128,into,50.46,50.61,video
129,bed,50.61,50.7,video
130,with,50.7,51.03,video
131,that,51.03,51.36,video
132,the,51.36,51.66,video
133,rest,51.66,51.84,video
134,of,51.84,51.96,video
135,your,51.96,52.05,video
136,life,52.05,52.43,video
137,best,52.44,52.89,video
138,you,52.89,53.07,video
139,chew,53.07,53.28,video
140,your,53.28,53.309,video
141,own,53.309,53.489,video
142,arm,53.489,53.85,video
143,off,53.85,54.03,video
144,and,54.03,54.059,video
145,make,54.059,54.47,video
146,a,54.48,54.51,video
147,break,54.51,54.809,video
148,for,54.809,54.84,video
149,it,54.84,55.32,video
150,I,55.32,55.35,video
151,was,55.35,55.89,video
152,thinking,55.89,56.16,video
153,175,56.16,56.91,video
154,ish,56.91,57.11,video
155,per,57.12,57.48,video
156,song,57.48,57.809,video
157,I,57.809,58.109,video
158,was,58.109,58.469,video
159,thinking,58.469,58.8,video
160,holy,58.8,59.01,video
161,P,59.01,59.34,video
162,we,59.34,59.789,video
163,don't,59.789,60.02,video
164,have,60.03,60.239,video
165,the,60.239,60.449,video
166,kind,60.449,60.66,video
167,of,60.66,60.75,video
168,cash,60.75,60.989,video
169,for,60.989,61.23,video
170,that,61.23,61.35,video
171,for,61.35,61.649,video
172,just,61.649,61.79,video
173,a,61.8,61.92,video
174,song,61.92,62.129,video
175,any,62.129,62.64,video
176,Daniel,62.64,63.059,video
177,Danny,63.059,63.239,video
178,chance,63.239,63.57,video
179,or,63.57,63.87,video
180,are,63.87,64.14,video
181,we,64.14,64.219,video
182,going,64.229,64.379,video
183,in,64.379,64.589,video
184,dry,64.589,64.83,video
185,I,64.83,65.189,video
186,just,65.189,65.67,video
187,asked,65.67,65.939,video
188,my,65.939,66.03,video
189,mom,66.03,66.24,video
190,for,66.24,66.479,video
191,the,66.479,66.5,video
192,money,66.51,66.72,video
193,from,66.72,67.2,video
194,my,67.2,67.29,video
195,band's,67.29,67.53,video
196,account,67.53,67.89,video
197,and,67.89,68.04,video
198,she,68.04,68.12,video
199,doesn't,68.13,68.49,video
200,want,68.49,68.64,video
201,need,68.64,68.82,video
202,to,68.82,68.939,video
203,do,68.939,69.09,video
204,this,69.09,69.27,video
205,so,69.27,69.689,video
206,I'm,69.689,69.84,video
207,not,69.84,69.98,video
208,allowed,69.99,70.229,video
209,to,70.229,70.409,video
210,record,70.409,70.71,video
211,with,70.71,70.89,video
212,you,70.89,71.01,video
213,she,71.01,71.189,video
214,thinks,71.189,71.34,video
215,I,71.34,71.51,video
216,can,71.52,71.67,video
217,get,71.67,71.76,video
218,a,71.76,71.79,video
219,studio,71.79,72.09,video
220,for,72.09,72.299,video
221,cheaper,72.299,72.6,video
222,ha,72.6,72.72,video
223,ha,72.72,72.869,video
224,ha,72.869,73.01,video
225,she's,73.02,73.439,video
226,not,73.439,73.59,video
227,very,73.59,73.65,video
228,well-versed,73.65,74.28,video
229,in,74.28,74.4,video
230,this,74.4,74.539,video
231,business,74.549,74.76,video
232,sorry,74.76,75.45,video
233,guys,75.45,75.689,video
234,your,75.689,76.229,video
235,mom,76.229,76.59,video
236,why,76.59,77.49,video
237,is,77.49,77.85,video
238,she,77.85,77.99,video
239,handling,78.0,78.42,video
240,band,78.42,78.78,video
241,funds,78.78,79.02,video
242,exactly,79.02,79.53,video
243,because,79.53,79.799,video
244,she,79.799,80.09,video
245,set,80.1,80.31,video
246,up,80.31,80.4,video
247,the,80.4,80.52,video
248,account,80.52,80.85,video
249,we,80.85,81.27,video
250,go,81.27,81.39,video
251,to,81.39,81.45,video
252,her,81.45,81.659,video
253,for,81.659,81.869,video
254,any,81.869,81.92,video
255,financial,81.93,82.5,video
256,decisions,82.5,82.74,video
257,because,82.74,83.52,video
258,that's,83.52,83.729,video
259,what,83.729,83.899,video
260,she,83.909,84.03,video
261,does,84.03,84.18,video
262,for,84.18,84.24,video
263,a,84.24,84.479,video
264,living,84.479,84.84,video
265,she,84.84,85.08,video
266,thinks,85.08,85.32,video
267,there's,85.32,85.46,video
268,another,85.47,85.56,video
269,way,85.56,85.86,video
270,to,85.86,85.89,video
271,go,85.89,86.07,video
272,about,86.07,86.189,video
273,this,86.189,86.49,video
274,that,86.49,86.69,video
275,doesn't,86.7,86.729,video
276,cost,86.729,87.15,video
277,as,87.15,87.36,video
278,much,87.36,87.5,video
279,hey,87.5,88.5,video
280,mom,88.5,88.799,video
281,unless,88.799,89.579,video
282,your,89.579,89.749,video
283,kid's,89.759,90.06,video
284,name,90.06,90.15,video
285,is,90.15,90.479,video
286,Stacy,90.479,90.869,video
287,or,90.869,91.229,video
288,Glen,91.229,91.59,video
289,dancing,91.59,92.09,video
290,please,92.1,92.579,video
291,stay,92.579,92.85,video
292,the,92.85,93.03,video
293,[ __ ],93.03,93.299,video
294,out,93.299,93.6,video
295,of,93.6,93.63,video
296,your,93.63,93.9,video
297,son's,93.9,94.249,video
298,bands,94.259,94.619,video
299,business,94.619,95.28,video
300,it's,95.28,95.88,video
301,just,95.88,96.299,video
302,not,96.299,96.54,video
303,very,96.54,96.84,video
304,rock,96.84,97.19,video
305,and,97.2,97.439,video
306,roll,97.439,97.59,video
307,hey,97.59,98.369,video
308,guys,98.369,98.61,video
309,we,98.61,98.88,video
310,got,98.88,99.03,video
311,a,99.03,99.06,video
312,gig,99.06,99.329,video
313,this,99.329,99.479,video
314,week,99.479,99.71,video
315,well,99.72,100.049,video
316,that's,100.049,100.439,video
317,if,100.439,100.56,video
318,my,100.56,100.71,video
319,mom,100.71,100.92,video
320,says,100.92,101.189,video
321,we,101.189,101.34,video
322,can,101.34,101.49,video
323,play,101.49,101.719,video
324,it,101.729,102.229,video
325,things,102.229,103.229,video
326,that,103.229,103.38,video
327,were,103.38,103.649,video
328,never,103.649,103.92,video
329,ever,103.92,104.25,video
330,heard,104.25,104.67,video
331,at,104.67,104.87,video
332,a,104.88,104.909,video
333,Motorhead,104.909,105.659,video
334,practice,105.659,106.759,video
335,and,106.759,107.759,video
336,it's,107.759,108.06,video
337,just,108.06,108.299,video
338,not,108.299,108.469,video
339,the,108.479,108.63,video
340,moms,108.63,108.84,video
341,that,108.84,108.99,video
342,are,108.99,109.2,video
343,too,109.2,109.409,video
344,cheap,109.409,109.71,video
345,either,109.71,109.95,video
346,is,109.95,110.66,video
347,this,110.67,110.97,video
348,paid,110.97,111.24,video
349,now,111.24,111.72,video
350,truck,111.72,112.32,video
351,just,112.32,112.5,video
352,lyrics,112.5,112.77,video
353,this,112.77,113.04,video
354,is,113.04,113.149,video
355,free,113.159,113.369,video
356,I,113.369,113.549,video
357,don't,113.549,113.82,video
358,pay,113.82,113.909,video
359,for,113.909,113.939,video
360,lyrics,113.939,114.27,video
361,lyrics,114.27,114.499,video
362,shouldn't,114.509,114.84,video
363,be,114.84,114.899,video
364,paid,114.899,115.049,video
365,why,115.049,115.409,video
366,shouldn't,115.409,115.71,video
367,they,115.71,115.789,video
368,this,115.799,116.28,video
369,only,116.28,116.43,video
370,takes,116.43,116.579,video
371,a,116.579,116.7,video
372,couple,116.7,116.82,video
373,of,116.82,116.939,video
374,minutes,116.939,117.03,video
375,to,117.03,117.2,video
376,write,117.21,117.36,video
377,it,117.36,117.45,video
378,and,117.45,117.6,video
379,it's,117.6,117.78,video
380,just,117.78,117.93,video
381,words,117.93,118.17,video
382,beat,118.17,118.56,video
383,should,118.56,118.73,video
384,be,118.74,118.829,video
385,paid,118.829,119.04,video
386,for,119.04,119.189,video
387,it,119.189,119.28,video
388,I'm,119.28,119.46,video
389,not,119.46,119.7,video
390,paying,119.7,119.939,video
391,you're,119.939,120.2,video
392,ignorant,120.21,120.39,video
393,if,120.39,120.689,video
394,it's,120.689,120.899,video
395,so,120.899,121.049,video
396,easy,121.049,121.079,video
397,then,121.079,121.53,video
398,why,121.53,121.74,video
399,don't,121.74,122.06,video
400,you,122.07,122.13,video
401,just,122.13,122.31,video
402,write,122.31,122.49,video
403,your,122.49,122.64,video
404,own,122.64,122.759,video
405,words,122.759,123.0,video
406,ever,123.0,123.44,video
407,thought,123.45,123.719,video
408,of,123.719,123.869,video
409,that,123.869,123.99,video
410,and,123.99,124.17,video
411,for,124.17,124.59,video
412,your,124.59,124.71,video
413,information,124.71,124.85,video
414,it,124.86,125.49,video
415,doesn't,125.49,125.79,video
416,take,125.79,126.18,video
417,just,126.18,126.21,video
418,a,126.21,126.57,video
419,couple,126.57,126.719,video
420,of,126.719,126.93,video
421,minutes,126.93,127.039,video
422,at,127.049,127.32,video
423,least,127.32,127.74,video
424,for,127.74,127.92,video
425,me,127.92,128.039,video
426,because,128.039,128.34,video
427,I,128.34,128.369,video
428,actually,128.369,128.58,video
429,care,128.58,128.869,video
430,about,128.879,129.09,video
431,the,129.09,129.36,video
432,words,129.36,129.599,video
433,that,129.599,129.75,video
434,are,129.75,129.899,video
435,being,129.899,130.11,video
436,written,130.11,130.279,video
437,hey,130.289,131.039,video
438,man,131.039,131.28,video
439,do,131.28,131.52,video
440,something,131.52,131.97,video
441,I,131.97,132.12,video
442,can't,132.12,132.42,video
443,do,132.42,132.86,video
444,I'm,132.87,133.11,video
445,not,133.11,133.319,video
446,Pig,133.319,133.59,video
447,sounds,133.59,134.13,video
448,like,134.13,134.25,video
449,a,134.25,134.28,video
450,recipe,134.28,134.67,video
451,for,134.67,134.9,video
452,success,134.91,135.349,video
453,and,135.349,136.349,video
454,hey,136.349,136.62,video
455,folks,136.62,136.92,video
456,if,136.92,137.099,video
457,you're,137.099,137.19,video
458,starting,137.19,137.449,video
459,a,137.459,137.64,video
460,band,137.64,137.88,video
461,the,137.88,138.09,video
462,first,138.09,138.42,video
463,thing,138.42,138.599,video
464,you,138.599,138.69,video
465,need,138.69,138.9,video
466,to,138.9,138.93,video
467,know,138.93,139.16,video
468,on,139.17,139.44,video
469,your,139.44,139.65,video
470,road,139.65,139.92,video
471,to,139.92,139.95,video
472,success,139.95,140.099,video
473,is,140.099,140.64,video
474,you,140.64,140.849,video
475,actually,140.849,141.26,video
476,have,141.27,141.48,video
477,to,141.48,141.84,video
478,show,141.84,141.87,video
479,up,141.87,142.55,video
480,we're,142.56,142.95,video
481,setting,142.95,143.16,video
482,up,143.16,143.19,video
483,at,143.19,143.31,video
484,twelve,143.31,143.489,video
485,at,143.489,143.61,video
486,my,143.61,143.7,video
487,house,143.7,143.87,video
488,awesome,143.88,144.63,video
489,I'll,144.63,144.72,video
490,be,144.72,145.14,video
491,there,145.14,145.55,video
492,we're,145.56,145.709,video
493,getting,145.709,145.89,video
494,started,145.89,145.98,video
495,I'll,145.98,146.4,video
496,be,146.4,146.55,video
497,over,146.55,146.73,video
498,in,146.73,146.819,video
499,a,146.819,146.839,video
500,little,146.849,147.09,video
501,bit,147.09,147.18,video
502,around,147.18,147.72,video
503,one,147.72,147.989,video
504,change,147.989,148.68,video
505,the,148.68,148.739,video
506,plans,148.739,148.97,video
507,I'll,148.98,149.13,video
508,be,149.13,149.22,video
509,there,149.22,149.37,video
510,around,149.37,149.459,video
511,1:30,149.459,150.0,video
512,1:45,150.0,150.209,video
513,I,150.209,150.87,video
514,gotta,150.87,151.16,video
515,go,151.17,151.319,video
516,watch,151.319,151.5,video
517,my,151.5,151.65,video
518,sister's,151.65,152.01,video
519,soccer,152.01,152.25,video
520,game,152.25,152.489,video
521,okay,152.489,152.9,video
522,change,152.91,153.36,video
523,of,153.36,153.45,video
524,plans,153.45,153.51,video
525,again,153.51,153.9,video
526,I'll,153.9,154.05,video
527,be,154.05,154.17,video
528,there,154.17,154.28,video
529,around,154.29,154.38,video
530,2:45,154.38,154.92,video
531,ish,154.92,155.34,video
532,the,155.34,155.64,video
533,game,155.64,156.209,video
534,ends,156.209,156.42,video
535,at,156.42,156.48,video
536,2:30,156.48,156.62,video
537,I'm,156.63,157.41,video
538,on,157.41,157.709,video
539,my,157.709,157.83,video
540,way,157.83,157.86,video
541,over,157.86,158.22,video
542,now,158.22,158.489,video
543,and,158.489,159.0,video
544,they,159.0,159.63,video
545,wonder,159.63,160.16,video
546,why,160.17,160.349,video
547,it's,160.349,160.5,video
548,so,160.5,160.62,video
549,difficult,160.62,160.92,video
550,to,160.92,161.19,video
551,make,161.19,161.459,video
552,it,161.459,161.64,video
553,in,161.64,161.75,video
554,music,161.76,161.88,video
555,maybe,161.88,162.66,video
556,start,162.66,163.11,video
557,with,163.11,163.22,video
558,prioritizing,163.22,164.22,video
559,your,164.22,164.33,video
560,music,164.34,164.73,video
561,career,164.73,164.88,video
562,my,164.88,165.75,video
563,sister,165.75,166.14,video
564,has,166.14,166.38,video
565,a,166.38,166.41,video
566,soccer,166.41,166.799,video
567,game,166.799,167.059,video
568,it's,167.069,167.459,video
569,not,167.459,167.67,video
570,a,167.67,167.73,video
571,valid,167.73,168.06,video
572,excuse,168.06,168.569,video
573,for,168.569,168.72,video
574,being,168.72,168.87,video
575,late,168.87,169.13,video
576,for,169.14,169.17,video
577,practice,169.17,169.65,video
578,you,169.65,169.98,video
579,dope,169.98,170.569,video
580,now,170.569,171.569,video
581,here's,171.569,171.87,video
582,a,171.87,171.92,video
583,really,171.93,172.65,video
584,interesting,172.65,173.16,video
585,one,173.16,173.549,video
586,from,173.549,173.79,video
587,a,173.79,173.97,video
588,Toronto,173.97,174.53,video
589,metal,174.54,174.9,video
590,form,174.9,175.14,video
591,I,175.14,175.38,video
592,just,175.38,175.89,video
593,like,175.89,176.069,video
594,to,176.069,176.19,video
595,say,176.19,176.34,video
596,on,176.34,176.37,video
597,behalf,176.37,176.63,video
598,of,176.64,176.91,video
599,all,176.91,177.239,video
600,my,177.239,177.39,video
601,fellow,177.39,177.63,video
602,Canadians,177.63,178.11,video
603,I,178.11,178.23,video
604,apologize,178.23,178.85,video
605,for,178.86,179.04,video
606,this,179.04,179.16,video
607,[ __ ],179.16,179.75,video
608,anyone,179.76,180.63,video
609,know,180.63,180.78,video
610,how,180.78,180.93,video
611,to,180.93,180.959,video
612,record,180.959,181.319,video
613,through,181.319,181.47,video
614,a,181.47,181.5,video
615,pot,181.5,181.729,video
616,HD,181.739,182.28,video
617,trying,182.28,182.88,video
618,to,182.88,182.97,video
619,use,182.97,183.09,video
620,the,183.09,183.239,video
621,onboard,183.239,183.42,video
622,preset,183.42,183.979,video
623,tones,183.989,184.2,video
624,no,184.2,184.53,video
625,external,184.53,184.92,video
626,cab,184.92,185.099,video
627,just,185.099,185.34,video
628,yet,185.34,185.459,video
629,tried,185.459,185.809,video
630,recording,185.819,186.18,video
631,through,186.18,186.299,video
632,USB,186.299,186.69,video
633,into,186.69,186.9,video
634,audacity,186.9,187.17,video
635,and,187.17,187.49,video
636,repr,187.5,187.769,video
637,but,187.769,187.92,video
638,I,187.92,188.04,video
639,get,188.04,188.31,video
640,a,188.31,188.34,video
641,static,188.34,188.94,video
642,will,188.94,189.45,video
643,pay,189.45,189.63,video
644,cash,189.63,189.87,video
645,if,189.87,190.16,video
646,you,190.17,190.349,video
647,can,190.349,190.47,video
648,help,190.47,190.62,video
649,me,190.62,190.709,video
650,tour,190.709,190.92,video
651,it,190.92,191.04,video
652,the,191.04,191.13,video
653,right,191.13,191.31,video
654,doc,191.31,191.539,video
655,maybe,191.549,192.03,video
656,it's,192.03,192.269,video
657,cap,192.269,192.51,video
658,some,192.51,192.72,video
659,software,192.72,193.23,video
660,and,193.23,193.309,video
661,properly,193.319,193.739,video
662,setup,193.739,194.01,video
663,the,194.01,194.16,video
664,hard,194.16,194.34,video
665,line,194.34,194.7,video
666,[ __ ],194.7,194.93,video
667,tutorial,194.94,195.33,video
668,proved,195.33,195.51,video
669,useless,195.51,195.81,video
670,not,195.81,196.41,video
671,looking,196.41,196.709,video
672,to,196.709,196.789,video
673,achieve,196.799,196.89,video
674,amazing,196.89,197.28,video
675,perfect,197.28,197.67,video
676,studio,197.67,198.06,video
677,quality,198.06,198.44,video
678,[ __ ],198.45,198.6,video
679,just,198.6,199.079,video
680,need,199.079,199.29,video
681,to,199.29,199.35,video
682,have,199.35,199.5,video
683,a,199.5,199.53,video
684,medium,199.53,199.98,video
685,for,199.98,200.12,video
686,recording,200.13,200.519,video
687,musical,200.519,200.85,video
688,ideas,200.85,201.09,video
689,and,201.09,201.299,video
690,making,201.299,201.44,video
691,complete,201.45,201.81,video
692,songs,201.81,202.049,video
693,also,202.049,202.44,video
694,[ __ ],202.44,203.01,video
695,six,203.01,203.519,video
696,line,203.519,203.84,video
697,wait,204.359,204.93,video
698,so,204.93,205.47,video
699,you'll,205.47,205.62,video
700,pay,205.62,205.799,video
701,someone,205.799,206.1,video
702,to,206.1,206.19,video
703,procure,206.19,206.489,video
704,it,206.489,206.75,video
705,for,206.76,206.85,video
706,you,206.85,207.15,video
707,but,207.15,207.39,video
708,you,207.39,207.48,video
709,won't,207.48,207.69,video
710,just,207.69,207.93,video
711,buy,207.93,208.14,video
712,the,208.14,208.2,video
713,damn,208.2,208.309,video
714,program,208.319,208.739,video
715,yourself,208.739,209.13,video
716,because,209.13,210.12,video
717,wait,210.12,210.39,video
718,five,210.39,210.77,video
719,hundred,210.78,211.079,video
720,dollars,211.079,211.29,video
721,for,211.29,211.319,video
722,laggy,211.319,211.65,video
723,junk,211.65,211.98,video
724,that,211.98,212.069,video
725,will,212.069,212.15,video
726,be,212.16,212.25,video
727,obsolete,212.25,212.549,video
728,zero,212.549,212.91,video
729,plus,212.91,213.09,video
730,six,213.09,213.329,video
731,years,213.329,213.6,video
732,is,213.6,213.81,video
733,equal,213.81,214.099,video
734,to,214.109,214.2,video
735,$50,214.2,214.739,video
736,one,214.739,214.89,video
737,time,214.89,215.13,video
738,time,215.13,215.73,video
739,to,215.73,215.819,video
740,pay,215.819,215.94,video
741,more,215.94,216.08,video
742,attention,216.09,216.18,video
743,and,216.18,216.54,video
744,mad,216.54,216.72,video
745,son,216.72,217.019,video
746,also,217.019,217.29,video
747,we,217.29,217.769,video
748,live,217.769,217.95,video
749,in,217.95,218.059,video
750,Canada,218.069,218.4,video
751,kiss,218.4,218.579,video
752,my,218.579,218.76,video
753,deck,218.76,219.06,video
754,FBI,219.06,219.45,video
755,we're,219.45,220.079,video
756,all,220.079,220.17,video
757,the,220.17,220.25,video
758,smart,220.26,220.53,video
759,Alec's,220.53,220.769,video
760,we,220.769,220.89,video
761,live,220.89,221.069,video
762,in,221.069,221.19,video
763,anyways,221.19,221.73,video
764,Reaper,221.73,222.199,video
765,is,222.209,222.299,video
766,already,222.299,222.63,video
767,there,222.63,222.81,video
768,so,222.81,222.84,video
769,the,222.84,223.139,video
770,concern,223.139,223.44,video
771,is,223.44,223.56,video
772,how,223.56,223.699,video
773,to,223.709,223.769,video
774,get,223.769,223.95,video
775,that,223.95,224.069,video
776,crap,224.069,224.31,video
777,working,224.31,224.73,video
778,properly,224.73,224.94,video
779,you,224.94,225.62,video
780,got,225.63,225.81,video
781,Moxie,225.81,226.049,video
782,kid,226.049,226.41,video
783,you'll,226.41,226.769,video
784,go,226.769,226.92,video
785,far,226.92,227.13,video
786,in,227.13,227.25,video
787,this,227.25,227.36,video
788,business,227.37,227.43,video
789,let,227.43,227.97,video
790,me,227.97,228.06,video
791,know,228.06,228.209,video
792,when,228.209,228.389,video
793,you,228.389,228.48,video
794,have,228.48,228.569,video
795,an,228.569,228.65,video
796,album,228.66,228.9,video
797,so,228.9,229.23,video
798,I,229.23,229.29,video
799,can,229.29,229.47,video
800,torrent,229.47,229.799,video
801,this,229.799,229.889,video
802,[ __ ],229.889,230.16,video
803,out,230.16,230.28,video
804,of,230.28,230.3,video
805,hold,230.579,230.79,video
806,up,230.79,230.97,video
807,there,230.97,231.09,video
808,mr.,231.09,231.209,video
809,virtue,231.209,231.69,video
810,signaler,231.69,232.26,video
811,I,232.26,232.319,video
812,got,232.319,232.49,video
813,your,232.5,232.62,video
814,anal,232.62,232.92,video
815,Vaseline,232.92,233.34,video
816,you,233.34,233.37,video
817,asked,233.37,233.7,video
818,for,233.7,233.88,video
819,the,233.88,234.229,video
820,purpose,234.239,234.51,video
821,of,234.51,234.6,video
822,the,234.6,234.72,video
823,recordings,234.72,235.079,video
824,here,235.079,235.2,video
825,is,235.2,235.29,video
826,for,235.29,235.43,video
827,personal,235.44,235.799,video
828,use,235.799,235.859,video
829,to,235.859,236.28,video
830,remember,236.28,236.549,video
831,song,236.549,236.73,video
832,ideas,236.73,237.06,video
833,not,237.06,237.199,video
834,to,237.209,237.329,video
835,release,237.329,237.569,video
836,an,237.569,237.69,video
837,album,237.69,238.069,video
838,I've,238.079,238.23,video
839,heard,238.23,238.47,video
840,of,238.47,238.56,video
841,studios,238.56,238.859,video
842,I'll,238.859,238.98,video
843,charge,238.98,239.25,video
844,ever,239.25,239.449,video
845,put,239.459,239.639,video
846,your,239.639,239.76,video
847,bands,239.76,239.94,video
848,just,239.94,240.15,video
849,$50,240.15,240.72,video
850,a,240.72,240.84,video
851,son,240.84,241.049,video
852,when,241.049,241.5,video
853,I,241.5,241.52,video
854,need,241.53,241.769,video
855,it,241.769,241.859,video
856,done,241.859,241.98,video
857,well,241.98,242.19,video
858,in,242.19,242.31,video
859,proper,242.31,242.519,video
860,exam,242.519,242.94,video
861,I'll,242.94,243.08,video
862,pay,243.09,243.269,video
863,for,243.269,243.329,video
864,that,243.329,243.48,video
865,service,243.48,243.84,video
866,and,243.84,243.959,video
867,that,243.959,244.2,video
868,service,244.2,244.22,video
869,only,244.23,244.859,video
870,and,244.859,245.1,video
871,last,245.1,245.549,video
872,I,245.549,245.7,video
873,checked,245.7,245.73,video
874,bands,245.73,246.239,video
875,that,246.239,246.42,video
876,makes,246.42,246.59,video
877,most,246.6,246.75,video
878,of,246.75,246.87,video
879,their,246.87,246.959,video
880,money,246.959,247.109,video
881,through,247.109,247.26,video
882,during,247.26,247.55,video
883,streaming,247.56,247.92,video
884,on,247.92,248.04,video
885,March,248.04,248.22,video
886,not,248.22,248.489,video
887,CD,248.489,248.88,video
888,sales,248.88,249.06,video
889,before,249.06,249.53,video
890,they,249.54,249.84,video
891,had,249.84,249.93,video
892,kiss,249.93,250.139,video
893,my,250.139,250.319,video
894,[ __ ],250.319,250.68,video
895,people,250.68,251.34,video
896,like,251.34,251.489,video
897,you,251.489,251.629,video
898,are,251.639,251.73,video
899,exactly,251.73,252.0,video
900,why,252.0,252.299,video
901,I,252.299,252.329,video
902,accepted,252.329,252.84,video
903,Christ,252.84,253.049,video
904,and,253.049,253.68,video
905,Oh,253.68,253.91,video
906,have,253.92,254.22,video
907,fun,254.22,254.43,video
908,with,254.43,254.549,video
909,your,254.549,254.639,video
910,underpowered,254.639,254.97,video
911,[ __ ],254.97,255.229,video
912,that's,255.239,255.42,video
913,right,255.42,255.63,video
914,because,255.63,255.78,video
915,you,255.78,256.169,video
916,spent,256.169,256.41,video
917,all,256.41,256.59,video
918,your,256.59,256.849,video
919,money,256.859,256.919,video
920,on,256.919,257.13,video
921,disabled,257.13,257.639,video
922,-,257.639,257.729,video
923,smart,257.729,258.299,video
924,ass,258.299,258.419,video
925,go,258.419,258.89,video
926,practice,258.9,259.229,video
927,your,259.229,259.26,video
928,chops,259.26,259.53,video
929,and,259.53,259.709,video
930,then,259.709,259.889,video
931,maybe,259.889,260.029,video
932,you'll,260.039,260.19,video
933,have,260.19,260.37,video
934,something,260.37,260.579,video
935,people,260.579,260.88,video
936,want,260.88,261.03,video
937,to,261.03,261.11,video
938,hold,262.26,263.26,video
939,up,263.26,263.56,video
940,there,263.56,263.77,video
941,mr.,263.77,264.01,video
942,virtue,264.01,264.49,video
943,signaler,264.49,265.3,video
944,people,265.3,265.77,video
945,like,265.78,265.9,video
946,you,265.9,266.23,video
947,are,266.23,266.44,video
948,why,266.44,266.59,video
949,I,266.59,266.62,video
950,accepted,266.62,267.55,video
951,Christ,267.55,269.73,video
952,huh,269.73,270.72,video
953,not,270.73,271.69,video
954,only,271.69,272.08,video
955,are,272.08,272.26,video
956,you,272.26,272.38,video
957,too,272.38,272.59,video
