,word,start,end,category
585,refresh,226.79,227.239,video
586,rate,227.239,227.48,video
587,which,227.48,227.83,video
588,by,227.84,228.049,video
589,the,228.049,228.109,video
590,way,228.109,228.319,video
591,still,228.319,228.919,video
592,offers,228.919,229.31,video
593,plenty,229.31,229.669,video
594,of,229.669,229.909,video
595,pixel,229.909,230.319,video
596,density,230.329,230.75,video
597,at,230.75,230.959,video
598,this,230.959,231.53,video
599,size,231.53,231.909,video
600,that,231.909,232.909,video
601,way,232.909,233.15,video
602,I,233.15,233.419,video
603,could,233.419,233.86,video
604,easily,233.87,234.169,video
605,recommend,234.169,234.95,video
606,this,234.95,235.34,video
607,laptop,235.34,235.669,video
608,to,235.669,236.359,video
609,movie,236.359,236.679,video
610,watchers,236.689,237.169,video
611,and,237.169,237.409,video
612,any,237.409,238.37,video
613,gamer,238.37,238.76,video
614,that,238.76,238.909,video
615,isn't,238.909,239.329,video
616,an,239.329,239.5,video
617,eSports,239.51,240.319,video
618,professional,240.319,240.859,video
619,which,240.859,241.37,video
620,isn't,241.37,241.609,video
621,to,241.609,241.79,video
622,say,241.79,241.809,video
623,though,241.819,242.209,video
624,that,242.209,242.419,video
625,the,242.419,242.78,video
626,trade-off,242.78,243.169,video
627,won't,243.169,243.439,video
628,be,243.439,243.59,video
629,worth,243.59,243.729,video
630,it,243.739,243.95,video
631,for,243.95,244.159,video
632,some,244.159,244.37,video
633,people,244.37,244.549,video
634,the,244.549,245.269,video
635,blade,245.269,245.48,video
636,2019,245.48,246.169,video
637,is,246.169,246.67,video
638,still,246.68,247.19,video
639,awesome,247.19,247.94,video
640,to,247.94,248.9,video
641,look,248.9,249.109,video
642,at,249.109,249.349,video
643,for,249.349,249.829,video
644,games,249.829,250.069,video
645,and,250.069,250.449,video
646,great,250.459,251.419,video
647,for,251.419,251.629,video
648,productivity,251.629,252.079,video
649,too,252.079,252.5,video
650,so,252.5,252.859,video
651,maybe,252.859,253.669,video
652,then,253.669,253.93,video
653,it'll,253.94,254.12,video
654,be,254.12,254.239,video
655,great,254.239,254.479,video
656,as,254.479,254.659,video
657,an,254.659,254.84,video
658,everyday,254.84,255.26,video
659,carry,255.26,255.67,video
660,laptop,255.68,256.19,video
661,with,256.19,256.43,video
662,some,256.43,256.699,video
663,extra,256.699,257.03,video
664,punch,257.03,257.299,video
665,for,257.299,257.599,video
666,a,257.599,257.62,video
667,creative,257.63,258.109,video
668,applications,258.109,258.769,video
669,like,258.769,259.01,video
670,video,259.01,259.489,video
671,editing,259.489,259.539,video
672,along,259.549,260.51,video
673,with,260.51,260.69,video
674,some,260.69,260.959,video
675,sightseeing,260.959,261.68,video
676,triple-a,261.68,262.149,video
677,gaming,262.159,262.61,video
678,at,262.61,263.21,video
679,first,263.21,263.51,video
680,glance,263.51,263.72,video
681,it,263.72,264.44,video
682,definitely,264.44,265.21,video
683,seems,265.22,265.49,video
684,so,265.49,265.729,video
685,as,265.729,266.0,video
686,always,266.0,266.63,video
687,the,266.63,267.02,video
688,build,267.02,267.199,video
689,quality,267.199,267.47,video
690,of,267.47,267.67,video
691,the,267.68,267.83,video
692,blade,267.83,268.039,video
693,is,268.039,268.31,video
694,fantastic,268.31,269.3,video
695,with,269.3,269.51,video
696,the,269.51,269.63,video
697,aluminum,269.63,270.01,video
698,chassis,270.02,270.28,video
699,super,270.28,271.28,video
700,thin,271.28,271.46,video
701,bezels,271.46,271.88,video
702,and,271.88,272.09,video
703,matte,272.09,272.98,video
704,black,272.99,273.02,video
705,appearance,273.02,273.8,video
706,giving,273.8,274.039,video
707,it,274.039,274.22,video
708,a,274.22,274.31,video
709,premium,274.31,274.96,video
710,look,274.97,275.18,video
711,that,275.18,275.539,video
712,works,275.539,275.72,video
713,both,275.72,275.93,video
714,at,275.93,276.139,video
715,LAN,276.139,276.32,video
716,parties,276.32,276.77,video
717,and,276.77,276.969,video
718,at,276.979,277.58,video
719,business,277.58,277.909,video
720,meetings,277.909,277.94,video
721,that,277.94,278.78,video
722,is,278.78,279.02,video
723,depending,279.02,279.52,video
724,on,279.53,279.65,video
725,how,279.65,279.83,video
726,you,279.83,279.889,video
727,configure,279.889,280.22,video
728,your,280.22,280.699,video
729,art,280.699,281.0,video
730,beat,281.0,284.43,video
731,there's,284.44,285.44,video
732,also,285.44,285.62,video
733,plenty,285.62,286.04,video
734,of,286.04,286.25,video
735,i/o,286.25,286.46,video
736,including,286.46,287.06,video
737,a,287.06,287.14,video
738,couple,287.15,287.33,video
739,USB,287.33,287.84,video
740,Taipei's,287.84,288.29,video
741,a,288.29,288.56,video
742,single,288.56,289.22,video
743,Thunderbolt,289.22,289.6,video
744,three,289.61,289.85,video
745,full-sized,289.85,290.3,video
746,HDMI,290.3,290.48,video
747,and,290.48,291.08,video
748,mini,291.08,291.7,video
749,DisplayPort,291.71,292.34,video
750,the,292.34,292.58,video
751,freaking,292.58,292.97,video
752,massive,292.97,293.14,video
753,trackpad,293.15,293.87,video
754,maintains,293.87,294.53,video
755,its,294.53,294.77,video
756,place,294.77,295.01,video
757,as,295.01,295.28,video
758,the,295.28,295.79,video
759,best,295.79,296.11,video
760,trackpad,296.12,296.81,video
761,on,296.81,297.08,video
762,any,297.08,297.38,video
763,Windows,297.38,297.95,video
764,laptop,297.95,298.37,video
765,I,298.37,298.55,video
766,really,298.55,299.11,video
767,can't,299.12,299.36,video
768,say,299.36,299.57,video
769,enough,299.57,299.72,video
770,good,299.72,299.78,video
771,things,299.78,299.96,video
772,about,299.96,300.26,video
773,it,300.26,300.4,video
774,but,300.41,301.16,video
775,as,301.16,301.28,video
776,for,301.28,301.49,video
777,the,301.49,301.58,video
778,keyboard,301.58,302.03,video
779,I,302.03,302.3,video
780,can't,302.3,303.05,video
781,quite,303.05,303.4,video
782,say,303.41,303.71,video
783,the,303.71,303.86,video
784,same,303.86,304.13,video
785,it's,304.13,304.79,video
786,not,304.79,305.03,video
787,bad,305.03,305.51,video
788,but,305.51,306.32,video
789,Alienware,306.32,306.82,video
790,and,306.83,306.98,video
791,a,306.98,307.04,video
792,soos,307.04,307.28,video
793,have,307.28,307.61,video
794,really,307.61,308.09,video
795,raised,308.09,308.42,video
796,the,308.42,308.6,video
797,bar,308.6,308.71,video
798,for,308.72,309.11,video
799,gaming,309.11,309.41,video
800,laptop,309.41,309.8,video
801,keyboards,309.8,310.28,video
802,in,310.28,310.46,video
803,the,310.46,310.64,video
804,last,310.64,310.84,video
805,year,310.85,311.18,video
806,knocking,311.18,311.78,video
807,the,311.78,311.87,video
808,blades,311.87,312.11,video
809,keyboard,312.11,312.56,video
810,down,312.56,312.76,video
811,from,312.77,313.25,video
812,say,313.25,313.76,video
813,an,313.76,313.88,video
814,a-minus,313.88,314.42,video
815,-,314.42,314.96,video
816,more,314.96,315.11,video
817,like,315.11,315.29,video
818,a,315.29,315.32,video
819,B+,315.32,315.97,video
820,with,315.98,316.7,video
821,the,316.7,316.91,video
822,spectacularly,316.91,317.78,video
823,stupid,317.78,318.41,video
824,short,318.41,318.85,video
825,right,318.86,319.04,video
826,shift,319.04,319.31,video
827,key,319.31,319.58,video
828,eliminating,319.58,320.45,video
829,the,320.45,320.57,video
830,plus,320.57,320.81,video
831,I'm,320.81,321.19,video
832,gonna,321.2,321.35,video
833,call,321.35,321.53,video
834,it,321.53,321.62,video
835,a,321.62,321.68,video
836,B,321.68,321.86,video
837,now,321.86,322.22,video
838,one,322.22,322.46,video
839,leg,322.46,322.67,video
840,up,322.67,322.85,video
841,the,322.85,322.96,video
842,blade,322.97,323.12,video
843,19,323.12,323.57,video
844,has,323.57,323.78,video
845,on,323.78,324.02,video
846,other,324.02,324.29,video
847,gaming,324.29,324.74,video
848,laptops,324.74,325.16,video
849,is,325.16,325.39,video
850,Windows,325.4,326.09,video
851,hello,326.09,326.3,video
852,facial,326.3,326.99,video
853,recognition,326.99,327.2,video
854,a,327.2,327.7,video
855,really,327.71,328.55,video
856,nice,328.55,328.76,video
857,touch,328.76,329.06,video
858,for,329.06,329.3,video
859,anyone,329.3,329.63,video
860,that,329.63,329.75,video
861,plans,329.75,330.07,video
862,to,330.08,330.35,video
863,use,330.35,330.5,video
864,the,330.5,330.68,video
865,blade,330.68,330.83,video
866,on,330.83,331.01,video
867,the,331.01,331.16,video
868,go,331.16,331.34,video
869,which,331.34,331.91,video
870,by,331.91,332.21,video
871,the,332.21,332.26,video
872,way,332.27,332.39,video
873,is,332.39,332.81,video
874,very,332.81,333.19,video
875,possible,333.19,334.19,video
876,given,334.19,334.55,video
877,it,334.55,334.64,video
878,six,334.64,335.03,video
879,hour,335.03,335.2,video
880,battery,335.21,335.45,video
881,life,335.45,335.69,video
882,in,335.69,335.99,video
883,our,335.99,336.08,video
884,testing,336.08,336.55,video
885,although,336.55,337.86,video
886,your,337.87,338.87,video
887,results,338.87,339.38,video
888,may,339.38,339.65,video
889,vary,339.65,339.68,video
890,significantly,339.68,340.31,video
891,here,340.31,341.14,video
892,depending,341.15,341.72,video
893,on,341.72,341.84,video
894,what,341.84,342.17,video
895,exactly,342.17,342.8,video
896,is,342.8,343.01,video
897,on,343.01,343.25,video
898,the,343.25,343.51,video
899,screen,343.52,343.78,video
900,yes,343.78,344.78,video
901,we're,344.78,345.17,video
902,back,345.17,345.44,video
903,to,345.44,345.65,video
904,the,345.65,345.8,video
905,screen,345.8,346.09,video
906,because,346.1,346.85,video
907,the,346.85,346.94,video
908,thing,346.94,347.12,video
909,is,347.12,347.32,video
910,because,347.32,348.32,video
911,each,348.32,348.65,video
912,pixel,348.65,349.27,video
913,on,349.28,349.37,video
914,an,349.37,349.52,video
915,OLED,349.52,349.88,video
916,panel,349.88,350.27,video
917,emits,350.27,350.75,video
918,its,350.75,350.93,video
919,own,350.93,351.08,video
920,light,351.08,351.38,video
921,the,351.38,351.91,video
922,power,351.92,352.25,video
923,draw,352.25,352.64,video
924,of,352.64,352.73,video
925,the,352.73,352.97,video
926,display,352.97,353.39,video
927,is,353.39,353.63,video
928,highly,353.63,354.49,video
929,dependent,354.5,355.1,video
930,on,355.1,355.19,video
931,what's,355.19,355.97,video
932,on,355.97,356.21,video
933,the,356.21,356.66,video
934,screen,356.66,356.84,video
935,so,356.84,357.67,video
936,fire,357.68,358.25,video
937,up,358.25,358.28,video
938,a,358.28,358.61,video
939,picture,358.61,358.88,video
940,of,358.88,359.06,video
941,Batman,359.06,359.54,video
942,swimming,359.54,360.41,video
943,in,360.41,360.49,video
944,a,360.5,360.56,video
945,pool,360.56,360.71,video
946,of,360.71,360.92,video
