,word,start,end,category
165,genuinely,79.11,79.68,video
166,entertaining,79.68,79.979,video
167,show,79.979,80.66,video
168,in,80.67,80.88,video
169,the,80.88,80.97,video
170,process,80.97,81.45,video
171,throughout,81.45,82.11,video
172,the,82.11,82.29,video
173,episode,82.29,82.67,video
174,the,82.68,82.83,video
175,characters,82.83,83.22,video
176,will,83.22,83.369,video
177,come,83.369,83.52,video
178,across,83.52,83.82,video
179,an,83.82,84.09,video
180,issue,84.09,84.23,video
181,usually,84.24,84.81,video
182,involving,84.81,85.59,video
183,counting,85.59,86.24,video
184,memorization,86.24,87.23,video
185,and,87.24,87.54,video
186,other,87.54,87.81,video
187,miscellaneous,87.81,88.32,video
188,young,88.32,88.77,video
189,children's,88.77,89.3,video
190,show,89.31,89.49,video
191,questions,89.49,90.03,video
192,the,90.03,90.45,video
193,main,90.45,90.63,video
194,character,90.63,91.17,video
195,will,91.17,91.31,video
196,stop,91.32,91.59,video
197,the,91.59,91.799,video
198,episode,91.799,92.28,video
199,and,92.28,92.52,video
200,pick,92.52,92.79,video
201,up,92.79,92.939,video
202,a,92.939,93.03,video
203,phone,93.03,93.24,video
204,to,93.24,93.469,video
205,call,93.479,93.689,video
206,you,93.689,93.93,video
207,and,93.93,94.17,video
208,your,94.17,94.59,video
209,toy,94.59,94.86,video
210,will,94.86,95.75,video
211,actually,95.75,96.75,video
212,ring,96.75,97.01,video
213,they,97.02,97.59,video
214,then,97.59,97.77,video
215,proceed,97.77,98.189,video
216,to,98.189,98.22,video
217,ask,98.22,98.49,video
218,you,98.49,98.759,video
219,a,98.759,98.79,video
220,question,98.79,99.38,video
221,it's,99.39,99.6,video
222,multiple,99.6,100.11,video
223,choice,100.11,100.14,video
224,and,100.14,100.68,video
225,you,100.68,100.77,video
226,need,100.77,100.92,video
227,to,100.92,101.03,video
228,select,101.04,101.28,video
229,the,101.28,101.46,video
230,correct,101.46,101.67,video
231,answer,101.67,101.909,video
232,on,101.909,102.27,video
233,your,102.27,102.41,video
234,telephone,102.42,102.75,video
235,this,102.75,103.5,video
236,toy,103.5,103.86,video
237,was,103.86,104.159,video
238,really,104.159,104.579,video
239,ahead,104.579,104.7,video
240,of,104.7,104.84,video
241,its,104.85,105.06,video
242,time,105.06,105.119,video
243,actually,105.119,105.72,video
244,seeing,105.72,106.53,video
245,it,106.53,106.77,video
246,ring,106.77,107.04,video
247,and,107.04,107.3,video
248,light,107.31,107.61,video
249,up,107.61,107.79,video
250,in,107.79,108.0,video
251,accordance,108.0,108.45,video
252,with,108.45,108.54,video
253,what's,108.54,108.77,video
254,happening,108.78,109.17,video
255,on,109.17,109.32,video
256,TV,109.32,109.74,video
257,is,109.74,110.04,video
258,awesome,110.04,110.369,video
259,but,110.369,111.119,video
260,enough,111.119,111.41,video
261,jibber-jabber,111.42,111.75,video
262,let's,111.75,112.68,video
263,dust,112.68,113.009,video
264,off,113.009,113.25,video
265,the,113.25,113.46,video
266,VCR,113.46,113.66,video
267,yeah,113.67,114.36,video
268,I,114.36,114.39,video
269,still,114.39,114.72,video
270,have,114.72,114.78,video
271,that,114.78,115.11,video
272,thing,115.11,115.32,video
273,and,115.32,115.56,video
274,let's,115.56,116.149,video
275,check,116.159,116.43,video
276,out,116.43,116.67,video
277,Mario,116.67,117.6,video
278,to,117.6,117.719,video
279,Yoshino,117.719,118.71,video
280,Vulcan,118.71,119.189,video
281,land,119.189,119.42,video
282,or,119.43,120.17,video
283,Mario,120.17,121.17,video
284,and,121.17,121.469,video
285,Yoshi's,121.469,122.42,video
286,Adventureland,122.42,124.1,video
287,now,124.11,124.83,video
288,this,124.83,125.1,video
289,specific,125.1,125.61,video
290,anime,125.61,125.97,video
291,came,125.97,126.24,video
292,out,126.24,126.39,video
293,in,126.39,126.57,video
294,the,126.57,126.68,video
295,early,126.69,127.05,video
296,to,127.05,127.29,video
297,mid,127.29,127.47,video
298,90s,127.47,127.95,video
299,and,127.95,128.1,video
300,the,128.1,128.49,video
301,Mario,128.49,128.85,video
302,game,128.85,129.06,video
303,that,129.06,129.26,video
304,was,129.27,129.39,video
305,out,129.39,129.63,video
306,and,129.63,129.869,video
307,hot,129.869,130.11,video
308,at,130.11,130.259,video
309,the,130.259,130.35,video
310,time,130.35,130.38,video
311,was,130.38,131.04,video
312,Super,131.04,131.66,video
313,Mario,131.67,131.97,video
314,World,131.97,133.58,video
315,meaning,142.25,143.25,video
316,this,143.25,143.43,video
317,anime,143.43,143.97,video
318,is,143.97,144.14,video
319,completely,144.14,145.14,video
320,mario,145.14,145.61,video
321,world,145.62,145.86,video
322,themed,145.86,146.28,video
323,with,146.28,146.58,video
324,its,146.58,146.79,video
325,characters,146.79,147.42,video
326,setting,147.42,148.13,video
327,and,148.14,148.41,video
328,even,148.41,148.68,video
329,music,148.68,149.04,video
330,this,149.04,149.79,video
331,is,149.79,150.0,video
332,awesome,150.0,150.65,video
333,especially,150.66,151.35,video
334,since,151.35,151.59,video
335,Super,151.59,151.89,video
336,Mario,151.89,152.16,video
337,World,152.16,152.52,video
338,is,152.52,152.72,video
339,probably,152.73,153.27,video
340,my,153.27,153.48,video
341,favorite,153.48,153.9,video
342,2d,153.9,154.32,video
343,Mario,154.32,154.59,video
344,game,154.59,155.01,video
345,so,155.01,155.42,video
346,the,155.43,155.55,video
347,show,155.55,155.76,video
348,starts,155.76,156.12,video
349,off,156.12,156.3,video
350,with,156.3,156.45,video
351,Mario,156.45,156.87,video
352,and,156.87,157.11,video
353,Luigi,157.11,157.28,video
354,receiving,157.29,158.07,video
355,a,158.07,158.16,video
356,letter,158.16,158.28,video
357,from,158.28,158.52,video
358,Princess,158.52,158.79,video
359,Peach,158.79,159.23,video
360,saying,159.24,159.87,video
361,they,159.87,160.08,video
362,should,160.08,160.26,video
363,come,160.26,160.56,video
364,and,160.56,160.74,video
365,visit,160.74,160.79,video
366,dinosaur,160.8,161.55,video
367,Island,161.55,161.97,video
368,and,161.97,162.18,video
369,since,162.18,162.959,video
370,the,162.959,163.08,video
371,princess,163.08,163.46,video
372,isn't,163.47,163.709,video
373,busy,163.709,164.22,video
374,being,164.22,164.49,video
375,captured,164.49,165.09,video
376,Mario,165.09,165.69,video
377,and,165.69,165.92,video
378,have,166.47,166.95,video
379,nothing,166.95,167.7,video
380,else,167.7,167.88,video
381,to,167.88,168.12,video
382,do,168.12,168.27,video
383,I,168.27,168.3,video
384,guess,168.3,168.66,video
385,so,168.66,169.2,video
386,they,169.2,169.31,video
387,board,169.32,169.62,video
388,a,169.62,169.709,video
389,plane,169.709,169.89,video
390,and,169.89,170.28,video
391,begin,170.28,170.79,video
392,their,170.79,171.06,video
393,wonderful,171.06,171.74,video
394,vacation,171.75,176.84,video
395,Mario,176.84,177.84,video
396,and,177.84,178.28,video
397,Yoshi's,178.28,179.28,video
398,adventure,179.28,180.17,video
399,Yoshi's,180.81,181.59,video
400,only,181.59,181.98,video
401,been,181.98,182.16,video
402,shown,182.16,182.19,video
403,in,182.19,182.64,video
404,a,182.64,182.73,video
405,picture,182.73,183.24,video
406,so,183.24,183.5,video
407,far,183.51,183.81,video
408,what,183.81,183.99,video
409,about,183.99,184.2,video
410,Luigi,184.2,184.8,video
411,he's,184.8,185.01,video
412,right,185.01,185.34,video
413,there,185.34,186.11,video
414,oh,186.12,188.42,video
415,well,188.42,189.42,video
416,I'll,189.42,190.019,video
417,let,190.019,190.29,video
418,it,190.29,190.32,video
419,slide,190.32,190.44,video
420,for,190.44,190.98,video
421,now,190.98,191.0,video
422,considering,191.01,191.7,video
423,they're,191.7,191.94,video
424,using,191.94,192.3,video
425,actual,192.3,192.989,video
426,music,192.989,193.46,video
427,from,193.47,193.65,video
428,the,193.65,193.83,video
429,game,193.83,193.86,video
430,Mario,193.86,194.76,video
431,and,194.76,194.94,video
432,Luigi,194.94,195.06,video
433,then,195.06,195.5,video
434,decide,195.51,195.84,video
435,to,195.84,196.05,video
436,break,196.05,196.26,video
437,the,196.26,196.44,video
438,fourth,196.44,196.68,video
439,wall,196.68,196.739,video
440,saying,196.739,197.63,video
441,they,197.64,197.85,video
442,feel,197.85,198.15,video
443,like,198.15,198.33,video
444,they're,198.33,198.54,video
445,forgetting,198.54,199.1,video
446,something,199.11,199.62,video
447,oh,199.62,199.769,video
448,yeah,199.769,200.64,video
449,us,200.64,201.18,video
450,the,201.18,201.75,video
451,viewers,201.75,202.17,video
452,at,202.17,202.44,video
453,home,202.44,202.67,video
454,Luigi,202.68,203.61,video
455,busts,203.61,204.09,video
456,out,204.09,204.18,video
457,the,204.18,204.42,video
458,tarabuco,204.42,204.87,video
459,telephone,204.87,205.58,video
460,what,205.59,205.83,video
461,he,205.83,205.89,video
462,just,205.89,206.1,video
463,carrying,206.1,206.43,video
464,that,206.43,206.58,video
465,on,206.58,206.64,video
466,you,206.64,206.91,video
467,at,206.91,207.03,video
468,all,207.03,207.11,video
469,times,207.12,207.18,video
470,oh,207.18,207.66,video
471,but,207.66,208.08,video
472,you,208.08,208.2,video
473,can't,208.2,208.44,video
474,bother,208.44,208.709,video
475,to,208.709,208.95,video
476,have,208.95,209.01,video
477,a,209.01,209.09,video
478,spare,209.1,209.4,video
479,fire,209.4,209.76,video
480,flower,209.76,210.15,video
481,in,210.15,210.39,video
482,there,210.39,210.57,video
483,would,210.57,210.72,video
484,I,210.72,210.75,video
485,need,210.75,210.89,video
486,it,210.9,211.26,video
487,Oh,211.26,211.74,video
488,moshi-moshi,222.11,223.11,video
489,book,223.11,223.8,video
490,Mario,223.8,224.28,video
491,hi,224.28,224.82,video
492,Mario,224.82,225.62,video
493,why,225.63,225.9,video
494,are,225.9,226.11,video
495,you,226.11,226.23,video
496,such,226.23,226.44,video
497,a,226.44,226.47,video
498,dick,226.47,226.56,video
499,to,226.56,226.92,video
500,Luigi,226.92,227.489,video
501,so,227.489,228.18,video
502,that,228.18,228.44,video
503,was,228.45,228.63,video
504,all,228.63,228.81,video
505,just,228.81,228.84,video
506,a,228.84,229.17,video
507,test,229.17,229.38,video
508,to,229.38,229.59,video
509,make,229.59,229.739,video
510,sure,229.739,229.8,video
511,the,229.8,230.09,video
512,toys,230.1,230.37,video
513,working,230.37,230.91,video
514,once,230.91,231.33,video
515,the,231.33,231.51,video
516,Mario,231.51,231.84,video
517,Brothers,231.84,231.979,video
518,land,231.989,232.47,video
519,they're,232.47,232.769,video
520,greeted,232.769,233.16,video
521,by,233.16,233.34,video
522,Bowser,233.34,233.94,video
523,who,233.94,234.72,video
524,of,234.72,234.89,video
525,course,234.9,235.23,video
526,has,235.23,235.5,video
527,stolen,235.5,235.89,video
528,the,235.89,236.19,video
529,princess,236.19,236.79,video
530,come,236.79,237.18,video
531,on,237.18,237.5,video
532,and,237.51,237.989,video
533,it's,237.989,238.38,video
534,our,238.38,238.56,video
535,job,238.56,238.739,video
536,to,238.739,239.4,video
537,save,239.4,239.67,video
538,her,239.67,245.76,video
539,hello,254.27,255.44,video
540,waffle,255.44,256.44,video
541,enterprises,256.44,257.16,video
542,so,257.16,257.85,video
543,here,257.85,258.36,video
544,we,258.36,258.48,video
545,have,258.48,258.65,video
546,our,258.66,258.84,video
547,first,258.84,259.05,video
548,question,259.05,259.68,video
549,what,259.68,260.1,video
550,creature,260.1,260.52,video
551,do,260.52,260.79,video
552,we,260.79,260.9,video
553,think,260.91,261.12,video
554,is,261.12,261.209,video
555,going,261.209,261.42,video
556,to,261.42,261.54,video
557,come,261.54,261.72,video
558,out,261.72,261.87,video
559,of,261.87,261.989,video
560,the,261.989,262.14,video
561,egg,262.14,262.28,video
562,gosh,262.29,263.25,video
563,I,263.25,263.52,video
564,didn't,263.52,263.73,video
565,expect,263.73,264.15,video
566,these,264.15,264.27,video
567,kind,264.27,264.57,video
568,of,264.57,264.69,video
569,brain,264.69,264.89,video
570,Buster's,264.9,265.38,video
571,this,265.38,265.65,video
572,early,265.65,266.07,video
573,well,266.07,266.46,video
574,if,266.46,266.82,video
575,you've,266.82,267.11,video
576,played,267.12,267.36,video
577,Super,267.36,267.93,video
578,Mario,267.93,268.14,video
579,World,268.14,268.38,video
580,you,268.38,268.98,video
581,should,268.98,269.19,video
582,know,269.19,269.33,video
583,what's,269.34,269.58,video
584,in,269.58,269.73,video
585,that,269.73,269.76,video
586,egg,269.76,270.06,video
587,it's,270.06,270.3,video
588,the,270.3,270.39,video
589,Koopa,270.39,271.01,video
590,it's,271.01,272.0,video
591,the,272.01,272.25,video
592,Yoshi,272.25,272.49,video
593,you're,272.49,273.06,video
594,given,273.06,273.36,video
595,about,273.36,273.42,video
596,ten,273.42,273.96,video
597,seconds,273.96,274.46,video
598,to,274.47,274.62,video
599,think,274.62,274.74,video
600,of,274.74,274.92,video
601,your,274.92,275.04,video
602,answer,275.04,275.22,video
603,and,275.22,275.58,video
604,hit,275.58,275.7,video
605,the,275.7,275.81,video
606,correct,275.82,276.06,video
607,button,276.06,276.39,video
608,on,276.39,276.63,video
609,your,276.63,276.78,video
610,toy,276.78,277.02,video
611,if,277.02,277.32,video
612,you,277.32,277.8,video
613,guess,277.8,278.0,video
614,the,278.01,278.16,video
615,oh,278.16,278.19,video
616,she,278.19,278.31,video
617,then,278.31,278.67,video
618,Congrats,278.67,279.32,video
619,you're,279.33,279.54,video
620,smart,279.54,282.17,video
621,oh,282.17,283.17,video
622,god,283.17,283.86,video
623,he,283.86,284.07,video
624,stalks,284.07,284.4,video
625,Yoshi,284.4,285.0,video
626,then,285.0,285.32,video
627,joins,285.33,285.63,video
628,our,285.63,285.87,video
629,adventure,285.87,286.32,video
630,to,286.32,286.5,video
631,rescue,286.5,286.86,video
632,the,286.86,286.97,video
633,princess,286.98,287.1,video
634,we,287.1,287.88,video
635,then,287.88,288.06,video
636,come,288.06,288.24,video
637,across,288.24,288.36,video
638,a,288.36,288.57,video
639,bridge,288.57,288.92,video
640,full,288.93,289.23,video
641,of,289.23,289.35,video
642,enemies,289.35,289.83,video
643,we're,289.83,302.39,video
644,okay,302.39,303.62,video
645,confession,303.63,304.47,video
646,time,304.47,304.5,video
647,when,304.5,305.34,video
648,I,305.34,305.37,video
649,first,305.37,305.73,video
650,watched,305.73,305.99,video
651,this,306.0,306.3,video
652,I,306.3,306.57,video
653,was,306.57,307.23,video
654,an,307.23,307.47,video
655,exactly,307.47,308.16,video
656,paying,308.16,308.55,video
657,super,308.55,309.41,video
658,attention,309.42,310.02,video
659,so,310.02,310.74,video
660,when,310.74,310.95,video
661,this,310.95,311.28,video
662,question,311.28,311.94,video
663,came,311.94,312.15,video
664,up,312.15,312.2,video
665,I,312.21,313.28,video
666,had,313.28,314.28,video
667,no,314.28,314.55,video
668,idea,314.55,314.94,video
669,what,314.94,315.12,video
670,the,315.12,315.27,video
671,answer,315.27,315.42,video
672,was,315.42,315.81,video
673,I,315.81,316.21,video
674,started,316.22,317.22,video
675,doing,317.22,317.49,video
676,this,317.49,317.61,video
677,complicated,317.61,318.3,video
678,math,318.3,318.59,video
679,formula,318.6,319.2,video
680,but,319.2,319.62,video
681,it,319.62,319.74,video
682,turns,319.74,319.92,video
683,out,319.92,320.13,video
684,all,320.13,320.28,video
685,you,320.28,320.31,video
686,had,320.31,320.55,video
687,to,320.55,320.57,video
688,do,320.58,320.82,video
689,was,320.82,321.0,video
690,count,321.0,321.21,video
691,the,321.21,321.42,video
692,enemies,321.42,321.78,video
693,on,321.78,321.93,video
694,screen,321.93,321.96,video
695,I,321.96,322.72,video
696,really,322.73,323.73,video
697,overthought,323.73,324.21,video
698,this,324.21,324.27,video
699,children's,324.27,324.98,video
700,question,324.99,325.5,video
701,the,325.5,325.83,video
702,correct,325.83,326.22,video
703,answer,326.22,326.64,video
704,were,326.64,326.79,video
705,the,326.79,326.93,video
706,Koopas,326.94,327.42,video
707,followed,327.42,328.05,video
708,by,328.05,328.2,video
709,a,328.2,328.23,video
710,fun,328.23,328.56,video
711,counting,328.56,328.82,video
712,session,328.83,329.43,video
713,full,329.43,329.64,video
714,of,329.64,329.82,video
715,violence,329.82,333.8,video
716,also,333.8,334.8,video
717,Congrats,334.8,335.48,video
718,we,335.49,335.85,video
719,learned,335.85,336.06,video
720,to,336.06,336.21,video
721,count,336.21,336.39,video
722,in,336.39,336.63,video
723,Japanese,336.63,337.2,video
724,Yoshi,337.2,337.79,video
725,finishes,337.8,338.34,video
726,off,338.34,338.52,video
727,the,338.52,338.55,video
728,rest,338.55,338.91,video
729,of,338.91,339.0,video
730,the,339.0,339.06,video
731,enemies,339.06,339.27,video
732,by,339.27,339.62,video
733,burning,339.63,340.23,video
734,them,340.23,340.41,video
735,alive,340.41,340.46,video
736,leaving,340.46,341.46,video
737,behind,341.46,341.69,video
738,another,341.7,342.27,video
739,egg,342.27,342.6,video
740,this,342.6,343.08,video
741,time,343.08,343.14,video
742,containing,343.14,344.07,video
743,a,344.07,344.16,video
744,cute,344.16,344.51,video
745,beat-up,344.52,345.09,video
746,yellow,345.09,345.51,video
747,Yoshi,345.51,345.78,video
748,he,345.78,346.41,video
749,tells,346.41,346.71,video
750,us,346.71,346.92,video
751,to,346.92,346.94,video
752,continue,346.95,347.58,video
753,our,347.58,347.73,video
754,journey,347.73,347.76,video
755,without,347.76,348.48,video
756,him,348.48,348.72,video
757,because,348.72,349.22,video
758,he's,349.23,349.44,video
759,too,349.44,349.8,video
760,weak,349.8,350.22,video
761,and,350.22,350.52,video
762,would,350.52,350.73,video
763,only,350.73,350.94,video
764,slow,350.94,351.39,video
765,us,351.39,351.68,video
766,down,351.69,351.72,video
767,oh,351.72,352.44,video
768,my,352.44,352.62,video
769,gosh,352.62,352.95,video
770,this,352.95,353.28,video
771,is,353.28,353.34,video
772,becoming,353.34,353.73,video
773,an,353.73,353.93,video
774,emotional,353.94,354.51,video
775,roller,354.51,354.72,video
776,coaster,354.72,355.29,video
777,the,355.29,355.62,video
778,gang,355.62,355.8,video
779,then,355.8,355.97,video
780,come,355.98,356.22,video
781,across,356.22,356.49,video
782,a,356.49,356.52,video
783,pool,356.52,356.82,video
784,house,356.82,357.03,video
785,where,357.03,357.33,video
786,we,357.33,357.42,video
787,need,357.42,357.56,video
788,to,357.57,357.69,video
789,answer,357.69,357.99,video
790,the,357.99,358.08,video
791,question,358.08,358.59,video
792,which,358.59,358.92,video
793,of,358.92,359.13,video
794,these,359.13,359.3,video
795,four,359.31,359.64,video
796,items,359.64,359.94,video
797,will,359.94,360.33,video
798,help,360.33,360.51,video
799,defeat,360.51,360.93,video
800,the,360.93,361.14,video
801,booze,361.14,361.34,video
802,it's,361.35,362.1,video
803,not,362.1,362.49,video
804,exactly,362.49,362.97,video
805,a,362.97,363.06,video
806,Mario,363.06,363.57,video
807,specific,363.57,364.31,video
808,question,364.32,364.86,video
809,I,364.86,365.04,video
810,chose,365.04,365.52,video
811,the,365.52,365.67,video
812,candle,365.67,366.06,video
813,which,366.06,366.21,video
814,turned,366.21,366.5,video
815,out,366.51,366.63,video
816,to,366.63,366.69,video
817,be,366.69,366.96,video
818,correct,366.96,367.14,video
819,but,367.14,367.74,video
820,there,367.74,368.01,video
821,are,368.01,368.16,video
822,candles,368.16,368.75,video
823,in,368.76,368.97,video
824,the,368.97,369.18,video
825,Buu,369.18,369.36,video
826,house,369.36,369.66,video
827,in,369.66,370.02,video
828,the,370.02,370.26,video
829,game,370.26,370.53,video
830,and,370.53,370.86,video
831,they,370.86,371.06,video
832,don't,371.07,371.25,video
833,seem,371.25,371.46,video
834,super,371.46,371.82,video
835,effective,371.82,372.36,video
836,but,372.36,372.63,video
837,you,372.63,372.65,video
838,whatever,372.66,373.08,video
839,I,373.08,373.32,video
840,redeem,373.32,373.83,video
841,myself,373.83,374.07,video
842,from,374.07,374.46,video
843,the,374.46,374.57,video
844,counting,374.58,374.97,video
845,question,374.97,375.33,video
846,from,375.33,375.479,video
847,earlier,375.479,375.81,video
848,that's,375.81,376.04,video
849,what,376.05,376.29,video
850,matters,376.29,376.7,video
851,after,376.71,377.22,video
852,removing,377.22,377.73,video
853,the,377.73,377.76,video
854,booze,377.76,378.0,video
855,from,378.0,378.24,video
856,purgatory,378.24,378.56,video
857,and,378.57,379.08,video
858,finally,379.08,379.59,video
859,sending,379.59,379.95,video
860,them,379.95,380.13,video
861,to,380.13,380.25,video
862,the,380.25,380.37,video
863,eternal,380.37,380.84,video
864,afterlife,380.85,381.47,video
865,we,381.47,382.47,video
866,are,382.47,382.56,video
867,greeted,382.56,383.01,video
868,with,383.01,383.04,video
869,many,383.04,383.63,video
870,Nick,386.07,386.64,video
871,una,386.64,387.86,video
872,llamada,387.86,388.86,video
873,Tomo,388.86,394.76,video
874,they,394.77,395.76,video
875,all,395.76,395.94,video
876,look,395.94,396.18,video
877,the,396.18,396.21,video
878,same,396.21,396.8,video
879,go,396.81,397.44,video
880,with,397.44,397.71,video
881,your,397.71,397.92,video
882,gut,397.92,398.25,video
883,when,398.25,398.52,video
884,you,398.52,398.73,video
885,answer,398.73,399.24,video
886,I,399.24,399.54,video
887,guess,399.54,399.98,video
888,we'll,399.99,400.2,video
889,just,400.2,400.23,video
890,pick,400.23,400.74,video
891,a,400.74,400.77,video
892,random,400.77,400.89,video
893,one,400.89,401.4,video
894,and,401.4,401.58,video
895,hope,401.58,401.69,video
896,for,401.7,401.88,video
897,the,401.88,401.94,video
898,best,401.94,404.51,video
899,I,404.51,406.28,video
900,got,406.28,407.28,video
901,it,407.28,407.43,video
902,wrong,407.43,408.02,video
903,so,408.03,408.75,video
904,as,408.75,408.93,video
905,it,408.93,409.11,video
906,turns,409.11,409.35,video
907,out,409.35,409.62,video
908,this,409.62,410.07,video
909,answer,410.07,410.34,video
910,is,410.34,410.73,video
911,random,410.73,411.62,video
912,what,411.63,411.78,video
913,about,411.78,411.99,video
914,was,411.99,412.11,video
915,that,412.11,412.25,video
916,educational,412.25,413.25,video
917,that's,413.25,413.63,video
918,like,413.64,413.79,video
919,if,413.79,413.91,video
920,I,413.91,414.03,video
921,ask,414.03,414.24,video
922,you,414.24,414.51,video
923,hey,414.51,414.84,video
924,well,414.84,415.05,video
925,game,415.05,415.26,video
926,is,415.26,415.41,video
927,in,415.41,415.55,video
928,this,415.56,415.71,video
929,case,415.71,415.92,video
930,Super,415.92,416.43,video
931,Smash,416.43,416.55,video
932,Brothers,416.55,416.97,video
933,Mario,416.97,417.56,video
934,Legend,417.57,418.44,video
935,of,418.44,418.53,video
936,Zelda,418.53,419.01,video
937,or,419.01,419.13,video
938,Kirby,419.13,419.67,video
939,and,419.67,419.91,video
940,then,419.91,420.12,video
941,when,420.12,420.24,video
942,I,420.24,420.26,video
943,open,420.27,420.63,video
944,it,420.63,420.72,video
945,up,420.72,420.78,video
946,it's,420.78,420.99,video
947,like,420.99,421.08,video
948,I,421.08,421.26,video
949,don't,421.26,421.32,video
950,know,421.32,421.59,video
951,it's,421.59,421.91,video
