,word,start,end,category
82,anime,27.39,27.769,sponsor
83,and,27.779,27.99,sponsor
84,with,27.99,28.41,sponsor
85,a,28.41,28.439,sponsor
86,VPN,28.439,29.07,sponsor
87,means,29.07,29.46,sponsor
88,I,29.46,29.609,sponsor
89,now,29.609,29.849,sponsor
90,have,29.849,30.06,sponsor
91,access,30.06,30.29,sponsor
92,to,30.3,30.539,sponsor
93,Japan's,30.539,31.32,sponsor
94,library,31.32,32.07,sponsor
95,of,32.07,32.25,sponsor
96,shows,32.25,32.52,sponsor
97,on,32.52,32.82,sponsor
98,Netflix,32.82,33.04,sponsor
99,including,33.05,34.05,sponsor
100,anime,34.05,34.44,sponsor
101,that,34.44,34.71,sponsor
102,we,34.71,34.89,sponsor
103,don't,34.89,35.07,sponsor
104,even,35.07,35.25,sponsor
105,get,35.25,35.66,sponsor
106,here,35.67,36.09,sponsor
107,and,36.09,36.239,sponsor
108,boom,36.239,36.96,sponsor
109,again,36.96,37.35,sponsor
110,it's,37.35,37.71,sponsor
111,really,37.71,38.129,sponsor
112,that,38.129,38.33,sponsor
113,easy,38.34,38.37,sponsor
114,I,38.37,38.85,sponsor
115,personally,38.85,39.57,sponsor
116,received,39.57,39.719,sponsor
117,thousands,39.719,40.559,sponsor
118,of,40.559,40.639,sponsor
119,scam,40.649,41.04,sponsor
120,emails,41.04,41.52,sponsor
121,and,41.52,41.82,sponsor
122,have,41.82,41.91,sponsor
123,had,41.91,42.03,sponsor
124,my,42.03,42.21,sponsor
125,youtube,42.21,42.68,sponsor
126,channel,42.69,42.719,sponsor
127,hacked,42.719,43.32,sponsor
128,at,43.32,43.53,sponsor
129,one,43.53,43.71,sponsor
130,point,43.71,43.95,sponsor
131,and,43.95,44.25,sponsor
132,with,44.25,44.54,sponsor
133,expressvpn,44.55,44.969,sponsor
134,that,44.969,45.87,sponsor
135,fear,45.87,46.23,sponsor
136,is,46.23,46.41,sponsor
137,no,46.41,46.62,sponsor
138,longer,46.62,46.89,sponsor
139,there,46.89,47.15,sponsor
140,since,47.16,47.489,sponsor
141,I'm,47.489,47.61,sponsor
142,protected,47.61,48.12,sponsor
143,it's,48.12,48.329,sponsor
144,less,48.329,48.57,sponsor
145,than,48.57,48.78,sponsor
146,seven,48.78,49.1,sponsor
147,dollars,49.11,49.23,sponsor
148,a,49.23,49.44,sponsor
149,month,49.44,49.68,sponsor
150,with,49.68,49.95,sponsor
151,a,49.95,50.039,sponsor
152,30-day,50.039,50.43,sponsor
153,money-back,50.43,50.75,sponsor
154,guarantee,50.76,51.48,sponsor
155,take,51.48,51.87,sponsor
156,back,51.87,52.11,sponsor
157,your,52.11,52.14,sponsor
158,internet,52.14,52.819,sponsor
159,privacy,52.829,53.01,sponsor
160,today,53.01,53.699,sponsor
161,and,53.699,53.91,sponsor
162,find,53.91,54.149,sponsor
163,out,54.149,54.239,sponsor
164,how,54.239,54.3,sponsor
165,you,54.3,54.449,sponsor
166,can,54.449,54.59,sponsor
167,get,54.6,54.84,sponsor
168,three,54.84,55.14,sponsor
169,months,55.14,55.469,sponsor
170,free,55.469,55.739,sponsor
171,by,55.739,56.01,sponsor
172,clicking,56.01,56.07,sponsor
173,that,56.07,56.51,sponsor
174,link,56.52,56.699,sponsor
175,in,56.699,56.85,sponsor
176,the,56.85,56.91,sponsor
177,description,56.91,57.329,sponsor
178,box,57.329,57.539,sponsor
179,expressvpn,57.539,58.389,sponsor
180,dot-com,58.399,59.399,sponsor
181,slash,59.399,59.879,sponsor
182,Connor,59.879,60.239,sponsor
183,the,60.239,60.449,sponsor
184,waffle,60.449,60.87,sponsor
185,that,60.87,61.04,sponsor
186,link,61.05,61.5,sponsor
187,again,61.5,61.77,sponsor
188,is,61.77,62.039,sponsor
189,expressvpn,62.039,62.75,sponsor
190,dot-com,62.75,63.78,sponsor
191,slash,63.78,64.189,sponsor
192,Connor,64.199,64.589,sponsor
193,the,64.589,64.83,sponsor
194,waffle,64.83,65.28,sponsor
195,play,65.28,66.15,video
196,the,66.15,66.299,video
197,intro,66.299,67.02,video
198,okay,74.29,75.29,video
199,so,75.29,75.35,video
200,a,75.35,75.5,video
201,few,75.5,75.71,video
202,years,75.71,75.77,video
203,ago,75.77,76.04,video
204,I,76.04,76.22,video
205,made,76.22,76.52,video
206,three,76.52,76.81,video
207,videos,76.82,77.21,video
208,about,77.21,77.48,video
209,Wario,77.48,77.9,video
210,bootlegs,77.9,78.44,video
211,Yoshi,78.44,78.88,video
212,bootlegs,78.89,79.43,video
213,and,79.43,79.67,video
214,Princess,79.67,80.15,video
215,Peach,80.15,80.36,video
216,ROM,80.36,80.63,video
217,hacks,80.63,80.89,video
218,they've,80.9,81.38,video
219,since,81.38,81.62,video
220,been,81.62,81.71,video
221,taken,81.71,81.95,video
222,down,81.95,82.16,video
223,for,82.16,82.63,video
224,reasons,82.64,83.42,video
225,but,83.42,84.29,video
226,today,84.29,84.68,video
227,I,84.68,84.71,video
228,decided,84.71,85.16,video
229,to,85.16,85.25,video
230,re-upload,85.25,85.78,video
231,all,85.79,86.21,video
232,three,86.21,86.54,video
233,of,86.54,86.69,video
234,them,86.69,86.87,video
235,in,86.87,87.05,video
236,this,87.05,87.2,video
237,ultimate,87.2,87.44,video
238,Mario,87.44,88.24,video
239,bootleg,88.25,88.79,video
240,compilation,88.79,89.69,video
241,so,89.69,90.26,video
242,if,90.26,90.5,video
243,you've,90.5,90.77,video
244,never,90.77,91.0,video
245,seen,91.01,91.34,video
246,them,91.34,91.52,video
247,before,91.52,92.11,video
248,enjoy,92.12,92.78,video
249,and,92.78,93.17,video
250,keep,93.17,93.92,video
251,in,93.92,94.07,video
252,mind,94.07,94.31,video
253,these,94.31,94.79,video
254,videos,94.79,95.15,video
255,are,95.15,95.35,video
256,old,95.36,95.62,video
257,so,95.62,96.62,video
258,they're,96.62,96.77,video
259,not,96.77,96.92,video
260,great,96.92,98.2,video
261,let's,98.2,99.2,video
262,start,99.2,99.55,video
263,things,99.56,99.8,video
264,off,99.8,99.979,video
265,with,99.979,100.25,video
266,the,100.25,100.37,video
267,game,100.37,100.58,video
268,called,100.58,100.94,video
269,Yoshi's,100.94,101.56,video
270,adventure,101.57,102.46,video
271,sounds,102.46,103.46,video
272,innocent,103.46,103.61,video
273,enough,103.61,103.91,video
274,and,103.91,104.36,video
275,so,104.36,105.16,video
276,far,105.17,105.5,video
277,looks,105.5,106.19,video
278,innocent,106.19,106.79,video
279,enough,106.79,107.11,video
280,let's,107.11,108.11,video
281,begin,108.11,112.38,video
282,ah,112.39,116.07,video
283,really,116.07,117.07,video
284,okay,117.07,118.06,video
285,I,118.06,118.36,video
286,guess,118.36,118.84,video
287,we'll,118.84,119.05,video
288,let,119.05,119.26,video
289,it,119.26,119.34,video
290,slide,119.35,119.65,video
291,I,119.65,120.04,video
292,mean,120.04,120.58,video
293,it,120.58,120.82,video
294,doesn't,120.82,121.12,video
295,look,121.12,121.42,video
296,too,121.42,121.84,video
297,bad,121.84,121.86,video
298,with,121.87,122.68,video
299,the,122.68,122.83,video
300,DA,122.83,123.1,video
301,come,123.1,123.94,video
302,on,123.94,124.21,video
303,what,124.21,124.93,video
304,is,124.93,125.08,video
305,that,125.08,125.79,video
306,who,125.8,126.16,video
307,did,126.16,126.46,video
308,the,126.46,126.58,video
309,art,126.58,126.82,video
310,for,126.82,127.09,video
311,this,127.09,127.21,video
312,game,127.21,127.51,video
313,me,127.51,128.229,video
314,have,128.229,128.669,video
315,you,128.679,128.86,video
316,seen,128.86,129.22,video
317,my,129.22,129.28,video
318,art,129.28,129.759,video
319,look,129.759,130.27,video
320,at,130.27,130.45,video
321,it,130.45,130.69,video
322,you,130.69,131.44,video
323,Yoshi's,131.44,132.15,video
324,are,132.16,132.46,video
325,the,132.46,132.7,video
326,key,132.7,133.15,video
327,to,133.15,133.51,video
328,world,133.51,133.78,video
329,domination,133.78,134.82,video
330,how,134.82,135.82,video
331,oh,135.82,136.32,video
332,god,136.33,137.2,video
333,he's,137.2,137.56,video
334,laughing,137.56,137.89,video
335,this,137.89,138.73,video
336,is,138.73,138.88,video
337,a,138.88,138.91,video
338,nightmare,138.91,139.26,video
339,already,139.27,139.93,video
340,oh,139.93,140.37,video
341,you're,140.37,141.37,video
342,just,141.37,141.52,video
343,gonna,141.52,141.73,video
344,up,141.73,141.94,video
345,and,141.94,142.09,video
346,do,142.09,142.29,video
347,that,142.3,142.709,video
348,so,142.709,143.709,video
349,that's,143.709,144.28,video
350,the,144.28,144.52,video
351,plot,144.52,144.76,video
352,of,144.76,144.82,video
353,the,144.82,145.09,video
354,game,145.09,145.24,video
355,this,145.24,145.86,video
356,creep,145.87,146.26,video
357,named,146.26,146.62,video
358,mail,146.62,147.1,video
359,stole,147.1,147.76,video
360,all,147.76,148.06,video
361,the,148.06,148.33,video
362,Yoshi's,148.33,148.8,video
363,oh,148.81,149.79,video
364,no,149.79,150.79,video
365,wait,150.79,151.15,video
366,one,151.15,152.08,video
367,Yoshi,152.08,152.44,video
368,managed,152.44,153.13,video
369,to,153.13,153.28,video
370,escape,153.28,153.99,video
371,good,154.0,154.72,video
372,I,154.72,155.02,video
373,guess,155.02,155.53,video
374,there,155.53,155.739,video
375,wouldn't,155.739,156.01,video
376,be,156.01,156.04,video
377,much,156.04,156.34,video
378,of,156.34,156.4,video
379,a,156.4,156.6,video
380,game,156.61,156.64,video
381,without,156.64,157.18,video
382,one,157.18,157.42,video
383,so,157.42,158.459,video
384,let's,158.459,159.459,video
385,start,159.459,159.88,video
386,the,159.88,160.05,video
387,first,160.06,160.239,video
388,level,160.239,166.56,video
389,well,166.56,167.56,video
390,let's,167.56,168.28,video
391,be,168.28,168.52,video
392,fair,168.52,168.76,video
393,here,168.76,168.81,video
394,what's,168.82,169.78,video
395,that,169.78,169.959,video
396,saying,169.959,170.49,video
397,never,170.5,170.92,video
398,judge,170.92,171.22,video
399,a,171.22,171.25,video
400,book,171.25,171.52,video
401,by,171.52,171.58,video
402,it's,171.58,171.91,video
403,cover,171.91,171.97,video
404,let's,171.97,172.77,video
405,apply,172.78,173.11,video
406,that,173.11,173.32,video
407,here,173.32,173.739,video
408,apart,173.739,174.25,video
409,from,174.25,174.34,video
410,the,174.34,174.61,video
411,visuals,174.61,175.02,video
412,that,175.03,175.15,video
413,scream,175.15,175.93,video
414,Microsoft,175.93,176.86,video
415,Paint,176.86,177.6,video
416,which,177.61,177.94,video
417,again,177.94,178.239,video
418,I,178.239,178.6,video
419,can't,178.6,178.87,video
420,really,178.87,179.11,video
421,judge,179.11,179.23,video
422,since,179.23,179.82,video
423,this,179.83,180.34,video
424,is,180.34,180.549,video
425,my,180.549,180.88,video
426,art,180.88,181.239,video
427,the,181.239,181.75,video
428,gameplay,181.75,182.17,video
429,is,182.17,182.31,video
430,surprisingly,182.32,182.95,video
431,really,182.95,183.37,video
432,solid,183.37,183.82,video
433,like,183.82,184.36,video
434,to,184.36,184.81,video
435,the,184.81,184.92,video
436,points,184.93,185.29,video
437,where,185.29,185.44,video
438,I'd,185.44,185.59,video
439,call,185.59,185.92,video
440,it,185.92,186.1,video
441,fun,186.1,186.519,video
442,yeah,186.519,187.15,video
443,the,187.15,187.83,video
444,game,187.84,188.08,video
445,is,188.08,188.26,video
446,really,188.26,188.62,video
447,fast,188.62,189.1,video
448,and,189.1,189.43,video
449,simple,189.43,190.05,video
450,Yoshi's,190.06,190.54,video
451,normal,190.54,190.93,video
452,jump,190.93,191.23,video
453,is,191.23,191.38,video
454,insane,191.38,192.01,video
455,and,192.01,192.37,video
456,the,192.37,192.6,video
457,fact,192.61,192.88,video
458,that,192.88,193.0,video
459,you,193.0,193.15,video
460,can,193.15,193.299,video
461,add,193.299,193.45,video
462,the,193.45,193.66,video
463,flutter,193.66,193.989,video
464,kick,193.989,194.07,video
465,to,194.08,194.44,video
466,it,194.44,194.47,video
467,makes,194.47,195.04,video
468,it,195.04,195.19,video
469,all,195.19,195.34,video
470,the,195.34,195.37,video
471,more,195.37,195.64,video
472,enjoyable,195.64,196.009,video
473,meaning,196.019,197.019,video
474,that,197.019,197.14,video
475,there,197.14,197.32,video
476,aren't,197.32,197.47,video
477,any,197.47,197.739,video
478,cheap,197.739,198.42,video
479,deaths,198.43,198.76,video
480,so,198.76,199.45,video
481,if,199.45,199.81,video
482,it,199.81,200.019,video
483,happens,200.019,200.44,video
484,it's,200.44,201.36,video
485,200%,201.36,202.36,video
486,your,202.36,202.59,video
487,overall,206.46,207.46,video
488,the,207.46,207.88,video
489,game,207.88,208.06,video
490,is,208.06,208.09,video
491,pretty,208.09,208.42,video
492,fun,208.42,208.98,video
493,apart,208.99,209.47,video
494,from,209.47,209.65,video
495,occasionally,209.65,210.37,video
496,feeling,210.37,210.76,video
497,empty,210.76,211.29,video
498,and,211.3,211.54,video
499,lacking,211.54,212.29,video
500,an,212.29,212.38,video
501,overall,212.38,212.86,video
502,identity,212.86,213.43,video
503,and,213.43,213.57,video
504,structure,213.58,214.12,video
505,but,214.12,214.36,video
506,Who,214.36,215.14,video
507,am,215.14,215.29,video
508,I,215.29,215.44,video
509,to,215.44,215.5,video
510,judge,215.5,216.06,video
511,IGN,216.07,216.73,video
512,do,216.73,217.12,video
513,the,217.12,217.36,video
514,game,217.36,217.57,video
515,lacks,217.57,217.9,video
516,an,217.9,218.11,video
517,overall,218.11,218.46,video
518,identity,218.47,218.92,video
519,shut,218.92,219.19,video
520,the,219.19,219.31,video
521,hell,219.31,219.49,video
522,up,219.49,219.9,video
523,also,219.91,220.51,video
524,to,220.51,220.84,video
525,be,220.84,220.96,video
526,honest,220.96,221.32,video
527,the,221.32,221.74,video
528,game's,221.74,222.01,video
529,visuals,222.01,222.64,video
530,do,222.64,222.96,video
531,kind,222.97,223.39,video
532,of,223.39,223.54,video
533,grow,223.54,223.81,video
534,on,223.81,223.99,video
535,you,223.99,224.2,video
536,after,224.2,224.23,video
537,you,224.23,224.65,video
538,play,224.65,224.89,video
539,for,224.89,225.13,video
540,a,225.13,225.15,video
541,few,225.16,225.4,video
542,minutes,225.4,231.74,video
543,never,231.75,232.75,video
544,mind,232.75,233.4,video
545,so,233.41,233.98,video
546,that,233.98,234.19,video
547,game,234.19,234.46,video
548,wasn't,234.46,234.73,video
549,really,234.73,235.21,video
550,too,235.21,235.6,video
551,weird,235.6,236.13,video
552,let's,236.14,236.89,video
553,dive,236.89,237.19,video
554,deeper,237.19,237.36,video
555,into,237.36,238.36,video
556,the,238.36,238.48,video
557,Internet,238.48,238.84,video
558,and,238.84,239.01,video
559,see,239.02,239.35,video
560,what,239.35,239.5,video
561,we,239.5,239.62,video
562,can,239.62,239.8,video
563,find,239.8,241.64,video
564,Kirby,241.65,243.33,video
565,hold,243.33,244.33,video
566,on,244.33,244.48,video
567,this,244.48,244.63,video
568,is,244.63,244.78,video
569,going,244.78,244.96,video
570,somewhere,244.96,245.41,video
571,I,245.41,245.52,video
572,have,246.16,246.37,video
573,you,246.37,246.52,video
574,ever,246.52,246.7,video
575,been,246.7,246.85,video
576,playing,246.85,247.18,video
577,Kirby's,247.18,247.62,video
578,Adventure,247.63,247.66,video
579,on,247.66,248.11,video
580,the,248.11,248.35,video
581,NES,248.35,248.68,video
582,and,248.68,248.98,video
583,thought,248.98,249.31,video
584,to,249.31,249.45,video
585,yourself,249.46,249.52,video
586,you,249.52,250.18,video
587,know,250.18,250.3,video
588,what,250.3,250.51,video
589,this,250.51,250.87,video
590,is,250.87,251.08,video
591,cool,251.08,251.32,video
592,and,251.32,251.46,video
593,all,251.47,251.59,video
594,but,251.59,251.92,video
595,it,251.92,252.55,video
596,needs,252.55,252.73,video
597,more,252.73,252.85,video
598,fat,252.85,253.33,video
599,guys,253.33,253.66,video
600,and,253.66,253.68,video
601,purple,253.69,254.41,video
602,overalls,254.41,254.83,video
603,of,254.83,255.22,video
604,course,255.22,255.58,video
605,you,255.58,255.76,video
606,haven't,255.76,255.93,video
607,thought,255.94,256.27,video
608,that,256.27,256.57,video
609,why,256.57,256.84,video
610,would,256.84,257.11,video
611,you,257.11,257.38,video
612,well,257.38,257.98,video
613,someone,257.98,258.9,video
614,in,258.91,259.09,video
615,the,259.09,259.239,video
616,magical,259.239,259.84,video
617,land,259.84,260.049,video
618,of,260.049,260.23,video
619,Taiwan,260.23,260.95,video
620,thought,260.95,261.39,video
621,that,261.4,261.7,video
622,and,261.7,261.97,video
623,the,261.97,262.24,video
624,result,262.24,262.69,video
625,is,262.69,262.96,video
626,this,262.96,264.09,video
627,Wario,264.09,265.09,video
628,Land,265.09,265.18,video
629,2,265.18,266.15,video
630,featuring,266.16,267.16,video
631,a,267.16,267.37,video
632,giant,267.37,267.79,video
633,god-like,267.79,268.45,video
634,Wario,268.45,268.96,video
635,who,268.96,269.23,video
636,has,269.23,269.37,video
637,come,269.38,269.62,video
638,to,269.62,269.83,video
639,devour,269.83,269.98,video
640,the,269.98,270.37,video
641,land,270.37,270.6,video
642,please,270.6,271.6,video
643,don't,271.6,271.8,video
644,look,271.81,271.9,video
645,at,271.9,272.05,video
646,me,272.05,272.14,video
647,like,272.14,272.26,video
648,that,272.26,272.67,video
649,Wario,272.68,273.28,video
650,Land,273.28,273.37,video
651,2,273.37,273.85,video
652,not,273.85,274.27,video
653,to,274.27,274.42,video
654,be,274.42,274.54,video
655,confused,274.54,274.84,video
656,with,274.84,275.01,video
657,Wario,275.02,275.41,video
658,Land,275.41,275.44,video
659,2,275.44,275.86,video
660,is,275.86,276.1,video
661,a,276.1,276.16,video
662,bootleg,276.16,276.67,video
663,created,276.67,277.12,video
664,by,277.12,277.27,video
665,the,277.27,277.32,video
666,jy,277.33,277.72,video
667,company,277.72,278.2,video
668,a,278.2,278.35,video
669,Taiwan,278.35,278.92,video
670,based,278.92,279.19,video
671,video,279.19,279.55,video
672,game,279.55,279.75,video
673,company,279.76,280.18,video
674,known,280.18,280.45,video
675,for,280.45,280.48,video
676,making,280.48,280.93,video
677,loads,280.93,281.44,video
678,of,281.44,281.77,video
679,nes,281.77,282.24,video
680,bootlegs,282.25,282.79,video
681,that,282.79,283.09,video
682,no,283.09,283.27,video
683,one,283.27,283.48,video
684,should,283.48,283.72,video
685,ever,283.72,283.87,video
686,have,283.87,284.17,video
687,to,284.17,284.19,video
688,play,284.2,284.62,video
689,the,284.62,285.04,video
690,game,285.04,285.07,video
691,itself,285.07,285.55,video
692,is,285.55,285.82,video
693,literally,285.82,286.29,video
694,Kirby's,286.3,286.78,video
695,Adventure,286.78,286.81,video
696,on,286.81,287.29,video
697,the,287.29,287.5,video
698,NES,287.5,287.86,video
699,just,287.86,288.51,video
700,replaced,288.52,288.91,video
701,with,288.91,289.12,video
702,a,289.12,289.15,video
703,poorly,289.15,289.66,video
704,implemented,289.66,290.11,video
705,Wario,290.11,290.64,video
706,sprite,290.65,291.1,video
707,he,291.1,291.52,video
708,still,291.52,291.79,video
709,has,291.79,292.0,video
710,the,292.0,292.21,video
711,copy,292.21,292.42,video
712,ability,292.42,292.96,video
713,and,292.96,293.19,video
714,can,293.2,293.8,video
715,float,293.8,294.16,video
716,somehow,294.16,294.73,video
717,just,294.73,295.27,video
718,like,295.27,295.48,video
719,Kirby,295.48,295.81,video
720,could,295.81,296.01,video
721,however,296.02,296.44,video
722,there,296.44,297.16,video
723,are,297.16,297.34,video
724,a,297.34,297.37,video
725,few,297.37,297.52,video
726,times,297.52,298.0,video
727,where,298.0,298.36,video
728,you,298.36,298.44,video
729,can,298.45,298.6,video
730,still,298.6,298.84,video
731,spot,298.84,299.17,video
732,kirby,299.17,299.62,video
733,because,299.62,299.95,video
734,the,299.95,300.13,video
735,game,300.13,300.27,video
736,was,300.28,300.49,video
737,programmed,300.49,301.0,video
738,very,301.0,301.39,video
739,poorly,301.39,301.77,video
740,Wario,301.77,302.77,video
741,always,302.77,303.18,video
742,has,303.19,303.4,video
743,this,303.4,303.73,video
744,pink,303.73,304.09,video
745,shade,304.09,304.48,video
746,no,304.48,304.78,video
747,matter,304.78,304.96,video
748,where,304.96,305.23,video
749,you,305.23,305.34,video
750,go,305.35,305.38,video
751,so,305.38,305.86,video
752,sometimes,305.86,306.61,video
753,he,306.61,306.97,video
754,really,306.97,307.36,video
755,stands,307.36,307.75,video
756,out,307.75,308.05,video
757,you,308.05,308.37,video
758,sicken,308.38,309.31,video
759,me,309.31,309.34,video
760,the,309.34,309.94,video
761,game,309.94,310.12,video
762,is,310.12,310.27,video
763,fine,310.27,310.6,video
764,I,310.6,310.99,video
765,guess,310.99,311.73,video
766,but,311.74,312.04,video
767,it's,312.04,312.16,video
768,just,312.16,312.37,video
769,so,312.37,312.76,video
770,whatever,312.76,313.42,video
771,it,313.42,313.78,video
772,plays,313.78,314.25,video
773,exactly,314.26,314.95,video
774,like,314.95,315.1,video
775,Kirby,315.1,315.55,video
776,just,315.55,315.94,video
777,with,315.94,316.12,video
778,a,316.12,316.15,video
779,more,316.15,316.41,video
780,unappealing,316.42,317.14,video
781,sprite,317.14,317.47,video
782,I,317.47,317.71,video
783,guess,317.71,318.22,video
784,it,318.22,318.37,video
785,makes,318.37,318.58,video
786,some,318.58,319.05,video
787,sense,319.06,319.26,video
788,considering,319.26,320.26,video
789,Wario,320.26,320.83,video
790,and,320.83,321.07,video
791,Kirby,321.07,321.4,video
792,both,321.4,321.57,video
793,like,321.58,321.85,video
794,to,321.85,322.0,video
795,eat,322.0,322.18,video
796,a,322.18,322.21,video
797,lot,322.21,322.3,video
798,and,322.3,322.72,video
799,then,322.72,323.53,video
800,there's,323.53,323.92,video
801,this,323.92,331.48,video
802,the,331.49,332.49,video
803,most,332.49,332.729,video
804,elegant,332.729,333.389,video
805,kirby,333.389,334.139,video
806,dance,334.139,334.379,video
807,I've,334.379,334.74,video
808,ever,334.74,335.059,video
809,seen,335.069,337.189,video
810,here,337.189,338.189,video
811,we,338.189,338.37,video
812,have,338.37,338.55,video
813,a,338.55,338.58,video
814,game,338.58,338.849,video
815,called,338.849,339.21,video
816,peach,339.21,339.589,video
817,and,339.599,339.9,video
818,Daisy,339.9,340.199,video
819,in,340.199,340.65,video
820,the,340.65,340.83,video
821,ultimate,340.83,341.34,video
822,quest,341.34,341.699,video
823,now,341.699,342.509,video
824,I,342.509,342.529,video
825,will,342.539,342.87,video
826,admit,342.87,343.02,video
827,the,343.02,343.469,video
828,logo,343.469,343.86,video
829,is,343.86,344.099,video
830,pretty,344.099,344.969,video
831,crappy,344.969,345.589,video
832,that,345.599,346.02,video
833,face,346.02,346.439,video
834,has,346.439,346.83,video
835,seen,346.83,347.189,video
836,war,347.189,347.699,video
837,but,347.699,348.27,video
838,don't,348.27,348.509,video
839,let,348.509,348.679,video
840,that,348.689,348.719,video
841,deter,348.719,349.02,video
842,you,349.02,349.199,video
843,from,349.199,349.379,video
844,this,349.379,349.74,video
845,game,349.74,350.009,video
846,here,350.009,350.58,video
847,we,350.58,350.719,video
848,have,350.729,350.909,video
849,a,350.909,350.939,video
850,romhack,350.939,351.24,video
851,of,351.24,351.659,video
852,Super,351.659,352.05,video
853,Mario,352.05,352.319,video
854,Bros,352.319,352.77,video
855,3,352.77,352.99,video
856,replacing,353.0,354.0,video
857,Mario,354.0,354.36,video
858,and,354.36,354.599,video
859,Luigi,354.599,354.719,video
860,with,354.719,355.379,video
861,peach,355.379,356.099,video
862,and,356.099,356.51,video
863,Daisy,356.52,356.759,video
864,the,356.759,357.479,video
865,ultimate,357.479,357.81,video
866,quest,357.81,358.08,video
867,is,358.08,358.259,video
868,remade,358.259,358.68,video
869,from,358.68,358.879,video
870,top,358.889,359.159,video
871,to,359.159,359.189,video
872,bottom,359.189,359.4,video
873,every,359.4,360.3,video
874,stage,360.3,360.599,video
875,is,360.599,360.81,video
876,completely,360.81,361.369,video
877,new,361.379,361.59,video
878,and,361.59,361.74,video
879,original,361.74,361.86,video
880,even,361.86,362.699,video
881,the,362.699,363.0,video
882,overworld,363.0,363.569,video
883,has,363.569,363.83,video
884,a,363.84,363.87,video
885,makeover,363.87,364.379,video
886,and,364.379,364.65,video
887,is,364.65,364.77,video
888,full,364.77,364.979,video
889,of,364.979,365.129,video
890,intrigue,365.129,365.49,video
891,like,365.49,366.379,video
892,what,366.389,366.87,video
893,is,366.87,367.02,video
894,that,367.02,367.259,video
895,I,367.259,367.62,video
896,don't,367.62,368.49,video
897,know,368.49,368.61,video
898,but,368.61,369.419,video
899,I,369.419,369.449,video
900,want,369.449,369.75,video
901,to,369.75,369.83,video
902,go,369.84,369.99,video
903,there,369.99,370.229,video
904,the,370.229,370.65,video
905,game,370.65,370.8,video
906,is,370.8,371.039,video
907,really,371.039,371.31,video
908,well,371.31,371.629,video
909,designed,371.639,371.879,video
910,the,371.879,372.449,video
911,levels,372.449,372.81,video
912,are,372.81,372.99,video
913,all,372.99,373.139,video
914,creative,373.139,373.71,video
915,and,373.71,373.79,video
916,enjoyable,373.8,374.279,video
