,word,start,end,category
231,you,73.74,73.89,video
232,decide,73.89,74.06,video
233,to,74.07,74.31,video
234,spend,74.31,74.79,video
235,your,74.79,75.0,video
236,time,75.0,75.18,video
237,on,75.18,75.24,video
238,you,75.24,75.869,video
239,are,75.869,76.02,video
240,exactly,76.02,76.46,video
241,right,76.47,76.71,video
242,hell,76.71,77.31,video
243,is,77.31,77.67,video
244,waiting,77.67,77.97,video
245,for,77.97,78.42,video
246,you,78.42,78.54,video
247,ooh,78.54,78.89,video
248,Photoshop,78.9,79.89,video
249,them,79.89,80.13,video
250,back,80.13,80.4,video
251,to,80.4,80.729,video
252,humans,80.729,81.509,video
253,now,81.509,81.77,video
254,there's,81.78,81.99,video
255,an,81.99,82.17,video
256,idea,82.17,82.619,video
257,and,82.619,82.86,video
258,can,82.86,83.1,video
259,I,83.1,83.25,video
260,just,83.25,83.28,video
261,say,83.28,83.61,video
262,this,83.61,84.56,video
263,looks,84.57,84.9,video
264,so,84.9,85.29,video
265,much,85.29,85.53,video
266,better,85.53,85.92,video
267,because,85.92,86.67,video
268,then,86.67,86.909,video
269,it,86.909,86.99,video
270,just,87.0,87.15,video
271,turns,87.15,87.42,video
272,into,87.42,87.6,video
273,a,87.6,87.78,video
274,nice,87.78,88.02,video
275,ballet,88.02,88.56,video
276,which,88.56,88.89,video
277,is,88.89,89.06,video
278,what,89.07,89.34,video
279,cats,89.34,89.79,video
280,is,89.79,90.119,video
281,right,90.119,90.6,video
282,I,90.6,90.84,video
283,think,90.84,90.93,video
284,I,90.93,91.409,video
285,don't,91.409,91.799,video
286,know,91.799,91.91,video
287,I've,91.92,92.13,video
288,never,92.13,92.159,video
289,seen,92.159,92.579,video
290,it,92.579,92.82,video
291,but,92.82,93.03,video
292,I,93.03,93.09,video
293,look,93.09,93.27,video
294,at,93.27,93.42,video
295,this,93.42,93.679,video
296,and,93.689,93.96,video
297,I,93.96,94.17,video
298,don't,94.17,94.229,video
299,want,94.229,94.68,video
300,to,94.68,94.799,video
301,take,94.799,95.009,video
302,a,95.009,95.189,video
303,long,95.189,95.49,video
304,cold,95.49,95.87,video
305,shower,95.88,96.21,video
306,you,96.21,96.75,video
307,can,96.75,96.9,video
308,make,96.9,97.079,video
309,an,97.079,97.229,video
310,anime,97.229,97.71,video
311,out,97.71,97.95,video
312,of,97.95,98.13,video
313,this,98.13,98.359,video
314,yeah,98.369,99.119,video
315,you,99.119,99.6,video
316,can,99.6,99.9,video
317,but,99.9,100.47,video
318,why,100.47,100.68,video
319,the,100.68,101.31,video
320,trailer,101.31,101.729,video
321,has,101.729,101.899,video
322,been,101.909,101.939,video
323,out,101.939,102.24,video
324,for,102.24,102.509,video
325,under,102.509,102.84,video
326,a,102.84,102.869,video
327,week,102.869,103.229,video
328,and,103.229,103.5,video
329,there's,103.5,103.7,video
330,already,103.71,104.009,video
331,anime,104.009,104.88,video
332,fan,104.88,105.45,video
333,art,105.45,105.72,video
334,if,105.72,105.93,video
335,there,105.93,106.409,video
336,is,106.409,106.56,video
337,a,106.56,106.59,video
338,god,106.59,106.969,video
339,I,106.979,107.369,video
340,would,107.369,107.549,video
341,like,107.549,107.759,video
342,to,107.759,107.939,video
343,have,107.939,108.119,video
344,a,108.119,108.149,video
345,word,108.149,108.479,video
346,with,108.479,108.509,video
347,him,108.509,108.899,video
348,I,108.899,109.069,video
349,can't,109.079,109.35,video
350,even,109.35,109.439,video
351,be,109.439,109.619,video
352,mad,109.619,109.649,video
353,these,109.649,110.009,video
354,are,110.009,110.159,video
355,so,110.159,110.399,video
356,good,110.399,110.67,video
357,but,110.67,111.08,video
358,so,111.09,111.329,video
359,wrong,111.329,111.6,video
360,ah,111.6,111.899,video
361,that's,111.899,112.799,video
362,better,112.799,113.33,video
363,just,113.34,113.79,video
364,smear,113.79,114.06,video
365,some,114.06,114.299,video
366,Vaseline,114.299,114.869,video
367,in,114.869,114.99,video
368,my,114.99,115.11,video
369,eyes,115.11,115.29,video
370,then,115.29,115.58,video
371,I,115.59,115.649,video
372,can,115.649,115.77,video
373,watch,115.77,115.95,video
374,the,115.95,116.159,video
375,movie,116.159,116.31,video
376,a,116.31,116.52,video
377,billion,116.52,117.36,video
378,times,117.36,117.6,video
379,oh,117.6,117.859,video
380,no,117.869,118.229,video
381,oh,118.229,118.469,video
382,no,118.469,119.189,video
383,no,119.189,119.52,video
384,no,119.52,119.7,video
385,no,119.7,120.06,video
386,I,120.06,121.159,video
387,take,121.159,122.159,video
388,it,122.159,122.34,video
389,back,122.34,122.52,video
390,if,122.52,122.759,video
391,cats,122.759,123.139,video
392,were,123.149,123.39,video
393,just,123.39,123.6,video
394,90,123.6,123.99,video
395,minutes,123.99,124.17,video
396,of,124.17,124.439,video
397,James,124.439,124.71,video
398,carton,124.71,125.33,video
399,spitting,125.34,126.299,video
400,himself,126.299,127.02,video
401,I,127.02,127.259,video
402,would,127.259,127.74,video
403,buy,127.74,127.92,video
404,all,127.92,127.95,video
405,the,127.95,128.449,video
406,yes,129.24,129.36,video
407,yes,129.36,130.23,video
408,he,130.23,130.65,video
409,absolutely,130.65,130.92,video
410,looks,130.92,131.64,video
411,like,131.64,131.82,video
412,James,131.82,132.11,video
413,Corden,132.12,132.57,video
414,deep,132.57,132.87,video
415,faked,132.87,133.23,video
416,on,133.23,133.44,video
417,Mike,133.44,133.95,video
418,Myers,133.95,134.25,video
419,body,134.25,134.72,video
420,from,134.73,135.0,video
421,Cat,135.0,135.21,video
422,in,135.21,135.33,video
423,the,135.33,135.36,video
424,Hat,135.36,135.65,video
425,another,135.66,136.17,video
426,cinematic,136.17,136.8,video
427,treasure,136.8,137.04,video
428,we,137.04,137.46,video
429,are,137.46,137.61,video
430,still,137.61,138.02,video
431,in,138.03,138.3,video
432,a,138.3,138.51,video
433,phase,138.51,138.81,video
434,where,138.81,139.26,video
435,sonic,139.26,139.59,video
436,memes,139.59,140.07,video
437,work,140.07,140.91,video
438,I,140.91,141.23,video
439,don't,141.24,141.48,video
440,know,141.48,141.84,video
441,when,141.84,142.23,video
442,this,142.23,142.41,video
443,phase,142.41,142.74,video
444,will,142.74,143.01,video
445,end,143.01,143.28,video
446,but,143.28,143.78,video
447,I'm,143.79,143.91,video
448,thankful,143.91,144.3,video
449,it,144.3,144.75,video
450,isn't,144.75,145.2,video
451,now,145.2,145.44,video
452,all,145.44,145.86,video
453,together,145.86,146.24,video
454,now,146.25,146.58,video
455,uh,146.58,147.2,video
456,meow,147.21,148.02,video
457,no,148.02,148.8,video
458,no,148.8,149.28,video
459,no,149.28,149.43,video
460,no,149.43,149.58,video
461,no,149.58,149.88,video
462,age',149.88,150.18,video
463,fiying,150.18,150.63,video
464,this,150.63,150.84,video
465,and,150.84,151.01,video
466,face,151.02,151.17,video
467,that,151.17,151.44,video
468,doesn't,151.44,151.71,video
469,make,151.71,152.01,video
470,it,152.01,152.19,video
471,better,152.19,152.34,video
472,and,152.34,152.63,video
473,then,152.64,152.88,video
474,a,152.88,153.12,video
475,defying,153.12,153.57,video
476,that,153.57,153.9,video
477,definitely,153.9,154.53,video
478,doesn't,154.53,155.15,video
479,make,155.16,155.46,video
480,it,155.46,155.61,video
481,better,155.61,155.82,video
482,delete,155.82,156.27,video
483,nuke,156.27,156.69,video
484,the,156.69,156.93,video
485,human,156.93,157.22,video
486,race,157.23,157.64,video
487,dark,157.64,158.64,video
488,but,158.64,158.88,video
489,fair,158.88,159.21,video
490,we,159.21,159.69,video
491,have,159.69,159.9,video
492,to,159.9,160.11,video
493,admire,160.11,160.44,video
494,the,160.44,160.76,video
495,detail,160.77,161.28,video
496,in,161.28,161.55,video
497,this,161.55,161.7,video
498,submission,161.7,162.09,video
499,but,162.09,162.99,video
500,do,162.99,163.32,video
501,all,163.32,163.56,video
502,the,163.56,163.73,video
503,cats,163.74,164.04,video
504,in,164.04,164.4,video
505,the,164.4,164.58,video
506,movie,164.58,164.88,video
507,cats,164.88,165.27,video
508,talk,165.27,166.08,video
509,about,166.08,166.37,video
510,Mondays,166.38,166.89,video
511,is,166.89,167.13,video
512,there,167.13,167.49,video
513,a,167.49,167.52,video
514,John,167.52,167.91,video
515,in,167.91,168.33,video
516,the,168.33,168.45,video
517,movie,168.45,168.77,video
518,cats,168.78,169.05,video
519,questions,169.05,169.86,video
520,I'll,169.86,170.16,video
521,never,170.16,170.49,video
522,know,170.49,170.73,video
523,the,170.73,170.93,video
524,answer,170.94,171.36,video
525,to,171.36,171.57,video
526,because,171.57,171.99,video
527,I'm,171.99,172.17,video
528,not,172.17,172.29,video
529,seeing,172.29,172.5,video
530,cats,172.5,172.83,video
531,oh,172.83,173.18,video
532,you,173.19,173.4,video
533,know,173.4,173.52,video
534,it,173.52,173.7,video
535,fixed,173.7,173.94,video
536,that,173.94,174.03,video
537,trailer,174.03,174.48,video
538,if,174.48,174.63,video
539,you,174.63,174.92,video
540,make,174.93,175.17,video
541,all,175.17,175.38,video
542,six,175.38,175.65,video
543,nipples,175.65,176.1,video
544,visible,176.1,176.61,video
545,at,176.61,176.88,video
546,all,176.88,177.02,video
547,you,177.63,177.81,video
548,disgust,177.81,178.23,video
549,me,178.23,178.47,video
550,um,178.47,178.65,video
551,goose,178.65,179.4,video
552,de,179.4,179.82,video
553,crude,179.82,180.32,video
554,deep,180.32,181.31,video
555,faked,181.32,181.68,video
556,me,181.68,181.95,video
557,in,181.95,182.19,video
558,the,182.19,182.73,video
559,trailer,182.73,183.21,video
560,it,183.21,183.51,video
561,certainly,183.51,184.07,video
562,doesn't,184.08,184.41,video
563,make,184.41,184.68,video
564,it,184.68,184.86,video
565,better,184.86,185.13,video
566,or,185.13,185.45,video
567,watchable,185.45,186.45,video
568,how,186.45,186.83,video
569,long,186.84,187.02,video
570,does,187.02,187.2,video
571,this,187.2,187.35,video
572,take,187.35,187.5,video
573,by,187.5,187.92,video
574,the,187.92,187.95,video
575,way,187.95,188.16,video
576,like,188.16,188.49,video
577,how,188.49,188.63,video
578,many,188.64,188.79,video
579,days,188.79,189.09,video
580,of,189.09,189.3,video
581,rendering,189.3,189.78,video
582,was,189.78,190.23,video
583,this,190.23,190.47,video
584,I,190.47,190.68,video
585,don't,190.68,191.0,video
586,want,191.01,191.16,video
587,to,191.16,191.22,video
588,show,191.22,191.37,video
589,the,191.37,191.52,video
590,whole,191.52,191.7,video
591,thing,191.7,192.0,video
592,so,192.0,192.24,video
593,click,192.24,192.44,video
594,the,192.45,192.57,video
595,link,192.57,192.6,video
596,in,192.6,192.87,video
597,the,192.87,192.96,video
598,description,192.96,193.44,video
599,below,193.44,193.59,video
600,it'll,193.59,193.94,video
601,take,193.95,194.13,video
602,you,194.13,194.28,video
603,right,194.28,194.46,video
604,to,194.46,194.49,video
605,the,194.49,194.82,video
606,YouTube,194.82,195.21,video
607,video,195.21,195.39,video
608,it's,195.39,195.83,video
609,quite,195.84,196.26,video
610,good,196.26,196.29,video
611,but,196.29,196.83,video
612,not,196.83,197.04,video
613,quite,197.04,197.1,video
614,as,197.1,197.82,video
615,good,197.82,197.94,video
616,as,197.94,198.33,video
617,our,198.33,198.59,video
618,final,198.6,199.05,video
619,submission,199.05,199.62,video
620,from,199.62,200.1,video
621,zark,200.1,200.52,video
622,ex,200.52,200.76,video
623,another,200.76,201.41,video
624,deep,201.42,201.72,video
625,fake,201.72,202.02,video
626,but,202.02,202.29,video
627,this,202.29,202.44,video
628,time,202.44,202.77,video
629,you,202.77,203.43,video
630,put,203.43,203.7,video
631,my,203.7,203.88,video
632,wife,203.88,204.11,video
633,Erin's,204.12,204.66,video
634,face,204.66,204.96,video
635,on,204.96,205.29,video
636,all,205.29,205.74,video
637,the,205.74,206.16,video
638,cats,206.16,206.43,video
639,and,206.43,206.79,video
640,I,206.79,206.94,video
641,mean,206.94,207.17,video
642,all,207.18,207.63,video
643,of,207.63,207.78,video
644,them,207.78,208.32,video
645,somehow,208.32,208.89,video
646,this,208.89,209.28,video
647,looks,209.28,209.58,video
648,so,209.58,210.27,video
649,much,210.27,210.47,video
650,worse,210.48,210.78,video
651,you,210.78,211.2,video
652,can,211.2,211.32,video
653,even,211.32,211.47,video
654,see,211.47,211.83,video
655,all,211.83,212.13,video
656,the,212.13,212.37,video
657,bits,212.37,212.61,video
658,of,212.61,212.78,video
659,emotion,212.79,213.6,video
660,on,213.6,213.75,video
661,her,213.75,214.05,video
662,face,214.05,214.35,video
663,when,214.35,214.65,video
664,she,214.65,214.86,video
665,sings,214.86,215.22,video
666,or,215.22,215.48,video
667,cries,215.49,215.76,video
668,or,215.76,216.09,video
669,whatever,216.09,216.57,video
670,it's,216.57,216.9,video
671,very,216.9,217.44,video
672,well,217.44,217.77,video
673,done,217.77,218.03,video
674,and,218.04,218.37,video
675,also,218.37,218.55,video
676,nightmare,218.55,219.36,video
677,fuel,219.36,219.57,video
678,again,219.57,220.14,video
679,I,220.14,220.23,video
680,don't,220.23,220.28,video
681,want,220.29,220.68,video
682,to,220.68,220.71,video
683,show,220.71,220.89,video
684,the,220.89,221.07,video
685,whole,221.07,221.25,video
686,video,221.25,221.52,video
687,here,221.52,222.0,video
688,it's,222.0,222.17,video
689,well,222.18,222.66,video
690,worth,222.66,222.87,video
691,your,222.87,222.99,video
692,time,222.99,223.11,video
693,and,223.11,223.29,video
694,effort,223.29,223.65,video
695,to,223.65,223.68,video
696,click,223.68,223.94,video
697,the,223.95,224.04,video
698,link,224.04,224.22,video
699,in,224.22,224.31,video
700,the,224.31,224.37,video
701,description,224.37,224.79,video
702,below,224.79,224.88,video
703,and,224.88,225.2,video
704,watch,225.21,225.42,video
705,the,225.42,225.48,video
706,full,225.48,225.99,video
707,thing,225.99,226.32,video
708,it,226.32,226.56,video
709,is,226.56,226.77,video
710,a,226.77,226.95,video
711,treat,226.95,227.49,video
712,and,227.49,227.72,video
713,of,227.73,227.94,video
714,course,227.94,228.24,video
715,treat,228.24,228.63,video
716,is,228.63,228.84,video
717,in,228.84,229.02,video
718,quotes,229.02,229.32,video
719,today's,229.32,229.88,video
720,video,229.89,230.25,sponsor
721,is,230.25,230.49,sponsor
722,sponsored,230.49,230.73,sponsor
723,by,230.73,231.0,sponsor
724,rage,231.0,231.45,sponsor
725,shadow,231.45,231.95,sponsor
726,legends,231.96,232.56,sponsor
727,a,232.56,232.77,sponsor
728,brand,232.77,233.22,sponsor
729,new,233.22,233.4,sponsor
730,collection,233.4,233.96,sponsor
731,RPG,233.97,234.6,sponsor
732,game,234.6,234.87,sponsor
733,that's,234.87,235.14,sponsor
734,taking,235.14,235.53,sponsor
735,the,235.53,235.56,sponsor
736,mobile,235.56,235.95,sponsor
737,game,235.95,236.18,sponsor
738,landscape,236.19,236.76,sponsor
739,by,236.76,236.97,sponsor
740,storm,236.97,237.48,sponsor
741,nearly,237.48,238.05,sponsor
742,10,238.05,238.99,sponsor
743,people,239.0,239.63,sponsor
744,have,239.63,239.84,sponsor
745,downloaded,239.84,240.35,sponsor
746,the,240.35,240.5,sponsor
747,game,240.5,240.53,sponsor
748,in,240.53,240.95,sponsor
749,just,240.95,241.33,sponsor
750,three,241.34,241.67,sponsor
751,months,241.67,241.88,sponsor
752,raid,241.88,242.51,sponsor
753,has,242.51,242.81,sponsor
754,huge,242.81,243.2,sponsor
755,boss,243.2,243.53,sponsor
756,fights,243.53,243.85,sponsor
757,strategic,243.86,244.64,sponsor
758,gameplay,244.64,244.94,sponsor
759,awesome,244.94,245.87,sponsor
760,graphics,245.87,246.47,sponsor
761,and,246.47,246.7,sponsor
762,over,246.71,247.01,sponsor
763,400,247.01,247.79,sponsor
764,champions,247.79,248.39,sponsor
765,like,248.39,248.6,sponsor
766,these,248.6,248.87,sponsor
767,for,248.87,249.26,sponsor
768,you,249.26,249.35,sponsor
769,to,249.35,249.43,sponsor
770,collect,249.44,249.65,sponsor
771,and,249.65,250.04,sponsor
772,personally,250.04,250.64,sponsor
773,customized,250.64,251.24,sponsor
774,my,251.24,251.68,sponsor
775,favorite,251.69,252.08,sponsor
776,guys,252.08,252.23,sponsor
777,Gallic,252.23,252.83,sponsor
778,I,252.83,252.98,sponsor
779,mean,252.98,253.31,sponsor
780,he's,253.31,253.49,sponsor
781,a,253.49,253.55,sponsor
782,giant,253.55,253.9,sponsor
783,green,253.91,254.24,sponsor
784,man,254.24,254.45,sponsor
785,who,254.45,254.72,sponsor
786,looks,254.72,254.9,sponsor
787,like,254.9,255.08,sponsor
788,he,255.08,255.23,sponsor
789,could,255.23,255.32,sponsor
790,star,255.32,255.67,sponsor
791,in,255.68,255.709,sponsor
792,a,255.709,255.86,sponsor
793,multi,255.86,256.19,sponsor
794,film,256.19,256.519,sponsor
795,franchise,256.519,257.06,sponsor
796,about,257.06,257.42,sponsor
797,onions,257.42,257.86,sponsor
798,also,257.87,258.2,sponsor
799,look,258.2,258.799,sponsor
800,at,258.799,258.89,sponsor
801,the,258.89,259.01,sponsor
802,detail,259.01,259.549,sponsor
803,in,259.549,259.579,sponsor
804,the,259.579,259.94,sponsor
805,armor,259.94,260.349,sponsor
806,they,260.359,260.54,sponsor
807,look,260.54,260.69,sponsor
808,like,260.69,260.84,sponsor
809,ps3,260.84,261.65,sponsor
810,characters,261.65,262.25,sponsor
811,not,262.25,262.7,sponsor
812,bad,262.7,262.93,sponsor
813,for,262.94,263.24,sponsor
814,a,263.24,263.27,sponsor
815,dang,263.27,263.63,sponsor
816,phone,263.63,264.25,sponsor
817,Mamma,264.26,264.5,sponsor
818,Mia,264.5,264.65,sponsor
819,the,264.65,265.07,sponsor
820,future,265.07,265.43,sponsor
821,is,265.43,265.58,sponsor
822,now,265.58,266.12,sponsor
823,rage,266.12,266.45,sponsor
824,shadow,266.45,266.89,sponsor
825,Legends,266.9,267.38,sponsor
826,is,267.38,267.62,sponsor
827,free-to-play,267.62,267.95,sponsor
828,you,267.95,268.64,sponsor
829,can,268.64,268.79,sponsor
830,find,268.79,269.15,sponsor
831,me,269.15,269.32,sponsor
832,under,269.33,269.63,sponsor
833,the,269.63,269.78,sponsor
834,nickname,269.78,269.99,sponsor
835,jacksFilms,269.99,270.95,sponsor
836,and,270.95,271.22,sponsor
837,go,271.22,271.36,sponsor
838,join,271.37,271.7,sponsor
839,my,271.7,271.88,sponsor
840,clan,271.88,272.24,sponsor
841,if,272.24,272.48,sponsor
842,you're,272.48,272.6,sponsor
843,fast,272.6,272.81,sponsor
844,enough,272.81,273.25,sponsor
845,download,273.26,273.919,sponsor
846,raid,273.919,274.19,sponsor
847,on,274.19,274.37,sponsor
848,iOS,274.37,274.88,sponsor
849,or,274.88,275.06,sponsor
850,Android,275.06,275.72,sponsor
851,by,275.72,275.92,sponsor
852,clicking,275.93,276.32,sponsor
853,the,276.32,276.41,sponsor
854,link,276.41,276.65,sponsor
855,in,276.65,276.8,sponsor
856,the,276.8,276.919,sponsor
857,description,276.919,277.42,sponsor
858,below,277.43,277.58,sponsor
859,and,277.58,278.03,sponsor
860,instantly,278.03,278.75,sponsor
861,get,278.75,279.02,sponsor
862,"50,000",279.02,279.95,sponsor
863,silver,279.95,280.36,sponsor
864,and,280.37,280.55,sponsor
865,a,280.55,280.82,sponsor
866,free,280.82,281.06,sponsor
867,epic,281.06,281.51,sponsor
868,champion,281.51,282.02,sponsor
869,within,282.02,282.44,sponsor
870,a,282.44,282.47,sponsor
871,week,282.47,282.7,sponsor
872,I'll,282.71,282.98,sponsor
873,see,282.98,283.28,sponsor
874,you,283.28,283.34,sponsor
875,there,283.34,283.52,sponsor
876,hater,283.52,283.76,sponsor
877,oh,283.76,284.0,sponsor
878,I,284.0,284.54,video
879,have,284.54,285.02,video
880,a,285.02,285.1,video
881,question,285.11,285.47,video
882,for,285.47,285.68,video
883,you,285.68,285.86,video
884,what,285.86,286.64,video
885,advice,286.64,287.15,video
886,would,287.15,287.51,video
887,you,287.51,287.68,video
888,give,287.69,287.81,video
889,to,287.81,288.74,video
890,your,288.74,288.919,video
891,younger,288.919,288.98,video
892,self,288.98,298.87,video
893,please,298.87,299.86,video
894,subscribe,299.87,300.26,video
895,for,300.26,300.41,video
896,more,300.41,300.47,video
897,deep,300.47,300.77,video
898,fix,300.77,301.01,video
899,also,301.01,301.37,video
900,click,301.37,301.57,video
901,right,301.58,301.76,video
902,here,301.76,301.79,video
903,to,301.79,302.03,video
904,see,302.03,302.15,video
905,the,302.15,302.24,video
906,previously,302.24,302.69,video
907,I,302.69,302.77,video
908,episode,302.78,302.96,video
909,uh,302.96,303.2,video
910,here's,303.2,303.68,video
911,a,303.68,303.77,video
912,clip,303.77,303.95,video
913,what,303.95,304.25,video
914,is,304.25,304.36,video
915,actually,304.37,305.21,video
916,there,305.21,305.84,video
917,in,305.84,306.02,video
918,area,306.02,306.41,video
919,51,306.41,306.62,video
920,but,306.62,307.31,video
921,woman,307.31,307.52,video
922,that,307.52,307.84,video
923,is,307.85,308.0,video
924,attracted,308.0,308.72,video
925,to,308.72,308.93,video
926,me,308.93,309.11,video
927,Oh,309.11,310.01,video
928,Walt,310.01,310.39,video
929,Disney's,310.4,311.06,video
