,word,start,end,category
621,and,252.98,253.19,video
622,making,253.19,253.7,video
623,a,253.7,253.79,video
624,trade,253.79,254.08,video
625,with,254.09,254.3,video
626,the,254.3,254.33,video
627,black,254.33,254.569,video
628,hole,254.569,254.81,video
629,we,254.81,255.8,video
630,give,255.8,256.01,video
631,it,256.01,256.13,video
632,some,256.13,256.4,video
633,mass,256.4,256.69,video
634,energy,256.7,257.209,video
635,and,257.209,257.389,video
636,it,257.389,257.84,video
637,gives,257.84,258.2,video
638,us,258.2,258.38,video
639,some,258.38,258.59,video
640,of,258.59,258.709,video
641,its,258.709,258.849,video
642,rotational,258.859,259.519,video
643,energy,259.519,259.91,video
644,but,259.91,260.69,video
645,it's,260.69,260.81,video
646,not,260.81,260.989,video
647,a,260.989,261.019,video
648,fair,261.019,261.34,video
649,trade,261.35,261.68,video
650,we,261.68,262.31,video
651,get,262.31,262.73,video
652,the,262.73,262.88,video
653,better,262.88,263.03,video
654,deal,263.03,264.01,video
655,normally,264.01,265.01,video
656,if,265.01,265.24,video
657,you,265.25,265.55,video
658,fire,265.55,265.79,video
659,a,265.79,265.82,video
660,rocket,265.82,266.27,video
661,you,266.27,266.84,video
662,exchange,266.84,267.35,video
663,chemical,267.35,268.03,video
664,energy,268.04,268.19,video
665,for,268.19,268.91,video
666,kinetic,268.91,269.51,video
667,energy,269.51,270.22,video
668,this,270.22,271.22,video
669,is,271.22,271.43,video
670,like,271.43,271.629,video
671,pushing,271.639,271.88,video
672,yourself,271.88,272.479,video
673,forward,272.479,272.54,video
674,in,272.54,273.02,video
675,a,273.02,273.139,video
676,swimming,273.139,273.4,video
677,pool,273.41,273.68,video
678,but,273.68,274.12,video
679,if,274.12,275.12,video
680,you,275.12,275.27,video
681,fire,275.27,275.57,video
682,a,275.57,275.6,video
683,rocket,275.6,275.87,video
684,inside,275.87,276.35,video
685,the,276.35,276.52,video
686,ergosphere,276.53,276.889,video
687,it's,276.889,277.49,video
688,like,277.49,277.79,video
689,pushing,277.79,278.21,video
690,yourself,278.21,278.59,video
691,forward,278.6,278.69,video
692,in,278.69,279.05,video
693,a,279.05,279.139,video
694,wave,279.139,279.38,video
695,form,279.38,279.71,video
696,the,279.71,280.669,video
697,rotational,280.669,281.26,video
698,energy,281.27,281.45,video
699,of,281.45,281.72,video
700,the,281.72,281.93,video
701,waves,281.93,282.139,video
702,gives,282.139,282.59,video
703,you,282.59,282.74,video
704,a,282.74,282.77,video
705,much,282.77,283.18,video
706,stronger,283.19,283.669,video
707,boost,283.669,284.03,video
708,than,284.03,284.36,video
709,you,284.36,284.51,video
710,could,284.51,284.66,video
711,get,284.66,284.84,video
712,just,284.84,285.19,video
713,by,285.2,285.38,video
714,pushing,285.38,285.62,video
715,yourself,285.62,286.6,video
716,the,286.6,287.6,video
717,boost,287.6,287.84,video
718,from,287.84,288.11,video
719,the,288.11,288.25,video
720,rotation,288.26,288.77,video
721,of,288.77,288.83,video
722,the,288.83,288.95,video
723,back,288.95,289.07,video
724,hole,289.07,289.34,video
725,is,289.34,289.55,video
726,so,289.55,290.09,video
727,big,290.09,290.419,video
728,that,290.419,290.95,video
729,you,290.96,290.99,video
730,leave,290.99,291.35,video
731,the,291.35,291.59,video
732,ergosphere,291.59,291.95,video
733,with,291.95,292.49,video
734,much,292.49,292.76,video
735,more,292.76,292.99,video
736,energy,293.0,293.18,video
737,than,293.18,293.66,video
738,you,293.66,293.72,video
739,entered,293.72,294.11,video
740,it,294.11,294.31,video
741,the,294.31,295.31,video
742,black,295.31,295.51,video
743,hole,295.52,295.82,video
744,gives,295.82,296.15,video
745,a,296.15,296.27,video
746,tiny,296.27,296.51,video
747,amount,296.51,296.78,video
748,of,296.78,297.02,video
749,its,297.02,297.129,video
750,rotational,297.139,297.74,video
751,energy,297.74,298.07,video
752,to,298.07,298.25,video
753,you,298.25,298.43,video
754,and,298.43,298.669,video
755,slows,298.669,299.12,video
756,down,299.12,299.409,video
757,a,299.419,299.45,video
758,little,299.45,300.37,video
759,obviously,300.37,301.37,video
760,this,301.37,301.61,video
761,requires,301.61,301.85,video
762,a,301.85,302.24,video
763,lot,302.24,302.44,video
764,of,302.45,302.51,video
765,food,302.51,303.01,video
766,fortunately,303.01,304.01,video
767,black,304.01,304.43,video
768,holes,304.43,304.729,video
769,aren't,304.729,305.08,video
770,picky,305.09,305.51,video
771,eaters,305.51,305.9,video
772,an,305.9,306.55,video
773,advanced,306.55,307.55,video
774,future,307.55,307.81,video
775,civilization,307.82,308.72,video
776,would,308.72,309.05,video
777,probably,309.05,309.53,video
778,harvest,309.53,309.94,video
779,asteroids,309.95,310.61,video
780,to,310.61,310.91,video
781,drop,310.91,311.12,video
782,them,311.12,311.27,video
783,into,311.27,311.419,video
784,the,311.419,311.51,video
785,black,311.51,311.74,video
786,hole,311.75,311.99,video
787,when,311.99,312.26,video
788,they,312.26,312.41,video
789,needed,312.41,312.77,video
790,an,312.77,312.86,video
791,energy,312.86,313.19,video
792,boost,313.19,313.409,video
793,but,313.419,314.419,video
794,there's,314.419,314.63,video
795,an,314.63,314.78,video
796,even,314.78,314.99,video
797,better,314.99,315.289,video
798,way,315.289,315.59,video
799,to,315.59,315.65,video
800,get,315.65,315.909,video
801,energy,315.919,316.13,video
802,from,316.13,316.46,video
803,a,316.46,316.58,video
804,black,316.58,316.76,video
805,hole,316.76,317.0,video
806,and,317.0,317.21,video
807,oddly,317.21,317.71,video
808,enough,317.72,317.87,video
809,it,317.87,318.08,video
810,builds,318.08,318.889,video
811,the,318.889,319.07,video
812,biggest,319.07,319.43,video
813,bomb,319.43,319.669,video
814,any,319.669,319.93,video
815,living,319.94,320.389,video
816,thing,320.389,320.63,video
817,could,320.63,320.84,video
818,ever,320.84,321.139,video
819,hope,321.139,321.5,video
820,to,321.5,321.53,video
821,build,321.53,321.99,video
822,the,322.0,323.0,video
823,black,323.0,323.27,video
824,hole,323.27,323.539,video
825,bomb,323.539,326.05,video
826,we,326.05,327.05,video
827,only,327.05,327.2,video
828,need,327.2,327.5,video
829,two,327.5,327.76,video
830,things,327.77,327.8,video
831,to,327.8,328.19,video
832,build,328.19,328.43,video
833,a,328.43,328.61,video
834,black,328.61,328.789,video
835,hole,328.789,329.06,video
836,bomb,329.06,329.33,video
837,afar,329.33,330.07,video
838,spinning,330.08,330.56,video
839,black,330.56,330.74,video
840,hole,330.74,330.8,video
841,and,330.8,331.25,video
842,a,331.25,331.49,video
843,big,331.49,331.7,video
844,mirror,331.7,332.05,video
845,the,332.05,333.04,video
846,mirror,333.05,333.229,video
847,has,333.229,333.53,video
848,to,333.53,333.71,video
849,completely,333.71,334.13,video
850,envelop,334.13,334.789,video
851,the,334.789,334.9,video
852,black,334.91,335.09,video
853,hole,335.09,335.33,video
854,which,335.33,335.87,video
855,is,335.87,336.05,video
856,similar,336.05,336.38,video
857,to,336.38,336.53,video
858,a,336.53,336.56,video
859,Dyson,336.56,337.029,video
860,Sphere,337.039,337.13,video
861,a,337.13,337.46,video
862,mega,337.46,337.82,video
863,structure,337.82,338.3,video
864,that,338.3,338.419,video
865,harvests,338.419,338.95,video
866,the,338.96,339.02,video
867,energy,339.02,339.47,video
868,of,339.47,339.59,video
869,an,339.59,339.68,video
870,entire,339.68,340.01,video
871,star,340.01,340.51,video
872,although,340.51,341.5,video
873,our,341.51,341.84,video
874,mirror,341.84,342.08,video
875,would,342.08,342.32,video
876,be,342.32,342.38,video
877,easier,342.38,342.889,video
878,to,342.889,343.039,video
879,build,343.039,343.409,video
880,mirrors,343.419,344.419,video
881,are,344.419,344.6,video
882,simpler,344.6,345.08,video
883,and,345.08,345.26,video
884,black,345.26,345.74,video
885,holes,345.74,345.979,video
886,are,345.979,346.36,video
887,much,346.37,346.58,video
888,much,346.58,346.94,video
889,more,346.94,347.27,video
890,compact,347.27,347.75,video
891,than,347.75,348.05,video
892,stars,348.05,350.02,video
893,if,350.03,350.15,video
894,we,350.15,350.69,video
895,made,350.69,350.9,video
896,the,350.9,351.02,video
897,merit,351.02,351.29,video
898,10,351.29,351.53,video
899,centimeters,351.53,352.15,video
900,thick,352.16,352.37,video
901,the,352.37,352.82,video
902,mettle,352.82,353.15,video
903,of,353.15,353.24,video
904,a,353.24,353.33,video
905,big,353.33,353.57,video
906,asteroid,353.57,353.93,video
907,would,353.93,354.16,video
908,probably,354.17,354.68,video
909,be,354.68,354.86,video
910,enough,354.86,355.13,video
911,material,355.13,355.7,video
912,for,355.7,355.73,video
913,a,355.73,356.0,video
914,black,356.0,356.2,video
915,hole,356.21,356.48,video
916,with,356.48,356.87,video
917,the,356.87,356.96,video
918,mass,356.96,357.17,video
919,of,357.17,357.32,video
920,our,357.32,357.41,video
921,Sun,357.41,358.03,video
922,once,358.03,359.03,video
923,our,359.03,359.38,video
924,mirror,359.39,359.75,video
925,is,359.75,359.96,video
926,in,359.96,360.11,video
927,place,360.11,360.38,video
928,we,360.38,360.8,video
929,only,360.8,360.95,video
930,need,360.95,361.28,video
931,to,361.28,361.49,video
932,open,361.49,361.51,video
933,a,361.52,361.94,video
934,window,361.94,362.27,video
935,and,362.27,362.51,video
936,shoot,362.51,363.13,video
937,electromagnetic,363.13,364.13,video
938,waves,364.13,364.36,video
939,of,364.37,364.64,video
940,the,364.64,364.73,video
941,black,364.73,364.91,video
942,hole,364.91,365.26,video
943,you,365.26,366.26,video
944,can,366.26,366.41,video
945,imagine,366.41,366.62,video
946,what,366.62,366.94,video
947,happens,366.95,367.28,video
948,next,367.28,367.52,video
949,by,367.52,367.82,video
950,imagining,367.82,368.33,video
951,tossing,368.33,368.78,video
952,a,368.78,368.87,video
953,ball,368.87,368.89,video
954,at,368.9,369.29,video
955,a,369.29,369.38,video
956,wall,369.38,369.56,video
957,and,369.56,369.77,video
958,it's,369.77,370.25,video
