,word,start,end,category
262,seem,111.72,112.01,video
263,logical,112.02,112.49,video
264,colonize,112.49,113.49,video
265,your,113.49,113.79,video
266,own,113.79,113.939,video
267,solar,113.939,114.27,video
268,system,114.27,114.609,video
269,then,114.619,115.619,video
270,spread,115.619,115.95,video
271,further,115.95,116.25,video
272,to,116.25,116.52,video
273,reach,116.52,116.7,video
274,other,116.7,116.969,video
275,stars,116.969,117.34,video
276,to,117.35,118.35,video
277,the,118.35,118.5,video
278,possible,118.5,118.979,video
279,final,118.979,119.46,video
280,step,119.46,119.7,video
281,become,119.7,120.44,video
282,galaxy-wide,120.45,121.28,video
283,civilization,121.28,122.28,video
284,it's,122.28,123.09,video
285,very,123.09,123.529,video
286,likely,123.539,123.869,video
287,that,123.869,124.049,video
288,this,124.049,124.38,video
289,is,124.38,124.56,video
290,a,124.56,124.619,video
291,universal,124.619,125.45,video
292,principle,125.46,125.939,video
293,for,125.939,126.21,video
294,civilizations,126.21,127.02,video
295,no,127.02,127.439,video
296,matter,127.439,127.639,video
297,where,127.649,127.92,video
298,they're,127.92,128.099,video
299,from,128.099,128.239,video
300,if,128.239,129.239,video
301,a,129.239,129.42,video
302,species,129.42,129.869,video
303,is,129.869,130.04,video
304,competitive,130.05,130.679,video
305,and,130.679,130.83,video
306,drivel,130.83,131.37,video
307,enough,131.37,131.64,video
308,to,131.64,131.819,video
309,take,131.819,131.96,video
310,control,131.97,132.3,video
311,over,132.3,132.569,video
312,its,132.569,132.81,video
313,planet,132.81,133.14,video
314,they'll,133.14,133.59,video
315,probably,133.59,134.0,video
316,not,134.01,134.19,video
317,stop,134.19,134.489,video
318,there,134.489,135.379,video
319,we,135.379,136.379,video
320,know,136.379,136.59,video
321,that,136.59,136.8,video
322,there,136.8,136.98,video
323,are,136.98,137.01,video
324,up,137.01,137.33,video
325,to,137.34,137.55,video
326,500,137.55,138.33,video
327,billion,138.33,138.75,video
328,planets,138.75,138.989,video
329,in,138.989,139.29,video
330,the,139.29,139.41,video
331,Milky,139.41,139.53,video
332,Way,139.53,139.82,video
333,at,139.83,140.519,video
334,least,140.519,140.819,video
335,10,140.819,141.269,video
336,billion,141.269,141.569,video
337,earth-like,141.569,141.989,video
338,planets,141.989,142.61,video
339,many,142.62,143.55,video
340,have,143.55,143.849,video
341,been,143.849,143.97,video
342,around,143.97,144.239,video
343,billions,144.239,144.84,video
344,of,144.84,145.019,video
345,years,145.019,145.28,video
346,longer,145.29,145.53,video
347,than,145.53,145.65,video
348,earth,145.65,145.97,video
349,but,145.97,146.97,video
350,we're,146.97,147.18,video
351,observing,147.18,147.53,video
352,zero,147.54,148.319,video
353,Galactic,148.319,149.069,video
354,Civilizations,149.069,150.019,video
355,we,150.019,151.019,video
356,should,151.019,151.29,video
357,be,151.29,151.4,video
358,able,151.41,151.56,video
359,to,151.56,151.799,video
360,see,151.799,151.98,video
361,something,151.98,152.34,video
362,but,152.34,153.239,video
363,there's,153.239,153.44,video
364,nothing,153.45,153.9,video
365,space,153.9,154.83,video
366,seems,154.83,155.4,video
367,to,155.4,155.58,video
368,be,155.58,155.67,video
369,empty,155.67,156.12,video
370,and,156.12,156.33,video
371,dead,156.33,157.0,video
372,this,157.01,158.01,video
373,means,158.01,158.31,video
374,something,158.31,158.88,video
375,is,158.88,159.239,video
376,preventing,159.239,159.589,video
377,living,159.599,160.349,video
378,things,160.349,160.65,video
379,from,160.65,160.829,video
380,climbing,160.829,161.4,video
381,the,161.4,161.509,video
382,staircase,161.519,161.87,video
383,beyond,161.87,162.87,video
384,the,162.87,163.26,video
385,step,163.26,163.47,video
386,we're,163.47,163.68,video
387,on,163.68,163.799,video
388,right,163.799,164.03,video
389,now,164.04,165.23,video
390,something,165.23,166.23,video
391,that,166.23,166.26,video
392,makes,166.26,166.65,video
393,becoming,166.65,167.13,video
394,a,167.13,167.21,video
395,galactic,167.22,167.88,video
396,civilization,167.88,168.769,video
397,extremely,168.769,169.769,video
398,hard,169.769,170.0,video
399,maybe,170.01,170.73,video
400,impossible,170.73,172.7,video
401,this,172.7,173.7,video
402,is,173.7,173.97,video
403,the,173.97,174.239,video
404,great,174.239,174.47,video
405,filter,174.48,174.78,video
406,a,174.78,175.11,video
407,challenge,175.11,175.98,video
408,or,175.98,176.22,video
409,danger,176.22,176.73,video
410,so,176.73,176.97,video
411,hard,176.97,177.239,video
412,to,177.239,177.44,video
413,overcome,177.45,177.69,video
414,that,177.69,178.53,video
415,it,178.53,178.65,video
416,eliminates,178.65,178.86,video
417,almost,178.86,179.43,video
418,every,179.43,180.02,video
419,species,180.03,180.39,video
420,that,180.39,180.78,video
421,encounters,180.78,181.319,video
422,it,181.319,182.329,video
423,there,182.329,183.329,video
424,are,183.329,183.45,video
425,two,183.45,183.589,video
426,scenarios,183.599,183.92,video
427,one,183.92,184.92,video
428,means,184.92,185.22,video
429,we,185.22,185.4,video
430,are,185.4,185.549,video
431,incredibly,185.549,185.93,video
432,special,185.94,186.66,video
433,and,186.66,186.87,video
434,lucky,186.87,187.35,video
435,the,187.35,187.98,video
436,other,187.98,188.13,video
437,one,188.13,188.37,video
438,means,188.37,188.67,video
439,we,188.67,188.93,video
440,aren't,188.94,189.209,video
441,doomed,189.209,189.6,video
442,and,189.6,189.93,video
443,practically,189.93,190.829,video
444,already,190.829,191.18,video
445,dead,191.19,192.319,video
446,it,192.319,193.319,video
447,depends,193.319,193.98,video
448,on,193.98,194.1,video
449,whether,194.1,194.4,video
450,filter,194.4,194.85,video
451,is,194.85,195.03,video
452,on,195.03,195.289,video
453,our,195.299,195.63,video
454,staircase,195.63,196.489,video
455,behind,196.489,197.489,video
456,or,197.489,198.239,video
457,ahead,198.239,198.63,video
458,of,198.63,198.9,video
459,us,198.9,199.569,video
460,scenario,199.579,200.579,video
461,one,200.579,200.85,video
462,the,200.85,201.54,video
463,filter,201.54,201.93,video
464,is,201.93,202.079,video
465,behind,202.079,202.65,video
466,us,202.65,202.92,video
467,we,202.92,203.539,video
468,are,203.549,203.67,video
469,the,203.67,203.76,video
470,first,203.76,204.06,video
471,if,204.06,204.709,video
472,the,204.709,205.709,video
473,filter,205.709,206.01,video
474,is,206.01,206.13,video
475,behind,206.13,206.549,video
476,us,206.549,206.78,video
477,that,206.79,206.94,video
478,means,206.94,207.389,video
479,that,207.389,207.72,video
480,one,207.72,207.9,video
481,of,207.9,207.989,video
482,the,207.989,208.079,video
483,steps,208.079,208.319,video
484,we,208.319,208.55,video
485,passed,208.56,208.829,video
486,is,208.829,209.16,video
487,almost,209.16,209.519,video
488,impossible,209.519,210.12,video
489,to,210.12,210.51,video
490,take,210.51,210.94,video
491,which,210.95,211.95,video
492,step,211.95,212.28,video
493,could,212.28,212.519,video
494,it,212.519,212.609,video
495,be,212.609,212.76,video
496,is,212.76,213.06,video
497,life,213.06,213.989,video
498,itself,213.989,214.4,video
499,extremely,214.41,214.95,video
500,rare,214.95,216.08,video
501,it's,216.09,216.66,video
502,very,216.66,217.05,video
503,hard,217.05,217.319,video
504,to,217.319,217.41,video
505,make,217.41,217.65,video
506,predictions,217.65,217.86,video
507,about,217.86,218.449,video
508,how,218.459,218.849,video
509,likely,218.849,219.18,video
510,it,219.18,219.48,video
511,is,219.48,219.51,video
512,for,219.51,219.959,video
513,life,219.959,220.08,video
514,to,220.08,220.319,video
515,emerge,220.319,220.56,video
516,from,220.56,220.61,video
517,death,220.62,221.069,video
518,things,221.069,221.34,video
519,there,221.34,221.91,video
520,is,221.91,222.06,video
521,no,222.06,222.39,video
522,consensus,222.39,223.11,video
523,some,223.11,223.97,video
524,scientists,223.98,224.67,video
525,think,224.67,224.849,video
526,it,224.849,225.06,video
527,develops,225.06,225.42,video
528,everywhere,225.42,225.949,video
529,where,225.959,226.2,video
530,the,226.2,226.29,video
531,conditions,226.29,226.709,video
532,are,226.709,226.89,video
533,right,226.89,227.099,video
534,others,227.099,227.839,video
535,think,227.849,228.27,video
536,that,228.27,228.33,video
537,earth,228.33,228.69,video
538,might,228.69,229.2,video
539,be,229.2,229.38,video
540,the,229.38,229.53,video
541,only,229.53,229.94,video
542,living,229.95,230.25,video
543,place,230.25,230.73,video
544,in,230.73,231.06,video
545,the,231.06,231.27,video
546,universe,231.27,232.04,video
547,another,232.04,233.03,video
548,candidate,233.04,233.459,video
549,is,233.459,233.7,video
550,the,233.7,233.91,video
551,step,233.91,234.269,video
552,of,234.269,234.42,video
553,complex,234.42,234.9,video
554,animal,234.9,235.28,video
555,cells,235.29,235.56,video
556,a,235.56,236.12,video
557,very,236.12,237.12,video
558,specific,237.12,237.45,video
559,thing,237.45,237.959,video
560,happened,237.959,238.349,video
561,on,238.349,238.46,video
562,this,238.47,238.68,video
563,step,238.68,238.92,video
564,and,238.92,239.099,video
565,as,239.099,239.61,video
566,far,239.61,239.76,video
567,as,239.76,239.819,video
568,we,239.819,240.06,video
569,know,240.06,240.239,video
570,it,240.239,240.65,video
571,happened,240.66,241.2,video
572,exactly,241.2,241.41,video
573,once,241.41,242.04,video
574,a,242.04,243.14,video
575,primitive,243.14,244.14,video
576,hunter,244.14,244.55,video
577,cells,244.56,244.8,video
578,swallowed,244.8,245.22,video
579,another,245.22,245.459,video
580,cell,245.459,245.76,video
581,but,245.76,246.36,video
582,instead,246.36,246.62,video
583,of,246.63,246.78,video
584,devouring,246.78,247.14,video
585,it,247.14,247.38,video
586,the,247.38,247.83,video
587,two,247.83,248.01,video
588,cells,248.01,248.31,video
589,formed,248.31,248.73,video
590,a,248.73,248.84,video
591,union,248.85,249.17,video
592,the,249.17,250.17,video
593,bigger,250.17,250.35,video
594,cell,250.35,250.62,video
595,provided,250.62,251.16,video
596,shelter,251.16,251.36,video
597,took,251.37,252.12,video
598,care,252.12,252.39,video
599,of,252.39,252.42,video
600,interacting,252.42,253.26,video
601,with,253.26,253.29,video
602,the,253.29,253.52,video
603,environment,253.53,253.56,video
604,and,253.56,254.34,video
605,providing,254.34,254.94,video
606,resources,254.94,255.08,video
607,while,255.09,255.959,video
608,the,255.959,256.079,video
609,smaller,256.079,256.32,video
610,one,256.32,256.56,video
611,used,256.56,256.859,video
612,its,256.859,257.07,video
613,new,257.07,257.31,video
614,home,257.31,257.539,video
615,and,257.549,257.79,video
616,free,257.79,258.12,video
617,stuff,258.12,258.419,video
618,to,258.419,258.87,video
619,focus,258.87,259.169,video
620,on,259.169,259.38,video
621,providing,259.38,259.919,video
622,a,259.919,259.969,video
623,lot,259.979,260.16,video
624,of,260.16,260.19,video
625,extra,260.19,260.79,video
626,energy,260.79,260.94,video
627,for,260.94,261.389,video
628,its,261.389,261.51,video
629,host,261.51,261.95,video
630,with,261.95,262.94,video
631,the,262.95,263.07,video
632,abundant,263.07,263.58,video
633,energy,263.58,263.91,video
634,the,263.91,264.36,video
635,host,264.36,264.6,video
636,cell,264.6,264.84,video
637,could,264.84,265.07,video
638,grow,265.08,265.35,video
639,more,265.35,265.65,video
640,than,265.65,265.68,video
641,before,265.68,266.01,video
642,and,266.01,266.4,video
643,build,266.4,267.06,video
644,new,267.06,267.36,video
645,and,267.36,267.59,video
646,expensive,267.6,268.5,video
647,things,268.5,268.77,video
648,to,268.77,269.04,video
649,improve,269.04,269.37,video
650,itself,269.37,269.669,video
651,while,269.669,270.35,video
652,the,270.36,270.51,video
653,guest,270.51,270.78,video
654,became,270.78,271.08,video
655,the,271.08,271.5,video
656,powerhouse,271.5,271.95,video
657,of,271.95,272.22,video
658,the,272.22,272.24,video
659,cell,272.25,272.9,video
660,these,272.9,273.9,video
661,cells,273.9,274.229,video
662,make,274.229,274.59,video
663,up,274.59,274.74,video
664,every,274.74,275.16,video
665,animal,275.16,275.61,video
666,on,275.61,275.75,video
667,the,275.76,275.88,video
668,planet,275.88,276.32,video
669,maybe,276.32,277.32,video
670,there,277.32,277.68,video
671,are,277.68,277.83,video
672,billions,277.83,278.31,video
673,of,278.31,278.54,video
674,bacteria,278.55,278.729,video
675,covered,278.729,279.54,video
676,planets,279.54,279.9,video
677,in,279.9,280.08,video
678,the,280.08,280.169,video
679,Milky,280.169,280.279,video
680,Way,280.289,280.59,video
681,but,280.59,281.25,video
682,not,281.25,281.4,video
683,a,281.4,281.43,video
684,single,281.43,281.76,video
685,one,281.76,281.94,video
686,apart,281.94,282.63,video
687,from,282.63,282.72,video
688,us,282.72,282.98,video
689,has,282.99,283.44,video
690,achieved,283.44,283.56,video
691,our,283.56,284.1,video
692,level,284.1,284.49,video
693,of,284.49,284.55,video
694,complexity,284.55,285.44,video
695,or,285.44,286.43,video
696,intelligence,286.44,287.19,video
697,we,287.19,287.82,video
698,humans,287.82,288.27,video
699,feel,288.27,288.51,video
700,very,288.51,288.72,video
701,smart,288.72,289.1,video
702,and,289.11,289.35,video
703,sophisticated,289.35,289.86,video
704,with,289.86,290.13,video
705,our,290.13,290.22,video
706,crossword,290.22,290.719,video
707,puzzles,290.729,291.18,video
708,and,291.18,291.27,video
709,romantic,291.27,291.81,video
710,novels,291.81,292.14,video
711,but,292.14,292.5,video
712,a,292.5,292.56,video
713,big,292.56,292.73,video
714,brain,292.74,292.979,video
715,is,292.979,293.19,video
716,first,293.19,293.58,video
717,and,293.58,293.789,video
718,foremost,293.789,293.82,video
719,a,293.82,294.36,video
720,very,294.36,294.95,video
721,expensive,294.96,295.41,video
722,evolutionary,295.41,296.37,video
723,investment,296.37,296.94,video
724,they,296.94,297.89,video
725,are,297.9,298.05,video
726,fragile,298.05,298.56,video
727,they,298.56,299.1,video
728,don't,299.1,299.34,video
729,help,299.34,299.55,video
730,in,299.55,299.7,video
731,a,299.7,299.779,video
732,fistfight,299.789,300.18,video
733,with,300.18,300.39,video
734,a,300.39,300.45,video
735,bath,300.45,300.75,video
736,they,300.75,301.35,video
737,cost,301.35,301.59,video
738,enormous,301.59,302.09,video
739,amounts,302.1,302.49,video
740,of,302.49,302.61,video
741,energy,302.61,302.7,video
742,and,302.7,303.32,video
743,despite,303.32,304.32,video
744,them,304.32,304.56,video
745,it,304.56,304.94,video
746,took,304.95,305.16,video
747,modern,305.16,305.52,video
748,humans,305.52,305.93,video
749,"200,000",305.93,306.93,video
750,years,306.93,307.139,video
751,to,307.139,307.41,video
752,get,307.41,307.55,video
753,from,307.56,307.77,video
754,sharp,307.77,308.07,video
755,sticks,308.07,308.43,video
756,to,308.43,308.85,video
757,civilization,308.85,309.63,video
758,being,309.63,310.55,video
759,smart,310.56,311.039,video
760,does,311.039,311.37,video
761,not,311.37,311.55,video
762,mean,311.55,311.789,video
763,you,311.789,311.94,video
764,get,311.94,312.06,video
765,to,312.06,312.24,video
766,win,312.24,312.409,video
767,automatically,312.419,313.19,video
768,maybe,313.19,314.19,video
769,intelligence,314.19,314.88,video
770,is,314.88,315.09,video
771,just,315.09,315.11,video
772,not,315.12,315.479,video
773,so,315.479,315.69,video
774,great,315.69,315.99,video
775,and,315.99,316.5,video
776,we're,316.5,316.83,video
777,lucky,316.83,317.039,video
778,that,317.039,317.22,video
779,it,317.22,317.48,video
780,worked,317.49,317.7,video
781,out,317.7,317.88,video
782,for,317.88,318.12,video
783,us,318.12,318.83,video
784,scenario,318.83,319.83,video
785,two,319.83,320.16,video
786,the,320.16,320.87,video
787,filter,320.88,321.24,video
788,is,321.24,321.389,video
789,ahead,321.389,321.63,video
790,of,321.63,321.87,video
791,us,321.87,322.37,video
792,plenty,322.37,323.37,video
793,of,323.37,323.61,video
794,others,323.61,323.84,video
795,died,323.85,324.18,video
796,already,324.18,324.389,video
797,a,324.389,325.19,video
798,great,325.19,326.19,video
799,filter,326.19,326.49,video
800,before,326.49,327.0,video
801,us,327.0,327.15,video
802,is,327.15,327.379,video
803,orders,327.389,328.08,video
804,of,328.08,328.2,video
805,magnitude,328.2,328.68,video
806,more,328.68,328.71,video
807,dangerous,328.71,329.46,video
808,than,329.46,329.629,video
809,anything,329.639,329.91,video
810,we,329.91,330.21,video
811,encountered,330.21,330.72,video
812,so,330.72,330.9,video
813,far,330.9,331.55,video
814,even,331.55,332.55,video
815,if,332.55,332.669,video
816,a,332.669,332.719,video
817,major,332.729,332.97,video
818,disaster,332.97,333.36,video
819,killed,333.36,333.96,video
820,most,333.96,334.229,video
821,of,334.229,334.35,video
822,us,334.35,334.53,video
823,or,334.53,334.76,video
824,threw,334.77,335.07,video
825,us,335.07,335.19,video
826,back,335.19,335.43,video
827,thousands,335.43,335.94,video
828,of,335.94,336.06,video
829,years,336.06,336.12,video
830,we,336.12,336.86,video
831,would,336.87,337.11,video
832,survive,337.11,337.44,video
833,and,337.44,337.74,video
834,recover,337.74,338.1,video
835,and,338.1,338.37,video
836,if,338.37,339.03,video
837,we,339.03,339.18,video
838,can,339.18,339.379,video
839,recover,339.389,339.66,video
840,even,339.66,340.229,video
841,if,340.229,340.53,video
842,it,340.53,340.68,video
843,takes,340.68,340.8,video
844,a,340.8,341.039,video
845,million,341.039,341.37,video
846,years,341.37,341.6,video
847,then,341.61,342.12,video
848,it's,342.12,342.27,video
849,not,342.27,342.419,video
850,a,342.419,342.45,video
851,great,342.45,342.78,video
852,filter,342.78,343.229,video
853,but,343.229,343.71,video
854,just,343.71,343.95,video
855,a,343.95,344.029,video
856,roadblock,344.039,344.31,video
857,to,344.31,344.76,video
858,an,344.76,344.88,video
859,eventual,344.88,345.18,video
860,galactic,345.18,345.92,video
861,civilization,345.93,346.4,video
862,on,346.4,347.4,video
863,universal,347.4,348.21,video
864,timescales,348.21,348.74,video
865,even,348.75,349.44,video
866,millions,349.44,349.86,video
867,of,349.86,350.039,video
868,years,350.039,350.37,video
869,adjust,350.37,350.909,video
870,the,350.909,351.06,video
871,blink,351.06,351.32,video
872,of,351.33,351.45,video
873,an,351.45,351.57,video
874,eye,351.57,351.63,video
875,if,351.63,351.96,video
876,a,351.96,352.89,video
877,great,352.89,353.099,video
878,filter,353.099,353.55,video
879,really,353.55,353.82,video
880,lies,353.82,354.11,video
881,before,354.12,354.39,video
882,us,354.39,354.599,video
883,it,354.599,354.87,video
884,has,354.87,355.26,video
885,to,355.26,355.289,video
886,be,355.289,355.5,video
887,so,355.5,355.8,video
888,dangerous,355.8,356.4,video
889,so,356.4,356.899,video
890,purely,356.909,357.419,video
891,devastating,357.419,358.11,video
892,and,358.11,358.289,video
893,powerful,358.289,358.979,video
894,that,358.979,359.46,video
895,it,359.46,359.57,video
896,has,359.58,359.76,video
897,destroyed,359.76,360.15,video
898,most,360.15,360.599,video
899,if,360.599,360.87,video
900,not,360.87,360.93,video
901,all,360.93,361.53,video
902,advanced,361.53,362.3,video
903,civilizations,362.31,363.06,video
904,in,363.06,363.24,video
905,our,363.24,363.33,video
906,galaxy,363.33,363.5,video
907,over,363.5,364.49,video
908,billions,364.5,364.89,video
909,of,364.89,365.07,video
910,years,365.07,365.13,video
911,a,365.13,365.84,video
912,really,365.84,366.84,video
913,daunting,366.84,367.2,video
914,and,367.2,367.6,video
915,depressing,367.61,368.61,video
916,hypothesis,368.61,369.24,video
917,is,369.24,369.419,video
918,that,369.419,369.84,video
919,once,369.84,370.08,video
920,a,370.08,370.25,video
921,species,370.26,370.53,video
922,takes,370.53,371.039,video
923,control,371.039,371.31,video
924,over,371.31,371.909,video
925,its,371.909,372.03,video
926,planet,372.03,372.409,video
927,it's,372.419,372.81,video
928,already,372.81,373.62,video
929,on,373.62,373.86,video
930,the,373.86,374.13,video
931,path,374.13,374.31,video
932,to,374.31,374.69,video
933,self-destruction,374.7,376.31,video
934,technology,376.31,377.31,video
935,is,377.31,377.49,video
936,a,377.49,377.729,video
937,good,377.729,378.02,video
938,way,378.03,378.21,video
939,to,378.21,378.27,video
940,achieve,378.27,378.479,video
941,that,378.479,378.93,video
942,it,378.93,379.83,video
943,needs,379.83,380.159,video
944,to,380.159,380.28,video
945,be,380.28,380.42,video
946,something,380.43,380.729,video
947,that's,380.729,380.94,video
948,so,380.94,381.33,video
949,obvious,381.33,381.9,video
950,that,381.9,382.37,video
951,virtually,382.38,382.8,video
952,everybody,382.8,383.19,video
953,discovers,383.19,383.82,video
954,it,383.82,383.94,video
955,and,383.94,384.15,video
956,so,384.15,384.71,video
957,dangerous,384.72,385.08,video
958,that,385.08,385.56,video
