,word,start,end,category
264,is,120.61,120.719,video
265,defying,120.729,121.24,video
266,gravity,121.24,121.899,video
267,as,121.899,122.079,video
268,some,122.079,122.29,video
269,people,122.29,122.56,video
270,like,122.56,122.74,video
271,to,122.74,122.76,video
272,say,122.77,122.95,video
273,of,122.95,123.31,video
274,course,123.31,123.52,video
275,it's,123.52,123.7,video
276,not,123.7,123.88,video
277,it's,123.88,124.09,video
278,just,124.09,124.18,video
279,there's,124.18,124.53,video
280,some,124.54,124.75,video
281,force,124.75,125.35,video
282,counteracting,125.35,125.649,video
283,gravity,125.649,126.189,video
284,pushing,126.189,126.84,video
285,up,126.85,127.06,video
286,let's,127.06,127.72,video
287,see,127.72,127.84,video
288,if,127.84,127.899,video
289,we,127.899,127.96,video
290,can,127.96,128.11,video
291,figure,128.11,128.259,video
292,out,128.259,128.47,video
293,what,128.47,128.58,video
294,that,128.59,128.709,video
295,force,128.709,129.009,video
296,is,129.009,130.349,video
297,think,130.349,131.349,video
298,about,131.349,131.53,video
299,the,131.53,131.62,video
300,air,131.62,131.729,video
301,flowing,131.739,132.099,video
302,out,132.099,132.34,video
303,of,132.34,132.37,video
304,the,132.37,132.79,video
305,hairdryer,132.79,133.27,video
306,it's,133.27,133.63,video
307,being,133.63,134.07,video
308,forced,134.08,134.709,video
309,to,134.709,135.04,video
310,travel,135.04,135.28,video
311,through,135.28,135.73,video
312,the,135.73,135.819,video
313,cavity,135.819,136.32,video
314,between,136.33,136.51,video
315,the,136.51,136.81,video
316,two,136.81,136.989,video
317,layers,136.989,137.23,video
318,of,137.23,137.349,video
319,polystyrene,137.349,137.85,video
320,because,137.86,138.64,video
321,of,138.64,138.79,video
322,the,138.79,139.0,video
323,air,139.0,139.209,video
324,pressure,139.209,139.75,video
325,produced,139.75,140.47,video
326,by,140.47,140.61,video
327,the,140.62,140.86,video
328,hairdryer,140.86,141.55,video
329,which,141.55,141.849,video
330,I'm,141.849,142.33,video
331,going,142.33,142.69,video
332,to,142.69,142.78,video
333,assume,142.78,143.16,video
334,is,143.17,143.76,video
335,fixed,143.76,144.76,video
336,so,144.76,144.94,video
337,I've,144.94,145.54,video
338,created,145.54,146.08,video
339,this,146.08,146.38,video
340,animation,146.38,147.0,video
341,of,147.01,147.519,video
342,the,147.519,147.819,video
343,particles,147.819,148.45,video
344,in,148.45,148.72,video
345,the,148.72,148.75,video
346,air,148.75,149.019,video
347,this,149.019,149.49,video
348,animation,149.5,149.86,video
349,is,149.86,150.099,video
350,missing,150.099,150.489,video
351,certain,150.489,150.85,video
352,details,150.85,151.32,video
353,like,151.33,151.9,video
354,it,151.9,152.23,video
355,doesn't,152.23,152.56,video
356,show,152.56,152.86,video
357,any,152.86,153.16,video
358,thermal,153.16,153.91,video
359,energy,153.91,154.41,video
360,because,154.42,154.87,video
361,the,154.87,154.989,video
362,temperature,154.989,155.35,video
363,of,155.35,155.38,video
364,the,155.38,155.5,video
365,air,155.5,155.53,video
366,is,155.53,155.759,video
367,somewhere,155.769,156.13,video
368,above,156.13,156.459,video
369,absolute,156.459,156.76,video
370,zero,156.76,157.41,video
371,it,157.42,157.69,video
372,has,157.69,157.9,video
373,some,157.9,158.08,video
374,thermal,158.08,158.38,video
375,energy,158.38,158.68,video
376,so,158.68,159.13,video
377,really,159.13,159.539,video
378,these,159.549,159.94,video
379,particles,159.94,160.78,video
380,in,160.78,160.959,video
381,the,160.959,161.08,video
382,air,161.08,161.26,video
383,should,161.26,161.65,video
384,be,161.65,161.85,video
385,bouncing,161.86,162.73,video
386,around,162.73,162.85,video
387,in,162.85,163.12,video
388,all,163.12,163.239,video
389,different,163.239,163.44,video
390,directions,163.45,163.66,video
391,hitting,163.66,164.47,video
392,each,164.47,164.62,video
393,other,164.62,164.799,video
394,and,164.799,165.069,video
395,that,165.069,165.15,video
396,sort,165.16,165.37,video
397,of,165.37,165.4,video
398,thing,165.4,165.61,video
399,so,165.61,165.64,video
400,what,165.64,166.299,video
401,you're,166.299,166.42,video
402,really,166.42,166.68,video
403,seeing,166.69,167.08,video
404,is,167.08,167.5,video
405,the,167.5,167.769,video
406,average,167.769,168.299,video
407,smoothed,168.299,169.299,video
408,out,169.299,169.59,video
409,motion,169.6,170.38,video
410,of,170.38,170.86,video
411,the,170.86,171.01,video
412,particles,171.01,171.87,video
413,ignoring,171.87,172.87,video
414,thermal,172.87,173.46,video
415,motion,173.47,173.92,video
416,I've,173.92,174.22,video
417,created,174.22,174.519,video
418,the,174.519,174.819,video
419,animation,174.819,175.239,video
420,in,175.239,175.32,video
421,such,175.33,175.54,video
422,a,175.54,175.569,video
423,way,175.569,175.84,video
424,that,175.84,175.87,video
425,the,175.87,176.11,video
426,density,176.11,176.47,video
427,of,176.47,176.62,video
428,particles,176.62,176.91,video
429,is,176.92,177.4,video
430,the,177.4,177.549,video
431,same,177.549,177.79,video
432,everywhere,177.79,178.18,video
433,so,178.18,178.75,video
434,if,178.75,178.81,video
435,you,178.81,178.9,video
436,look,178.9,178.989,video
437,at,178.989,179.039,video
438,the,179.049,179.11,video
439,density,179.11,179.29,video
440,out,179.29,179.92,video
441,here,179.92,180.31,video
442,towards,180.31,180.97,video
443,the,180.97,181.12,video
444,edge,181.12,181.229,video
445,it's,181.239,181.569,video
446,the,181.569,181.69,video
447,same,181.69,181.93,video
448,as,181.93,182.11,video
449,the,182.11,182.23,video
450,density,182.23,182.65,video
451,towards,182.65,183.37,video
452,the,183.37,183.449,video
453,middle,183.459,183.73,video
454,that's,183.73,184.09,video
455,because,184.09,184.329,video
456,I'm,184.329,184.42,video
457,assuming,184.42,184.54,video
458,that,184.54,184.92,video
459,the,184.93,185.109,video
460,pressure,185.109,185.41,video
461,is,185.41,185.68,video
462,the,185.68,185.859,video
463,same,185.859,185.89,video
464,everywhere,185.89,186.85,video
465,and,186.85,187.349,video
466,if,187.359,187.45,video
467,you,187.45,187.51,video
468,want,187.51,187.66,video
469,the,187.66,187.72,video
470,pressure,187.72,187.989,video
471,to,187.989,188.2,video
472,be,188.2,188.29,video
473,the,188.29,188.32,video
474,same,188.32,188.58,video
475,everywhere,188.59,188.829,video
476,you,188.829,189.37,video
477,need,189.37,189.489,video
478,the,189.489,189.609,video
479,density,189.609,189.79,video
480,of,189.79,190.02,video
481,particles,190.03,190.299,video
482,to,190.299,190.75,video
483,be,190.75,190.84,video
484,the,190.84,190.93,video
485,same,190.93,191.14,video
486,everywhere,191.14,191.59,video
487,and,191.59,191.88,video
488,you,191.89,192.16,video
489,know,192.16,192.28,video
490,this,192.28,192.4,video
491,intuitively,192.4,192.64,video
492,from,192.64,193.48,video
493,playing,193.48,193.74,video
494,with,193.75,193.989,video
495,an,193.989,194.2,video
496,air,194.2,194.35,video
497,filled,194.35,194.739,video
498,syringe,194.739,194.98,video
499,if,194.98,195.519,video
500,you,195.519,196.05,video
501,compress,196.06,196.63,video
502,the,196.63,196.66,video
503,syringe,196.66,197.2,video
504,you,197.2,197.62,video
505,increase,197.62,197.98,video
506,the,197.98,198.15,video
507,density,198.16,198.34,video
508,of,198.34,198.7,video
509,the,198.7,198.79,video
510,particles,198.79,199.39,video
511,inside,199.39,199.81,video
512,but,199.81,200.019,video
513,you,200.019,200.069,video
514,also,200.079,200.23,video
515,increase,200.23,200.829,video
516,the,200.829,200.98,video
517,pressure,200.98,201.22,video
518,you,201.22,201.64,video
519,feel,201.64,201.67,video
520,that,201.67,202.259,video
521,increased,202.269,202.66,video
522,pressure,202.66,202.93,video
523,as,202.93,203.2,video
524,the,203.2,203.65,video
525,syringe,203.65,203.97,video
526,pushing,203.98,204.489,video
527,back,204.489,204.73,video
528,against,204.73,205.299,video
529,your,205.299,205.48,video
530,hand,205.48,205.66,video
531,but,205.66,206.14,video
532,is,206.14,206.23,video
533,it,206.23,206.34,video
534,right,206.35,206.53,video
535,to,206.53,206.68,video
536,assume,206.68,206.98,video
537,that,206.98,207.1,video
538,the,207.1,207.22,video
539,pressure,207.22,207.43,video
540,is,207.43,207.64,video
541,the,207.64,207.75,video
542,same,207.76,207.97,video
543,everywhere,207.97,208.41,video
544,probably,208.42,209.319,video
545,not,209.319,209.53,video
546,and,209.53,210.01,video
547,actually,210.01,210.4,video
548,we've,210.4,210.87,video
549,neglected,210.88,211.12,video
550,to,211.12,211.48,video
551,think,211.48,211.69,video
552,about,211.69,211.93,video
553,the,211.93,212.26,video
554,velocity,212.26,212.92,video
555,of,212.92,213.24,video
556,the,213.25,214.15,video
557,gas,214.15,214.2,video
558,particles,214.2,215.2,video
559,because,215.2,215.709,video
560,velocity,215.709,216.21,video
561,doesn't,216.22,217.03,video
562,change,217.03,217.48,video
563,like,217.48,218.26,video
564,an,218.26,218.609,video
565,object's,218.609,219.609,video
566,velocity,219.609,219.72,video
567,will,219.73,220.329,video
568,stay,220.329,220.569,video
569,the,220.569,220.75,video
570,same,220.75,220.979,video
571,unless,220.989,221.62,video
572,that,221.62,221.769,video
573,object,221.769,222.31,video
574,is,222.31,222.43,video
575,acted,222.43,222.88,video
576,on,222.88,223.0,video
577,by,223.0,223.209,video
578,a,223.209,223.229,video
579,force,223.239,223.66,video
580,like,223.66,223.959,video
581,if,223.959,224.2,video
582,an,224.2,224.29,video
583,object,224.29,224.41,video
584,is,224.41,224.68,video
585,drifting,224.68,225.09,video
586,through,225.1,225.28,video
587,space,225.28,225.37,video
588,it,225.37,225.819,video
589,will,225.819,225.91,video
590,continue,225.91,226.329,video
591,to,226.329,226.45,video
592,drift,226.45,226.68,video
593,at,226.69,226.87,video
594,a,226.87,226.959,video
595,fixed,226.959,227.29,video
596,velocity,227.29,227.41,video
597,unless,227.41,228.31,video
598,a,228.31,228.34,video
599,force,228.34,228.67,video
600,acts,228.67,229.02,video
601,upon,229.03,229.18,video
602,it,229.18,229.42,video
603,and,229.42,229.78,video
604,that's,229.78,230.26,video
605,true,230.26,230.47,video
606,of,230.47,230.65,video
607,the,230.65,230.95,video
608,particles,230.95,231.66,video
609,in,231.67,231.97,video
610,this,231.97,232.15,video
611,gas,232.15,232.45,video
612,as,232.45,232.81,video
613,well,232.81,233.079,video
614,and,233.079,233.44,video
615,we're,233.44,233.98,video
616,interested,233.98,234.12,video
617,in,234.13,234.459,video
618,the,234.459,234.91,video
619,sort,234.91,235.389,video
620,of,235.389,235.45,video
621,net,235.45,235.87,video
622,velocity,235.87,236.44,video
623,the,236.44,236.56,video
624,outward,236.56,237.059,video
625,drift,237.069,237.43,video
626,velocity,237.43,238.209,video
627,of,238.209,238.299,video
628,the,238.299,238.359,video
629,particles,238.359,238.84,video
630,as,238.84,238.92,video
631,opposed,238.93,239.2,video
632,to,239.2,239.26,video
633,the,239.26,239.41,video
634,thermal,239.41,240.13,video
635,velocity,240.13,240.549,video
636,of,240.549,240.579,video
637,the,240.579,240.87,video
638,particles,240.88,241.389,video
639,so,241.389,241.72,video
640,in,241.72,241.989,video
641,my,241.989,242.2,video
642,animation,242.2,242.41,video
643,to,242.41,242.92,video
644,keep,242.92,243.16,video
645,the,243.16,243.3,video
646,density,243.31,243.73,video
647,of,243.73,243.819,video
648,the,243.819,243.94,video
649,particles,243.94,244.45,video
650,the,244.45,244.51,video
651,same,244.51,244.84,video
652,I've,244.84,245.099,video
653,had,245.109,245.5,video
654,to,245.5,245.65,video
655,slow,245.65,245.98,video
656,them,245.98,246.28,video
657,down,246.28,246.31,video
658,as,246.31,246.94,video
659,they,246.94,247.06,video
660,travel,247.06,247.5,video
661,outwards,247.51,248.109,video
662,but,248.109,248.65,video
663,let's,248.65,248.799,video
664,for,248.799,248.949,video
665,a,248.949,249.04,video
666,minute,249.04,249.13,video
667,assume,249.13,249.33,video
668,that,249.34,249.699,video
669,the,249.699,249.76,video
670,particles,249.76,250.239,video
671,aren't,250.239,250.479,video
672,being,250.479,250.9,video
673,acted,250.9,251.26,video
674,on,251.26,251.34,video
675,force,251.65,251.98,video
676,so,251.98,252.519,video
677,they,252.519,252.97,video
678,wouldn't,252.97,253.15,video
679,slow,253.15,253.48,video
680,down,253.48,253.72,video
681,their,253.72,254.369,video
682,velocity,254.379,255.069,video
683,would,255.069,255.28,video
684,stay,255.28,255.579,video
685,the,255.579,255.76,video
686,same,255.76,255.79,video
687,what,255.79,256.54,video
688,would,256.54,256.62,video
689,it,256.63,256.75,video
690,look,256.75,256.78,video
691,like,256.78,257.1,video
692,so,257.1,258.1,video
693,here's,258.1,258.699,video
694,a,258.699,258.759,video
695,different,258.759,259.08,video
696,version,259.09,259.269,video
697,of,259.269,259.449,video
698,the,259.449,259.57,video
699,animation,259.57,260.019,video
700,where,260.019,260.259,video
701,the,260.259,260.37,video
702,velocity,260.38,260.859,video
703,of,260.859,260.889,video
704,the,260.889,261.039,video
705,particles,261.039,261.579,video
706,don't,261.579,261.759,video
707,change,261.759,262.23,video
708,and,262.24,263.229,video
709,you,263.229,263.59,video
710,can,263.59,263.83,video
711,see,263.83,264.13,video
712,how,264.13,264.58,video
713,the,264.58,264.639,video
714,density,264.639,265.32,video
715,changes,265.32,266.31,video
716,as,266.32,266.56,video
717,you,266.56,267.13,video
718,move,267.13,267.31,video
719,out,267.31,267.46,video
720,from,267.46,267.699,video
721,the,267.699,267.91,video
722,center,267.91,267.94,video
723,there's,267.94,268.86,video
724,just,268.87,269.08,video
725,more,269.08,269.229,video
726,space,269.229,269.65,video
727,around,269.65,270.28,video
728,the,270.28,270.43,video
729,edges,270.43,270.759,video
730,than,270.759,271.03,video
731,in,271.03,271.14,video
732,the,271.15,271.27,video
733,middle,271.27,271.539,video
734,so,271.539,271.87,video
735,there,271.87,272.35,video
736,are,272.35,272.47,video
737,fewer,272.47,272.8,video
738,particles,272.8,273.06,video
739,to,273.07,273.639,video
740,go,273.639,273.82,video
741,around,273.82,274.15,video
742,per,274.15,274.63,video
743,unit,274.63,275.139,video
744,volume,275.139,275.35,video
745,the,275.35,276.07,video
746,reality,276.07,276.45,video
747,is,276.46,276.55,video
748,probably,276.55,276.669,video
749,somewhere,276.669,277.06,video
750,between,277.06,277.12,video
751,the,277.12,277.75,video
752,two,277.75,277.95,video
753,animations,277.96,278.71,video
754,but,278.71,279.55,video
755,the,279.55,279.669,video
756,point,279.669,279.88,video
757,is,279.88,280.0,video
758,the,280.0,280.24,video
759,density,280.24,280.59,video
760,of,280.6,280.75,video
761,particles,280.75,280.93,video
762,is,280.93,281.38,video
763,going,281.38,281.56,video
764,to,281.56,281.62,video
765,go,281.62,281.74,video
766,down,281.74,281.939,video
767,somewhat,281.949,282.669,video
768,as,282.669,282.97,video
769,the,282.97,283.539,video
770,air,283.539,283.69,video
771,streams,283.69,284.11,video
772,outwards,284.11,284.8,video
773,and,284.8,285.09,video
774,it,285.1,285.699,video
775,seems,285.699,285.94,video
776,like,285.94,286.24,video
777,at,286.24,286.69,video
778,least,286.69,286.96,video
779,for,286.96,287.199,video
780,the,287.199,287.26,video
781,case,287.26,287.44,video
782,of,287.44,287.46,video
783,the,287.47,287.83,video
784,hair,287.83,288.039,video
785,dryer,288.039,288.28,video
786,and,288.28,288.43,video
787,the,288.43,288.52,video
788,polystyrene,288.52,289.21,video
789,that,289.21,289.379,video
790,the,289.389,290.26,video
791,drop,290.26,290.59,video
792,in,290.59,290.8,video
793,pressure,290.8,291.039,video
794,is,291.039,291.49,video
795,enough,291.49,292.06,video
796,so,292.06,293.02,video
797,is,293.02,293.07,video
798,that,293.08,293.47,video
799,the,293.47,293.71,video
800,difference,293.71,294.43,video
801,in,294.43,294.789,video
802,pressure,294.789,295.24,video
803,between,295.24,295.409,video
804,the,295.419,295.93,video
805,air,295.93,296.08,video
806,inside,296.08,296.47,video
807,the,296.47,296.53,video
808,cavity,296.53,297.039,video
809,and,297.039,297.28,video
810,the,297.28,297.43,video
811,air,297.43,297.54,video
812,underneath,297.55,298.33,video
813,the,298.33,298.69,video
814,cavity,298.69,299.199,video
815,is,299.199,299.44,video
816,great,299.44,300.4,video
817,enough,300.4,300.88,video
818,to,300.88,301.439,video
819,overcome,301.449,301.9,video
820,the,301.9,302.26,video
821,weight,302.26,303.16,video
822,of,303.16,303.49,video
823,the,303.49,303.58,video
824,post,303.58,303.82,video
825,I,303.82,304.06,video
826,mean,304.06,304.26,video
827,pulling,304.27,304.72,video
828,it,304.72,304.96,video
829,down,304.96,305.289,video
830,so,305.289,305.889,video
831,just,305.889,306.34,video
832,so,306.34,306.4,video
833,you've,306.4,306.55,video
834,got,306.55,306.629,video
835,the,306.639,306.729,video
836,whole,306.729,306.849,video
837,picture,306.849,307.03,video
838,then,307.03,307.36,video
839,you've,307.36,307.69,video
840,got,307.69,307.93,video
841,normal,307.93,308.58,video
842,atmospheric,308.59,309.039,video
843,pressure,309.039,309.3,video
844,underneath,309.3,310.3,video
845,the,310.3,310.75,video
846,post,310.75,310.92,video
847,I'm,310.93,311.199,video
848,pushing,311.199,311.59,video
849,it,311.59,311.68,video
850,up,311.68,311.83,video
851,you've,311.83,312.639,video
852,got,312.639,312.849,video
853,the,312.849,312.96,video
854,pressure,312.97,313.18,video
855,inside,313.18,313.419,video
856,the,313.419,313.63,video
857,cavity,313.63,314.259,video
858,pushing,314.259,314.65,video
859,it,314.65,314.73,video
860,down,314.74,315.13,video
861,but,315.13,315.49,video
862,that's,315.49,315.639,video
863,less,315.639,316.09,video
864,than,316.09,316.78,video
865,atmospheric,316.78,316.92,video
866,pressure,316.93,317.38,video
867,and,317.38,317.889,video
868,then,317.889,318.34,video
869,you've,318.34,318.669,video
870,got,318.669,318.91,video
871,the,318.91,319.09,video
872,weight,319.09,319.35,video
873,of,319.36,319.66,video
874,the,319.66,319.78,video
875,post,319.78,320.02,video
876,own,320.02,320.289,video
877,pulling,320.289,320.86,video
878,it,320.86,320.979,video
879,down,320.979,321.25,video
880,and,321.25,321.6,video
881,they're,321.61,322.36,video
882,all,322.36,322.51,video
883,in,322.51,322.69,video
884,balance,322.69,323.02,video
885,so,323.02,323.44,video
886,the,323.44,323.53,video
887,post,323.53,323.74,video
888,Dome,323.74,323.969,video
889,doesn't,323.979,324.34,video
890,fall,324.34,324.55,video
891,my,324.55,325.15,video
892,theory,325.15,325.449,video
893,is,325.449,325.539,video
894,it's,325.539,325.78,video
895,the,325.78,325.99,video
896,same,325.99,326.159,video
897,principle,326.169,326.68,video
898,of,326.68,326.8,video
899,play,326.8,327.01,video
900,with,327.01,327.46,video
901,the,327.46,327.639,video
902,water,327.639,327.88,video
903,jet,327.88,328.24,video
904,and,328.24,328.469,video
905,the,328.479,328.81,video
906,humus,328.81,329.169,video
907,tab,329.169,329.62,video
908,which,329.62,330.28,video
909,explains,330.28,330.76,video
910,why,330.76,331.09,video
911,you,331.09,331.11,video
912,can't,331.12,331.72,video
913,get,331.72,331.87,video
914,it,331.87,331.96,video
915,to,331.96,332.08,video
916,work,332.08,332.26,video
917,with,332.26,332.59,video
918,just,332.59,332.949,video
919,the,332.949,333.46,video
920,end,333.46,333.6,video
921,of,333.61,333.789,video
922,a,333.789,333.849,video
923,hose,333.849,334.09,video
924,you,334.09,334.72,video
925,need,334.72,334.9,video
926,to,334.9,335.05,video
927,have,335.05,335.32,video
928,a,335.32,336.039,video
929,small,336.039,336.58,video
930,jet,336.58,337.05,video
931,embedded,337.06,338.02,video
932,within,338.02,338.26,video
933,a,338.26,338.8,video
934,flat,338.8,339.37,video
935,plate,339.37,339.699,video
936,look,339.699,340.63,video
937,like,340.63,340.8,video
938,we've,340.81,340.99,video
939,got,340.99,341.169,video
940,here,341.169,341.53,video
941,and,341.53,341.74,video
942,we,341.74,341.919,video
943,have,341.919,342.07,video
944,the,342.07,342.19,video
945,same,342.19,342.36,video
946,thing,342.37,342.639,video
947,with,342.639,342.669,video
948,that,342.669,343.18,video
949,power,343.18,343.51,video
950,jet,343.51,343.78,video
951,hose,343.78,344.26,video
952,connector,344.26,345.12,video
953,that,345.13,345.52,video
954,I,345.52,345.55,video
955,was,345.55,345.76,video
956,using,345.76,346.03,video
957,a,346.03,346.389,video
958,lot,346.389,346.63,video
959,of,346.63,346.659,video
960,people,346.659,346.87,video
961,are,346.87,347.07,video
962,probably,347.08,347.229,video
963,now,347.229,347.5,video
964,shouting,347.5,347.919,video
965,at,347.919,348.34,video
