,word,start,end,category
131,during,52.05,52.379,video
132,their,52.379,52.59,video
133,lunch,52.59,52.829,video
134,break,52.829,53.1,video
135,to,53.1,53.33,video
136,go,53.34,53.489,video
137,down,53.489,53.67,video
138,to,53.67,53.879,video
139,ground,53.879,54.149,video
140,level,54.149,54.469,video
141,subway,54.469,55.469,video
142,like,55.469,55.86,video
143,many,55.86,56.09,video
144,companies,56.1,56.579,video
145,got,56.579,57.059,video
146,so,57.059,57.39,video
147,big,57.39,57.629,video
148,by,57.629,57.899,video
149,outsourcing,57.899,58.35,video
150,its,58.35,58.7,video
151,growth,58.71,58.98,video
152,allowing,58.98,59.85,video
153,just,59.85,60.18,video
154,about,60.18,60.39,video
155,anyone,60.39,60.96,video
156,just,60.96,61.459,video
157,about,61.469,61.649,video
158,anywhere,61.649,62.219,video
159,to,62.219,62.67,video
160,open,62.67,62.94,video
161,their,62.94,63.12,video
162,own,63.12,63.139,video
163,it's,63.93,64.47,video
164,the,64.47,64.949,video
165,poster,64.949,65.46,video
166,child,65.46,65.7,video
167,for,65.7,65.909,video
168,franchising,65.909,66.77,video
169,growing,66.78,67.439,video
170,22%,67.439,68.43,video
171,during,68.43,68.88,video
172,the,68.88,69.0,video
173,worst,69.0,69.18,video
174,recession,69.18,69.44,video
175,in,69.45,70.049,video
176,75,70.049,70.68,video
177,years,70.68,70.909,video
178,but,70.909,71.909,video
179,it's,71.909,72.24,video
180,also,72.24,72.51,video
181,a,72.51,72.75,video
182,perfect,72.75,73.25,video
183,example,73.26,74.01,video
184,of,74.01,74.189,video
185,what,74.189,74.49,video
186,can,74.49,74.7,video
187,go,74.7,74.909,video
188,terribly,74.909,75.42,video
189,wrong,75.42,75.78,video
190,in,75.78,76.87,video
191,2017,76.88,77.88,video
192,subway,77.88,78.54,video
193,lost,78.54,78.9,video
194,over,78.9,79.29,video
195,900,79.29,79.95,video
196,US,79.95,80.28,video
197,doors,80.28,80.61,video
198,and,80.61,81.02,video
199,the,81.03,81.299,video
200,$5,81.299,81.72,video
201,footlong,81.72,82.29,video
202,the,82.29,82.68,video
203,catalyst,82.68,83.22,video
204,behind,83.22,83.4,video
205,the,83.4,83.66,video
206,company's,83.67,84.09,video
207,insane,84.09,84.63,video
208,growth,84.63,84.99,video
209,became,84.99,85.65,video
210,the,85.65,85.82,video
211,source,85.83,86.1,video
212,of,86.1,86.4,video
213,its,86.4,86.52,video
214,downfall,86.52,87.03,video
215,so,87.03,87.75,video
216,why,87.75,88.08,video
217,do,88.08,88.14,video
218,some,88.14,88.49,video
219,companies,88.5,88.979,video
220,choose,88.979,89.009,video
221,to,89.009,89.64,video
222,share,89.64,89.88,video
223,their,89.88,90.06,video
224,business,90.06,90.41,video
225,model,90.42,90.78,video
226,when,90.78,91.079,video
227,they,91.079,91.229,video
228,could,91.229,91.47,video
229,just,91.47,91.5,video
230,keep,91.5,92.04,video
231,all,92.04,92.22,video
232,the,92.22,92.359,video
233,profit,92.369,92.79,video
234,themselves,92.79,95.8,video
235,if,95.81,96.11,video
236,you,96.11,96.65,video
237,a,96.65,96.92,video
238,liked,96.92,97.46,video
239,the,97.46,97.61,video
240,idea,97.61,97.94,video
241,of,97.94,98.0,video
242,being,98.0,98.09,video
243,your,98.09,98.41,video
244,own,98.42,98.45,video
245,boss,98.45,98.57,video
246,and,98.57,99.26,video
247,be,99.26,99.68,video
248,know,99.68,100.01,video
249,how,100.01,100.22,video
250,to,100.22,100.28,video
251,cook,100.28,100.52,video
252,you,100.52,100.93,video
253,might,100.94,101.15,video
254,be,101.15,101.36,video
255,tempted,101.36,101.72,video
256,to,101.72,101.75,video
257,start,101.75,102.11,video
258,a,102.11,102.2,video
259,restaurant,102.2,102.539,video
260,something,102.549,103.549,video
261,like,103.549,103.76,video
262,a,103.76,103.79,video
263,thousand,103.79,104.42,video
264,new,104.42,104.56,video
265,independent,104.57,105.17,video
266,restaurants,105.17,105.74,video
267,open,105.74,106.1,video
268,each,106.1,106.34,video
269,year,106.34,106.719,video
270,in,106.729,106.88,video
271,the,106.88,107.0,video
272,US,107.0,107.39,video
273,and,107.39,107.81,video
274,it's,107.81,108.29,video
275,easy,108.29,108.53,video
276,to,108.53,108.65,video
277,see,108.65,108.92,video
278,why,108.92,109.22,video
279,the,109.22,109.96,video
280,average,109.97,110.36,video
281,American,110.36,110.84,video
282,spends,110.84,111.259,video
283,13%,111.259,112.13,video
284,of,112.13,112.159,video
285,their,112.159,112.3,video
286,income,112.31,112.759,video
287,on,112.759,112.97,video
288,food,112.97,113.68,video
289,nearly,113.69,113.99,video
290,half,113.99,114.35,video
291,of,114.35,114.53,video
292,which,114.53,114.71,video
293,is,114.71,114.979,video
294,eating,114.979,115.31,video
295,out,115.31,115.49,video
296,gyms,115.49,116.35,video
297,and,116.36,116.69,video
298,travel,116.69,117.17,video
299,agencies,117.17,117.47,video
300,are,117.47,117.95,video
301,fickle,117.95,118.34,video
302,but,118.34,118.84,video
303,almost,118.85,119.149,video
304,everyone,119.149,119.78,video
305,needs,119.78,120.259,video
306,to,120.259,120.5,video
307,eat,120.5,120.71,video
308,and,120.71,120.999,video
309,starting,121.009,121.79,video
310,a,121.79,121.85,video
311,restaurant,121.85,122.03,video
312,can,122.03,122.6,video
313,cost,122.6,122.81,video
314,as,122.81,123.049,video
315,little,123.049,123.16,video
316,as,123.17,123.5,video
317,a,123.5,123.53,video
318,hundred,123.53,123.799,video
319,thousand,123.799,124.31,video
320,dollars,124.31,124.64,video
321,which,124.64,125.17,video
322,while,125.18,125.54,video
323,not,125.54,125.69,video
324,exactly,125.69,126.11,video
325,cheap,126.11,126.5,video
326,is,126.5,126.74,video
327,relatively,126.74,127.3,video
328,accessible,127.31,127.67,video
329,for,127.67,128.239,video
330,many,128.239,128.42,video
331,people,128.42,128.78,video
332,with,128.78,129.08,video
333,loans,129.08,129.37,video
334,but,129.38,130.28,video
335,of,130.28,130.55,video
336,course,130.55,130.82,video
337,it's,130.82,131.15,video
338,much,131.15,131.36,video
339,easier,131.36,131.75,video
340,said,131.75,132.11,video
341,than,132.11,132.28,video
342,done,132.29,132.35,video
343,the,132.35,133.31,video
344,idea,133.31,133.82,video
345,of,133.82,134.06,video
346,not,134.06,134.269,video
347,having,134.269,134.6,video
348,a,134.6,134.69,video
349,boss,134.69,134.83,video
350,sounds,134.84,135.53,video
351,great,135.53,135.739,video
352,until,135.739,136.01,video
353,you,136.01,136.25,video
354,realize,136.25,136.73,video
355,that,136.73,136.75,video
356,means,136.76,137.209,video
357,working,137.209,137.69,video
358,long,137.69,137.93,video
359,hours,137.93,138.17,video
360,getting,138.17,138.98,video
361,paid,138.98,139.24,video
362,last,139.25,139.58,video
363,and,139.58,139.97,video
364,being,139.97,140.269,video
365,responsible,140.269,140.87,video
366,for,140.87,141.29,video
367,every,141.29,141.55,video
368,little,141.56,141.709,video
369,thing,141.709,141.83,video
370,that,141.83,142.04,video
371,goes,142.04,142.28,video
372,wrong,142.28,142.58,video
373,people,142.58,143.5,video
374,often,143.51,144.05,video
375,choose,144.05,144.26,video
376,to,144.26,144.44,video
377,open,144.44,144.65,video
378,a,144.65,144.739,video
379,Mexican,144.739,145.18,video
380,restaurant,145.19,145.519,video
381,because,145.519,146.03,video
382,that's,146.03,146.33,video
383,what,146.33,146.6,video
384,they,146.6,146.72,video
385,like,146.72,146.949,video
386,or,146.959,147.2,video
387,a,147.2,147.29,video
388,gym,147.29,147.89,video
389,because,147.89,148.1,video
390,they,148.1,148.55,video
391,like,148.55,148.85,video
392,working,148.85,149.239,video
393,out,149.239,149.38,video
394,but,149.39,149.84,video
395,soon,149.84,150.17,video
396,find,150.17,150.5,video
397,that,150.5,150.68,video
398,managing,150.68,151.13,video
399,a,151.13,151.19,video
400,business,151.19,151.3,video
401,and,151.31,151.79,video
402,eating,151.79,152.15,video
403,tacos,152.15,152.6,video
404,are,152.6,152.9,video
405,two,152.9,153.2,video
406,very,153.2,153.59,video
407,distinct,153.59,154.12,video
408,skills,154.13,154.6,video
409,restaurants,154.6,155.6,video
410,also,155.6,155.989,video
411,have,155.989,156.17,video
412,extremely,156.17,156.64,video
413,high,156.65,156.83,video
414,turnover,156.83,157.43,video
415,and,157.43,157.79,video
416,often,157.79,158.269,video
417,employ,158.269,158.569,video
418,family,158.569,159.04,video
419,members,159.05,159.38,video
420,which,159.38,159.769,video
421,makes,159.769,159.98,video
422,firing,159.98,160.43,video
423,them,160.43,160.569,video
424,especially,160.579,160.94,video
425,difficult,160.94,161.48,video
426,it's,161.48,162.32,video
427,a,162.32,162.5,video
428,myth,162.5,162.739,video
429,that,162.739,163.06,video
430,90%,163.07,163.489,video
431,of,163.489,163.88,video
432,restaurants,163.88,164.39,video
433,fail,164.39,164.6,video
434,in,164.6,164.81,video
435,the,164.81,164.9,video
436,first,164.9,165.13,video
437,year,165.14,165.59,video
438,but,165.59,165.769,video
439,the,165.769,166.07,video
440,truth,166.07,166.34,video
441,is,166.34,166.61,video
442,still,166.61,167.06,video
443,not,167.06,167.39,video
444,very,167.39,167.56,video
445,promising,167.57,168.079,video
446,about,168.079,168.769,video
447,1/3,168.769,169.19,video
448,in,169.19,169.43,video
449,the,169.43,169.519,video
450,first,169.519,169.76,video
451,year,169.76,170.08,video
452,and,170.09,170.239,video
453,2/3,170.239,170.93,video
454,after,170.93,171.41,video
455,3,171.41,171.709,video
456,although,171.709,172.37,video
457,this,172.37,172.64,video
458,does,172.64,172.9,video
459,include,172.91,173.18,video
460,change,173.18,173.6,video
461,of,173.6,173.75,video
462,ownership,173.75,173.87,video
463,and,173.87,174.34,video
464,sometimes,174.35,175.13,video
465,owners,175.13,175.549,video
466,are,175.549,175.7,video
467,just,175.7,175.73,video
468,ready,175.73,176.12,video
469,to,176.12,176.209,video
470,move,176.209,176.319,video
471,on,176.329,176.72,video
472,regardless,176.72,177.65,video
473,it's,177.65,178.1,video
474,not,178.1,178.37,video
475,an,178.37,178.61,video
476,easy,178.61,178.82,video
477,feat,178.82,179.18,video
478,so,179.18,179.86,video
479,if,179.87,180.17,video
480,you,180.17,180.41,video
481,do,180.41,180.65,video
482,succeed,180.65,180.92,video
483,you,180.92,181.519,video
484,tend,181.519,181.79,video
485,to,181.79,181.91,video
486,get,181.91,182.09,video
487,a,182.09,182.319,video
488,little,182.329,182.769,video
489,confident,182.769,183.769,video
490,if,183.769,184.28,video
491,you,184.28,184.519,video
492,can't,184.519,184.76,video
493,earn,184.76,185.039,video
494,"$100,000",185.049,186.049,video
495,loan,186.049,186.38,video
496,into,186.38,186.89,video
497,a,186.89,186.92,video
498,hundred,186.92,187.34,video
499,thousand,187.34,187.75,video
500,profit,187.76,188.239,video
501,in,188.239,188.42,video
502,a,188.42,188.51,video
503,few,188.51,188.72,video
504,years,188.72,189.019,video
505,why,189.019,189.53,video
506,stop,189.53,189.859,video
507,there,189.859,190.1,video
508,a,190.1,190.36,video
509,second,190.37,191.12,video
510,restaurant,191.12,191.45,video
511,could,191.45,191.959,video
512,double,191.959,192.47,video
513,your,192.47,192.61,video
514,income,192.62,192.92,video
515,at,192.92,193.489,video
516,least,193.489,194.06,video
517,because,194.06,194.69,video
518,now,194.69,194.9,video
519,you,194.9,194.959,video
520,have,194.959,195.16,video
521,experience,195.17,195.92,video
522,the,195.92,196.579,video
523,truth,196.579,196.85,video
524,is,196.85,197.06,video
525,no,197.06,197.359,video
526,matter,197.359,197.57,video
527,how,197.57,197.77,video
528,successful,197.78,197.84,video
529,you,197.84,198.56,video
530,are,198.56,198.59,video
531,you,198.59,199.16,video
532,haven't,199.16,199.549,video
533,yet,199.549,199.72,video
534,proven,199.73,200.18,video
535,the,200.18,200.42,video
536,business,200.42,200.75,video
537,model,200.75,201.079,video
538,you've,201.079,201.62,video
539,proven,201.62,202.0,video
540,the,202.01,202.07,video
541,business,202.07,202.459,video
542,model,202.459,202.79,video
543,at,202.79,202.97,video
544,this,202.97,203.329,video
545,location,203.329,203.989,video
546,with,203.989,204.4,video
547,these,204.41,204.68,video
548,employees,204.68,205.25,video
549,this,205.25,206.0,video
550,year,206.0,206.38,video
551,breaking,206.38,207.38,video
552,into,207.38,207.819,video
553,a,207.829,207.859,video
554,new,207.859,208.04,video
555,market,208.04,208.28,video
556,isn't,208.28,209.0,video
557,easy,209.0,209.269,video
558,even,209.269,209.66,video
559,for,209.66,210.17,video
560,the,210.17,210.25,video
561,biggest,210.26,210.62,video
562,companies,210.62,211.01,video
563,on,211.01,211.28,video
564,earth,211.28,211.87,video
565,Amazon,211.88,212.51,video
566,failed,212.51,212.84,video
567,in,212.84,213.019,video
568,China,213.019,213.65,video
569,uber,213.65,214.04,video
570,in,214.04,214.31,video
571,Korea,214.31,214.73,video
572,and,214.73,215.05,video
573,for,215.06,215.57,video
574,a,215.57,215.6,video
575,long,215.6,215.84,video
576,time,215.84,216.14,video
577,Duncan,216.14,216.769,video
578,in,216.769,216.95,video
579,California,216.95,217.73,video
580,a,217.73,217.96,video
581,smart,217.97,218.66,video
582,business,218.66,219.079,video
583,owner,219.079,219.26,video
584,knows,219.26,219.739,video
585,each,219.739,220.1,video
586,and,220.1,220.24,video
587,every,220.25,220.519,video
588,new,220.519,220.67,video
589,location,220.67,221.239,video
590,is,221.239,221.45,video
591,a,221.45,221.54,video
592,huge,221.54,221.989,video
593,opportunity,221.989,222.4,video
594,and,222.41,222.98,video
595,a,222.98,223.549,video
596,huge,223.549,223.97,video
597,risk,223.97,224.33,video
598,enter,224.33,225.319,video
599,the,225.319,225.709,video
600,franchise,225.709,226.22,video
601,it's,226.22,226.99,video
602,easy,227.0,227.239,video
603,to,227.239,227.45,video
604,see,227.45,227.599,video
605,a,227.599,227.629,video
606,company,227.629,228.05,video
607,like,228.05,228.26,video
608,Subway,228.26,228.769,video
609,as,228.769,228.98,video
610,an,228.98,229.33,video
611,stoppable,229.34,229.849,video
612,Giants,229.849,230.63,video
613,but,230.63,230.93,video
614,one,230.93,231.23,video
615,day,231.23,231.41,video
616,it,231.41,231.68,video
617,was,231.68,231.83,video
618,just,231.83,232.059,video
619,a,232.069,232.16,video
620,17,232.16,232.64,video
621,year,232.64,232.819,video
622,old,232.819,232.849,video
623,kid,232.849,233.209,video
624,in,233.209,233.39,video
625,Connecticut,233.39,233.93,video
626,trying,233.93,234.25,video
627,to,234.26,234.41,video
628,pay,234.41,234.53,video
629,his,234.53,234.68,video
630,way,234.68,234.83,video
631,through,234.83,235.069,video
632,Medical,235.069,235.28,video
633,School,235.28,235.479,video
634,and,235.489,236.03,video
635,opening,236.03,236.51,video
636,a,236.51,236.599,video
637,second,236.599,236.959,video
638,location,236.959,236.989,video
639,meant,236.989,237.82,video
640,gambling,237.83,238.4,video
641,everything,238.4,238.88,video
642,the,238.88,239.63,video
643,beauty,239.63,239.989,video
644,of,239.989,240.16,video
645,franchising,240.17,240.89,video
646,for,240.89,241.16,video
647,the,241.16,241.22,video
648,franchisor,241.22,241.73,video
649,that,241.73,242.33,video
650,is,242.33,242.47,video
651,the,242.48,242.69,video
652,larger,242.69,243.02,video
653,company,243.02,243.47,video
654,is,243.47,243.709,video
655,that,243.709,243.95,video
656,it,243.95,244.04,video
657,shifts,244.04,244.24,video
658,some,244.25,244.73,video
659,of,244.73,244.76,video
660,that,244.76,245.0,video
661,risk,245.0,245.27,video
662,to,245.27,245.54,video
663,the,245.54,245.63,video
664,franchisee,245.63,246.319,video
665,the,246.319,246.729,video
666,person,246.739,247.099,video
667,who,247.099,247.25,video
668,pays,247.25,247.489,video
669,to,247.489,247.67,video
670,open,247.67,247.94,video
671,a,247.94,248.03,video
672,new,248.03,248.06,video
673,location,248.06,248.35,video
674,and,248.36,249.019,video
675,usually,249.019,249.5,video
676,buys,249.5,249.739,video
677,or,249.739,250.069,video
678,leases,250.069,250.459,video
679,the,250.459,250.819,video
680,land,250.819,250.839,video
681,building,250.849,251.66,video
682,and,251.66,251.9,video
683,equipment,251.9,252.23,video
684,every,252.23,253.19,video
685,franchisee,253.19,253.69,video
686,is,253.7,253.97,video
687,different,253.97,254.36,video
688,but,254.36,254.72,video
689,here's,254.72,255.019,video
690,how,255.019,255.2,video
691,it,255.2,255.319,video
692,generally,255.319,255.759,video
693,works,255.769,256.03,video
694,first,256.03,257.03,video
695,anyone,257.03,257.57,video
696,who,257.57,257.72,video
697,meets,257.72,257.84,video
698,the,257.84,258.079,video
699,minimum,258.079,258.37,video
700,requirements,258.38,259.1,video
701,can,259.1,259.28,video
702,apply,259.28,259.519,video
703,to,259.519,259.579,video
704,open,259.579,259.97,video
705,a,259.97,260.06,video
706,new,260.06,260.08,video
707,location,260.09,260.57,video
708,the,260.57,261.32,video
709,potential,261.32,261.799,video
710,franchisee,261.799,262.49,video
711,and,262.49,262.7,video
712,an,262.7,262.93,video
713,agent,262.94,263.36,video
714,representing,263.36,263.9,video
715,the,263.9,264.05,video
716,franchisor,264.05,264.53,video
717,will,264.53,265.12,video
718,then,265.13,265.31,video
719,interview,265.31,265.85,video
720,each,265.85,265.97,video
721,other,265.97,266.44,video
722,deciding,266.45,266.99,video
723,whether,266.99,267.2,video
724,it's,267.2,267.41,video
725,a,267.41,267.5,video
726,good,267.5,267.65,video
727,fit,267.65,267.71,video
728,this,267.71,268.57,video
729,culminates,268.58,269.21,video
730,in,269.21,269.419,video
731,what's,269.419,269.6,video
732,called,269.6,269.78,video
733,the,269.78,269.95,video
734,discovery,269.96,270.47,video
735,day,270.47,270.71,video
736,where,270.71,271.16,video
737,the,271.16,271.28,video
738,candidate,271.28,271.669,video
739,flies,271.669,271.93,video
740,to,271.94,272.18,video
741,the,272.18,272.21,video
742,company's,272.21,272.63,video
743,headquarters,272.63,272.87,video
744,meets,272.87,273.74,video
745,its,273.74,273.969,video
746,executives,273.979,274.52,video
747,and,274.52,274.85,video
748,sees,274.85,275.12,video
749,its,275.12,275.3,video
750,operations,275.3,275.83,video
751,firsthand,275.84,276.32,video
752,before,276.32,276.95,video
753,making,276.95,277.28,video
754,a,277.28,277.34,video
755,final,277.34,277.37,video
756,decision,277.37,277.69,video
757,if,277.7,278.51,video
758,both,278.51,278.87,video
759,parties,278.87,279.29,video
760,are,279.29,279.35,video
761,satisfied,279.35,279.62,video
762,they,279.62,280.34,video
763,sign,280.34,280.57,video
764,a,280.58,280.61,video
765,franchise,280.61,280.91,video
766,agreement,280.91,281.35,video
767,which,281.35,282.35,video
768,has,282.35,282.62,video
769,three,282.62,282.969,video
770,main,282.979,283.19,video
771,components,283.19,283.54,video
772,first,283.54,284.54,video
773,it,284.54,284.87,video
774,sets,284.87,285.139,video
775,the,285.139,285.32,video
776,length,285.32,285.55,video
777,of,285.56,285.8,video
778,the,285.8,285.95,video
779,contract,285.95,286.34,video
780,a,286.34,286.76,video
781,franchisee,286.76,287.57,video
782,is,287.57,287.87,video
783,really,287.87,288.25,video
784,Elise,288.26,288.68,video
785,and,288.68,289.04,video
786,when,289.04,289.34,video
787,it,289.34,289.43,video
788,expires,289.43,289.85,video
789,usually,289.85,290.69,video
790,in,290.69,290.8,video
791,five,290.81,291.02,video
792,to,291.02,291.2,video
793,ten,291.2,291.41,video
794,years,291.41,291.68,video
795,both,291.68,292.01,video
796,parties,292.01,292.04,video
797,have,292.04,292.79,video
798,to,292.79,292.81,video
799,agree,292.82,293.0,video
800,to,293.0,293.33,video
801,renew,293.33,293.75,video
802,it,293.75,293.9,video
803,otherwise,293.9,294.59,video
804,the,294.59,294.969,video
805,franchisee,294.979,295.61,video
806,is,295.61,295.88,video
807,simply,295.88,296.3,video
808,out,296.3,296.539,video
809,of,296.539,296.69,video
810,luck,296.69,297.19,video
811,second,297.2,297.979,video
812,it,297.979,298.16,video
813,outlines,298.16,298.61,video
814,the,298.61,298.789,video
815,costs,298.789,299.419,video
816,there's,299.419,299.9,video
817,an,299.9,300.04,video
818,upfront,300.05,300.229,video
819,one-time,300.229,301.1,video
820,franchise,301.1,301.7,video
821,fee,301.7,302.0,video
822,think,302.0,302.479,video
823,10,302.479,302.77,video
824,to,302.78,302.96,video
825,"$50,000",302.96,303.95,video
826,and,303.95,304.28,video
827,an,304.28,304.7,video
828,ongoing,304.7,304.94,video
829,royalty,304.94,305.84,video
830,say,305.84,306.26,video
831,4,306.26,306.64,video
832,to,306.65,306.77,video
833,15%,306.77,307.55,video
834,of,307.55,307.729,video
835,all,307.729,307.85,video
836,revenue,307.85,308.3,video
837,finally,308.3,308.96,video
838,the,308.96,309.43,video
839,franchise,309.44,309.86,video
840,agreement,309.86,309.89,video
841,lays,309.89,310.669,video
842,out,310.669,310.88,video
843,in,310.88,311.18,video
844,great,311.18,311.44,video
845,detail,311.45,311.479,video
846,exact,311.479,312.44,video
847,requirements,312.44,312.77,video
848,for,312.77,313.31,video
849,doing,313.31,313.51,video
850,business,313.52,313.669,video
851,from,313.669,314.36,video
852,how,314.36,314.51,video
853,everything,314.51,315.02,video
854,is,315.02,315.14,video
855,made,315.14,315.37,video
856,what's,315.38,315.89,video
857,on,315.89,316.16,video
858,the,316.16,316.28,video
859,menu,316.28,316.4,video
860,and,316.4,316.88,video
861,often,316.88,317.39,video
862,what,317.39,317.72,video
863,hours,317.72,318.1,video
864,it,318.11,318.32,video
865,must,318.32,318.5,video
866,be,318.5,318.65,video
867,open,318.65,319.15,video
868,sometimes,319.16,319.669,video
869,on,319.669,319.94,video
870,Christmas,319.94,320.51,video
871,the,320.51,321.2,video
872,goal,321.2,321.41,video
873,is,321.41,321.68,video
874,to,321.68,321.7,video
875,maintain,321.71,322.25,video
876,consistency,322.25,322.94,video
877,every,322.94,323.38,video
878,McDonald's,323.38,324.37,video
879,and,324.38,324.56,video
880,subway,324.56,324.77,video
881,and,324.77,325.31,video
882,Dunkin,325.31,325.729,video
883,should,325.729,326.09,video
884,look,326.09,326.33,video
885,smell,326.33,326.8,video
886,and,326.81,327.08,video
887,feel,327.08,327.35,video
888,the,327.35,327.68,video
889,same,327.68,327.889,video
890,without,327.889,328.58,video
891,these,328.58,328.97,video
892,strict,328.97,329.29,video
893,standards,329.3,329.78,video
894,individual,329.78,330.47,video
895,stores,330.47,330.77,video
896,could,330.77,331.039,video
897,coast,331.039,331.3,video
898,on,331.31,331.52,video
899,the,331.52,331.639,video
900,success,331.639,332.0,video
901,of,332.0,332.18,video
902,the,332.18,332.3,video
903,brand,332.3,332.57,video
904,as,332.57,332.78,video
905,a,332.78,332.81,video
906,whole,332.81,333.07,video
907,while,333.08,333.5,video
908,cutting,333.5,333.83,video
909,corners,333.83,334.07,video
910,and,334.07,334.43,video
911,saving,334.43,334.789,video
912,money,334.789,334.93,video
913,for,334.94,335.75,video
914,the,335.75,335.81,video
915,franchisee,335.81,336.47,video
916,this,336.47,336.86,video
917,model,336.86,337.25,video
918,is,337.25,337.42,video
919,attractive,337.43,337.97,video
920,because,337.97,338.419,video
921,it's,338.419,338.75,video
922,relatively,338.75,339.229,video
923,safe,339.229,339.55,video
924,if,339.56,339.889,video
925,people,339.889,340.61,video
926,like,340.61,340.85,video
927,McDonald's,340.85,341.479,video
928,fries,341.479,341.69,video
929,in,341.69,342.11,video
930,DC,342.11,342.52,video
931,you,342.53,342.95,video
932,can,342.95,342.979,video
933,pretty,342.979,343.4,video
934,safely,343.4,343.49,video
935,bet,343.49,344.06,video
936,they'll,344.06,344.36,video
937,also,344.36,344.74,video
938,like,344.75,344.93,video
939,them,344.93,345.139,video
940,in,345.139,345.38,video
941,Portland,345.38,345.919,video
942,and,345.919,346.19,video
943,when,346.19,346.97,video
944,the,346.97,347.06,video
945,time,347.06,347.26,video
946,it's,347.78,347.99,video
947,much,347.99,348.2,video
948,easier,348.2,348.59,video
949,to,348.59,348.65,video
950,sell,348.65,348.919,video
951,a,348.919,348.95,video
952,Pizza,348.95,349.37,video
953,Hut,349.37,349.39,video
