,word,start,end,category
279,unfortunately,125.439,126.399,video
280,the,126.399,126.56,video
281,software,126.56,127.119,video
282,development,127.119,127.749,video
283,that,127.759,128.0,video
284,would,128.0,128.239,video
285,have,128.239,128.399,video
286,made,128.399,128.8,video
287,larabee,128.8,129.51,video
288,a,129.52,129.759,video
289,general,129.759,130.239,video
290,purpose,130.239,130.64,video
291,processor,130.64,131.76,video
292,that,131.76,132.16,video
293,could,132.16,132.63,video
294,directx,133.36,134.239,video
295,code,134.239,135.36,video
296,um,135.36,135.92,video
297,was,135.92,137.11,video
298,never,137.12,137.68,video
299,completed,137.68,138.319,video
300,so,138.319,138.48,video
301,we're,138.48,138.64,video
302,going,138.64,138.72,video
303,to,138.72,138.8,video
304,start,138.8,139.03,video
305,with,139.04,139.28,video
306,a,139.28,139.36,video
307,gtx,139.36,140.08,video
308,1060,140.08,141.11,video
309,like,141.12,141.36,video
310,a,141.36,141.84,video
311,high,141.84,142.959,video
312,mid-range,142.959,143.68,video
313,card,143.68,144.309,video
314,just,144.319,144.48,video
315,to,144.48,144.72,video
316,see,144.72,144.959,video
317,if,144.959,145.12,video
318,this,145.12,145.44,video
319,is,145.44,145.599,video
320,feasible,145.599,146.319,video
321,at,146.319,146.64,video
322,all,146.64,147.03,video
323,before,147.04,147.36,video
324,we,147.36,147.52,video
325,move,147.52,147.76,video
326,on,147.76,147.84,video
327,to,147.84,148.0,video
328,something,148.0,148.55,video
329,a,148.56,148.64,video
330,little,148.64,148.879,video
331,bit,148.879,149.2,video
332,beefier,149.2,149.92,video
333,and,149.92,150.16,video
334,investigate,150.16,150.879,video
335,how,150.879,151.03,video
336,much,151.04,151.44,video
337,if,151.44,151.599,video
338,any,151.599,151.76,video
339,bottlenecking,151.76,152.48,video
340,occurs,152.48,153.27,video
341,because,153.28,153.68,video
342,what,153.68,153.84,video
343,you,153.84,154.0,video
344,guys,154.0,154.16,video
345,got,154.16,154.319,video
346,to,154.319,154.48,video
347,understand,154.48,155.27,video
348,about,155.28,155.92,video
349,gaming,155.92,156.63,video
350,on,156.64,156.879,video
351,a,156.879,157.2,video
352,you,157.2,157.28,video
353,know,157.28,157.519,video
354,heavily,157.519,158.08,video
355,threaded,158.08,158.63,video
356,chip,159.68,160.64,video
357,is,160.64,160.8,video
358,that,160.8,161.2,video
359,most,161.2,161.68,video
360,games,161.68,162.239,video
361,at,162.239,162.949,video
362,best,162.959,163.92,video
363,are,163.92,164.08,video
364,running,164.08,164.48,video
365,with,164.48,164.8,video
366,like,164.8,165.599,video
367,four,165.599,166.229,video
368,processing,166.239,166.879,video
369,threads,166.879,167.68,video
370,and,167.68,167.84,video
371,even,167.84,168.16,video
372,in,168.16,168.319,video
373,those,168.319,168.71,video
374,it's,169.44,169.92,video
375,primarily,169.92,170.72,video
376,single,170.72,171.12,video
377,or,171.12,171.36,video
378,maybe,171.36,171.68,video
379,dual,171.68,171.91,video
380,with,172.64,172.879,video
381,the,172.879,173.04,video
382,other,173.04,173.36,video
383,cores,173.36,174.0,video
384,doing,174.0,174.319,video
385,like,174.319,174.64,video
386,little,174.64,175.43,video
387,supplementary,175.44,176.239,video
388,work,176.239,177.509,video
389,you,177.519,177.68,video
390,know,177.68,179.12,video
391,i,179.12,179.2,video
392,had,179.2,179.44,video
393,actually,179.44,179.84,video
394,been,179.84,180.08,video
395,meaning,180.08,180.4,video
396,to,180.4,180.55,video
397,do,180.56,180.72,video
398,this,180.72,180.959,video
399,video,180.959,182.07,video
400,as,182.08,182.48,video
401,a,182.48,182.84,video
402,precursor,182.84,184.56,video
403,to,184.56,184.8,video
404,the,184.8,185.12,video
405,like,185.12,185.67,video
406,proper,185.68,186.159,video
407,review,186.159,186.879,video
408,like,186.879,187.12,video
409,as,187.12,187.28,video
410,like,187.28,187.519,video
411,a,187.519,187.68,video
412,teaser,187.68,188.239,video
413,like,188.239,188.63,video
414,goofing,188.64,189.04,video
415,around,189.04,189.36,video
416,with,189.36,189.519,video
417,it,189.519,189.76,video
418,first,189.76,190.159,video
419,and,190.159,190.239,video
420,then,190.239,190.47,video
421,doing,190.48,190.64,video
422,the,190.64,190.8,video
423,proper,190.8,191.12,video
424,video,191.12,191.99,video
425,so,192.0,193.12,video
426,yeah,193.12,194.56,video
427,best,194.56,194.8,video
428,laid,194.8,195.12,video
429,plans,195.12,195.44,video
430,of,195.44,196.149,video
431,mice,196.159,196.48,video
432,and,196.48,196.64,video
433,men,196.64,197.28,video
434,and,197.28,197.44,video
435,no,197.44,197.68,video
436,comments,197.68,198.159,video
437,on,198.159,198.239,video
438,which,198.239,198.47,video
439,one,198.48,198.64,video
440,i,198.64,198.879,video
441,am,198.879,199.83,video
442,all,199.84,200.0,video
443,right,200.0,200.239,video
444,so,200.239,200.48,video
445,trick,200.48,200.879,video
446,number,200.879,201.44,video
447,one,201.44,202.159,video
448,is,202.159,202.4,video
449,that,202.4,202.8,video
450,we,202.8,203.11,video
451,have,203.12,203.36,video
452,to,203.36,203.519,video
453,run,203.519,203.92,video
454,windows,203.92,204.48,video
455,server,204.48,205.519,video
456,rather,205.519,205.84,video
457,than,205.84,205.99,video
458,regular,206.0,206.4,video
459,windows,206.4,206.799,video
460,10,206.799,207.04,video
461,and,207.04,207.2,video
462,the,207.2,207.28,video
463,reason,207.28,207.599,video
464,for,207.599,207.75,video
465,is,208.4,208.56,video
466,that,208.56,208.879,video
467,otherwise,208.879,210.159,video
468,all,210.159,210.84,video
469,250,210.84,213.11,video
470,of,213.12,213.28,video
471,our,213.28,213.519,video
472,logical,213.519,214.0,video
473,course,214.0,214.64,video
474,will,214.64,214.959,video
475,not,214.959,215.68,video
476,get,215.68,215.91,video
477,recognized,215.92,216.72,video
478,like,216.72,216.959,video
479,look,216.959,217.2,video
480,at,217.2,217.28,video
481,this,217.28,218.07,video
482,what,218.08,219.84,video
483,it,219.84,220.0,video
484,can't,220.0,220.239,video
485,even,220.239,220.64,video
486,it,220.64,220.72,video
487,just,220.72,221.11,video
488,it,221.12,221.44,video
489,actually,221.44,222.239,video
490,can't,222.239,222.64,video
491,even,222.64,223.519,video
492,they're,223.519,223.68,video
493,just,223.68,224.0,video
494,all,224.0,224.149,video
495,percent,224.159,224.72,video
496,signs,224.72,225.43,video
497,brilliant,225.44,226.799,video
498,like,226.799,227.2,video
499,beyond,227.2,227.76,video
500,dumb,227.76,228.4,video
501,but,228.4,228.64,video
502,anyway,228.64,228.869,video
503,that's,228.879,229.12,video
504,not,229.12,229.28,video
505,a,229.28,229.44,video
506,problem,229.44,229.76,video
507,because,229.76,230.229,video
508,as,230.239,230.4,video
509,we,230.4,230.56,video
510,demonstrated,230.56,231.28,video
511,in,231.28,231.44,video
512,this,231.44,231.76,video
513,video,231.76,232.48,video
514,there's,232.48,232.789,video
515,no,232.799,233.2,video
516,difference,233.2,233.76,video
517,in,233.76,233.92,video
518,performance,233.92,234.48,video
519,between,234.48,234.799,video
520,the,234.799,234.949,video
521,editions,235.36,235.84,video
522,of,235.84,235.92,video
523,windows,235.92,236.56,video
524,they're,236.56,236.72,video
525,all,236.72,236.879,video
526,based,236.879,237.12,video
527,on,237.12,237.19,video
528,the,237.2,237.36,video
529,same,237.36,237.599,video
530,kernel,237.599,238.08,video
531,so,238.08,238.159,video
532,it,238.159,238.239,video
533,just,238.239,238.48,video
534,comes,238.48,238.72,video
535,down,238.72,238.879,video
536,to,238.879,239.03,video
537,the,239.04,239.12,video
538,feature,239.12,239.439,video
539,set,239.439,239.92,video
540,so,239.92,240.239,video
541,all,240.239,240.48,video
542,our,240.48,240.56,video
543,hardware,240.56,240.959,video
544,is,240.959,241.03,video
545,we've,242.08,242.319,video
546,got,242.319,242.64,video
547,the,242.64,242.879,video
548,same,242.879,243.92,video
549,geforce,243.92,244.48,video
550,drivers,244.48,244.879,video
551,that,244.879,245.03,video
552,we,245.04,245.2,video
553,would,245.2,245.439,video
554,on,245.439,245.519,video
555,the,245.519,245.599,video
556,desktop,245.599,246.71,video
557,and,246.72,246.879,video
558,it,246.879,247.12,video
559,is,247.12,247.28,video
560,time,247.28,248.0,video
561,to,248.0,248.239,video
562,fire,248.239,248.64,video
563,uh,248.64,250.07,video
564,let's,250.08,250.56,video
565,go,250.56,251.04,video
566,let's,251.04,251.36,video
567,start,251.36,251.76,video
568,with,251.76,252.56,video
569,let's,252.56,252.799,video
570,start,252.799,253.03,video
571,with,253.04,253.12,video
572,csgo,253.12,254.309,video
573,is,254.319,254.48,video
574,it,254.48,254.64,video
575,just,254.64,254.799,video
576,me,254.799,255.04,video
577,or,255.04,255.2,video
578,is,255.2,255.28,video
579,this,255.28,255.519,video
580,steam,255.519,255.84,video
581,update,255.84,256.229,video
582,taking,256.239,256.56,video
583,a,256.56,256.639,video
584,little,256.639,256.88,video
585,longer,256.88,257.28,video
586,than,257.28,257.44,video
587,usual,257.44,258.71,video
588,you,258.72,258.88,video
589,didn't,258.88,259.04,video
590,install,259.04,259.359,video
591,chrome,259.359,259.68,video
592,on,259.68,259.759,video
593,this,259.759,259.919,video
594,thing,259.919,261.509,video
595,this,261.519,261.759,video
596,thing,261.759,262.0,video
597,is,262.0,262.16,video
598,taking,262.16,262.79,video
599,forever,262.8,264.24,video
600,and,264.24,264.4,video
601,like,264.4,264.8,video
602,the,264.8,264.96,video
603,stupid,264.96,265.44,video
604,thing,265.44,265.68,video
605,is,265.68,265.83,video
606,it,266.479,266.72,video
607,shows,266.72,267.12,video
608,only,267.12,267.44,video
609,1.9,267.44,268.639,video
610,cpu,268.639,269.12,video
611,usage,269.12,269.52,video
612,but,269.52,269.68,video
613,like,269.68,270.15,video
614,but,270.16,270.4,video
615,but,270.4,270.56,video
616,think,270.56,270.8,video
617,about,270.8,271.12,video
618,that,271.12,272.32,video
619,of,272.32,273.16,video
620,256,273.16,274.39,video
621,threads,274.4,276.08,video
622,each,276.08,276.56,video
623,one,276.56,276.88,video
624,percent,276.88,277.44,video
625,would,277.44,277.6,video
626,be,277.6,277.99,video
627,only,278.0,278.479,video
628,two,278.479,278.72,video
629,of,278.72,278.88,video
630,them,278.88,279.759,video
631,which,279.759,280.0,video
632,would,280.0,280.24,video
633,be,280.24,280.639,video
634,half,280.639,281.11,video
635,of,281.12,281.36,video
636,one,281.36,281.68,video
637,cpu,281.68,282.479,video
638,core,282.479,284.0,video
639,am,284.0,284.08,video
640,i,284.08,284.24,video
641,getting,284.24,284.479,video
642,this,284.479,284.639,video
643,right,284.639,285.189,video
644,ish,285.199,287.759,video
645,so,287.759,288.23,video
646,so,288.24,288.4,video
647,does,288.4,288.56,video
648,that,288.56,288.639,video
649,just,288.639,288.8,video
650,mean,288.8,289.04,video
651,it's,289.04,289.12,video
652,single,289.12,289.43,video
653,threaded,289.44,289.84,video
654,and,289.84,289.919,video
655,it's,289.919,290.08,video
656,relying,290.08,290.56,video
657,on,290.56,291.43,video
658,one,291.44,291.919,video
659,of,291.919,292.08,video
660,our,292.08,292.32,video
661,64,292.32,293.04,video
662,cores,293.04,295.35,video
663,because,295.36,295.6,video
664,you,295.6,295.68,video
665,gotta,295.68,295.919,video
666,understand,295.919,296.4,video
667,not,296.4,296.639,video
668,all,296.639,296.87,video
669,cores,296.88,297.199,video
670,are,297.199,297.36,video
671,created,297.36,297.759,video
672,equally,297.759,298.95,video
673,and,298.96,299.36,video
674,these,299.36,299.68,video
675,ones,299.68,300.88,video
676,are,300.88,301.12,video
677,not,301.12,301.68,video
678,high,301.68,302.0,video
679,performance,302.0,304.23,video
680,we've,304.24,304.4,video
681,got,304.4,304.56,video
682,chrongo,304.56,305.039,video
683,though,305.039,306.88,video
684,i,306.88,307.039,video
685,mean,307.039,307.28,video
686,i,307.28,307.43,video
687,clicked,307.44,307.759,video
688,play,307.759,308.08,video
689,a,308.08,308.16,video
690,little,308.16,308.479,video
691,while,308.479,308.84,video
692,ago,308.84,309.84,video
693,but,309.84,310.23,video
694,uh,310.24,311.84,video
695,maybe,311.84,312.08,video
696,it,312.08,312.16,video
697,didn't,312.16,312.4,video
698,take,312.4,312.96,video
699,oh,312.96,313.199,video
700,maybe,313.199,313.44,video
701,it,313.44,313.51,video
702,legitimately,313.52,314.0,video
703,didn't,314.0,314.24,video
704,take,314.24,314.479,video
705,okay,314.479,315.67,video
706,there,315.68,315.919,video
707,we,315.919,316.0,video
708,go,316.0,316.16,video
709,this,316.16,316.32,video
710,isn't,316.32,316.479,video
711,so,316.479,316.639,video
712,bad,316.639,320.39,video
713,okay,320.4,320.8,video
714,there,320.8,321.039,video
715,we,321.039,321.12,video
716,go,321.12,321.84,video
717,and,321.84,322.0,video
718,remember,322.0,322.56,video
719,friends,322.56,323.27,video
720,this,323.28,323.52,video
721,is,323.52,323.68,video
722,launching,323.68,324.24,video
723,on,324.24,324.4,video
724,an,324.4,324.56,video
725,ssd,324.56,325.67,video
726,imagine,325.68,326.24,video
727,it,326.24,326.32,video
728,with,326.32,326.479,video
729,a,326.479,326.56,video
730,hard,326.56,326.88,video
731,drive,326.88,329.27,video
732,hey,329.28,331.919,video
733,all,331.919,332.24,video
734,right,332.24,334.07,video
735,let's,334.08,334.32,video
736,pawn,334.32,334.639,video
737,some,334.639,336.84,video
738,noobs,336.84,338.07,video
739,oh,338.08,338.4,video
740,wow,338.4,339.039,video
741,okay,339.039,339.44,video
742,no,339.44,339.6,video
743,no,339.6,339.759,video
744,there,339.759,339.919,video
745,we,339.919,340.08,video
746,go,340.08,340.639,video
747,hey,340.639,340.96,video
748,there,340.96,341.189,video
749,we,341.199,341.36,video
750,go,341.36,342.23,video
751,all,342.24,342.4,video
752,right,342.4,342.72,video
753,so,342.72,342.96,video
754,we're,342.96,343.199,video
755,not,343.199,343.36,video
756,gonna,343.36,343.6,video
757,ask,343.6,343.919,video
758,too,343.919,344.07,video
759,much,344.08,344.32,video
760,from,344.32,344.479,video
761,this,344.479,344.72,video
762,thing,344.72,344.96,video
763,we're,344.96,345.12,video
764,just,345.12,345.28,video
765,gonna,345.28,345.51,video
766,run,345.52,345.68,video
767,it,345.68,345.84,video
768,at,345.84,346.08,video
769,1080.,346.08,347.67,video
770,i,347.68,347.759,video
771,mean,347.759,347.919,video
772,the,347.919,348.08,video
773,good,348.08,348.24,video
774,news,348.24,348.479,video
775,is,348.479,348.639,video
776,that,348.639,348.96,video
777,uh,348.96,349.36,video
778,running,349.36,349.59,video
779,that,349.6,349.759,video
780,local,349.759,350.16,video
781,game,350.16,350.479,video
782,server,350.479,351.35,video
783,could,351.36,351.52,video
784,be,351.52,351.759,video
785,offloaded,351.759,352.24,video
786,to,352.24,352.4,video
787,another,352.4,352.72,video
788,core,352.72,353.919,video
789,yeah,353.919,359.27,video
790,how,359.28,359.68,video
791,long,359.68,359.919,video
792,does,359.919,360.16,video
793,it,360.16,360.24,video
794,take,360.24,360.56,video
795,to,360.56,360.72,video
796,connect,360.72,361.28,video
797,to,361.28,361.52,video
798,a,361.52,361.67,video
799,that,362.72,362.96,video
800,is,362.96,363.12,video
801,running,363.12,364.08,video
802,on,364.08,364.4,video
803,the,364.4,364.56,video
804,same,364.56,365.039,video
805,box,365.039,372.07,video
806,oh,372.08,372.56,video
807,wow,372.56,374.24,video
808,oh,374.24,374.639,video
809,wow,374.639,375.039,video
810,there,375.039,375.36,video
811,bud,375.36,376.469,video
812,oh,376.479,377.12,video
813,boy,377.12,387.27,video
814,oh,387.28,388.479,video
815,bought,388.479,388.72,video
816,chris,388.72,389.039,video
817,is,389.039,389.12,video
818,a,389.12,389.199,video
819,little,389.199,389.36,video
820,better,389.36,390.39,video
821,okay,390.4,391.039,video
822,okay,391.039,391.28,video
823,let's,391.28,391.52,video
824,get,391.52,391.919,video
825,let's,391.919,392.16,video
826,get,392.16,392.4,video
827,let's,392.4,392.639,video
828,get,392.639,393.11,video
829,our,393.12,393.28,video
830,ak,393.28,393.6,video
831,game,393.6,393.919,video
832,on,393.919,394.08,video
833,here,394.08,395.27,video
834,oh,395.28,395.6,video
835,i,395.6,395.759,video
836,see,395.759,396.0,video
837,baddies,396.0,396.639,video
838,oh,396.639,396.88,video
839,open,396.88,397.28,video
840,up,397.28,398.0,video
841,hey,398.0,398.469,video
842,get,398.479,398.72,video
843,get,398.72,398.96,video
844,get,398.96,399.68,video
845,get,399.68,399.84,video
846,out,399.84,400.0,video
847,of,400.0,400.08,video
848,the,400.08,400.16,video
849,way,400.16,400.479,video
850,sean,400.479,401.28,video
851,oh,401.28,401.59,video
852,look,401.6,401.84,video
853,at,401.84,401.919,video
854,the,401.919,402.0,video
855,way,402.0,402.16,video
856,those,402.16,402.79,video
857,smoke,402.8,403.28,video
858,effects,403.28,403.84,video
859,just,403.84,404.319,video
860,destroy,404.319,404.88,video
861,me,404.88,405.44,video
862,oh,405.44,405.759,video
863,i,405.759,406.0,video
864,got,406.0,406.309,video
865,i,407.6,408.0,video
866,am,408.0,408.56,video
867,better,408.56,408.96,video
868,like,408.96,409.199,video
869,this,409.199,409.52,video
870,than,409.52,409.68,video
871,i,409.68,409.84,video
872,am,409.84,410.0,video
873,with,410.0,410.24,video
874,a,410.24,410.309,video
875,computer,410.88,412.16,video
876,no,412.16,413.68,video
877,hold,413.68,414.08,video
878,them,414.08,414.319,video
879,down,414.319,417.51,video
880,oh,417.52,420.84,video
881,dang,420.84,426.309,video
882,i,426.319,426.479,video
883,think,426.479,426.72,video
884,you're,426.72,426.88,video
885,messing,426.88,427.28,video
886,with,427.28,427.44,video
887,me,427.44,427.599,video
888,right,427.599,427.84,video
889,now,427.84,429.029,video
890,in,429.039,429.199,video
891,its,429.199,429.36,video
892,defense,429.36,430.23,video
893,this,430.24,430.639,video
894,is,430.639,430.96,video
895,the,430.96,431.199,video
896,lowest,431.199,431.759,video
897,end,431.759,432.479,video
898,zeon,432.479,432.96,video
899,5,432.96,433.28,video
900,from,433.28,433.44,video
901,this,433.44,433.67,video
902,but,435.68,435.919,video
903,it,435.919,436.08,video
904,is,436.08,436.319,video
905,still,436.319,437.12,video
906,an,437.12,437.44,video
907,eighteen,437.44,437.919,video
908,hundred,437.919,438.309,video
909,dollar,438.319,438.639,video
910,processor,438.639,440.07,video
911,let's,440.08,440.319,video
912,try,440.319,440.56,video
913,deus,440.56,440.88,video
914,ex,440.88,441.12,video
915,mankind,441.12,441.599,video
916,divided,441.599,442.56,video
917,i,442.56,442.71,video
918,clicked,442.72,443.039,video
919,that,443.039,443.28,video
920,already,443.28,443.599,video
921,by,443.599,443.759,video
922,the,443.759,448.84,video
923,way,448.84,458.309,video
924,anthony,462.88,463.36,video
925,i'm,463.36,463.44,video
926,not,463.44,463.599,video
927,going,463.599,463.68,video
928,to,463.68,463.759,video
929,bother,463.759,464.08,video
930,putting,464.08,464.309,video
931,the,464.319,464.479,video
932,titan,464.479,464.8,video
933,b,464.8,464.96,video
934,in,464.96,465.039,video
935,this,465.039,465.28,video
936,thing,465.28,466.629,video
937,yeah,466.639,467.12,video
938,really,467.12,467.84,video
939,this,467.84,468.08,video
940,is,468.08,468.24,video
941,ridiculous,468.24,469.28,video
942,but,469.28,469.44,video
943,i,469.44,469.599,video
944,had,469.599,469.749,video
945,to,469.759,469.919,video
946,go,469.919,470.08,video
947,through,470.08,470.319,video
948,it,470.319,470.71,video
949,yeah,470.72,471.28,video
950,well,471.28,472.4,video
951,i'm,472.4,472.72,video
952,sorry,472.72,473.12,video
953,man,473.12,473.52,video
954,but,473.52,473.759,video
955,i'm,473.759,474.309,video
956,this,474.319,474.56,video
957,isn't,474.56,474.8,video
958,even,474.8,475.12,video
959,running,475.12,475.52,video
