,word,start,end,category
220,general,68.67,69.15,video
221,focus,69.15,69.33,video
222,here,69.33,69.72,video
223,is,69.72,69.81,video
224,gonna,69.81,69.99,video
225,be,69.99,70.16,video
226,games,70.17,70.47,video
227,that,70.47,70.83,video
228,deal,70.83,71.01,video
229,with,71.01,71.159,video
230,collecting,71.159,71.939,video
231,leveling,71.939,72.679,video
232,up,72.689,72.869,video
233,creatures,72.869,73.56,video
234,or,73.56,73.86,video
235,ones,73.86,74.4,video
236,that,74.4,74.64,video
237,have,74.64,74.79,video
238,the,74.79,75.03,video
239,look,75.03,75.2,video
240,and,75.21,75.36,video
241,feel,75.36,75.75,video
242,of,75.75,75.78,video
243,Pokemon,75.78,76.619,video
244,you,76.619,76.979,video
245,know,76.979,77.1,video
246,the,77.1,77.28,video
247,ones,77.28,77.48,video
248,know,77.49,78.06,video
249,muy,78.06,78.36,video
250,mando,78.36,78.84,video
251,so,78.84,79.38,video
252,yo,79.38,79.53,video
253,its,79.53,79.83,video
254,Austin,79.83,80.28,video
255,and,80.28,80.52,video
256,once,80.52,80.749,video
257,again,80.759,80.909,video
258,we're,80.909,81.24,video
259,gonna,81.24,81.33,video
260,be,81.33,81.509,video
261,diving,81.509,81.9,video
262,into,81.9,82.14,video
263,the,82.14,82.219,video
264,world,82.229,82.38,video
265,of,82.38,82.68,video
266,Pokemon,82.68,83.25,video
267,clones,83.25,83.58,video
268,now,83.58,83.909,video
269,I'm,83.909,84.21,video
270,gonna,84.21,84.59,video
271,miss,84.6,84.81,video
272,some,84.81,85.049,video
273,there,85.049,85.38,video
274,are,85.38,85.409,video
275,a,85.409,85.5,video
276,ton,85.5,85.74,video
277,of,85.74,85.77,video
278,them,85.77,86.06,video
279,however,86.07,86.31,video
280,since,86.31,87.0,video
281,sword,87.0,87.33,video
282,and,87.33,87.479,video
283,shield,87.479,87.689,video
284,are,87.689,87.9,video
285,on,87.9,87.98,video
286,the,87.99,88.11,video
287,horizon,88.11,88.229,video
288,I,88.229,88.71,video
289,was,88.71,88.799,video
290,thinking,88.799,89.07,video
291,hey,89.07,89.189,video
292,maybe,89.189,89.22,video
293,I,89.22,89.539,video
294,make,89.549,89.79,video
295,a,89.79,89.82,video
296,couple,89.82,90.119,video
297,of,90.119,90.329,video
298,these,90.329,90.42,video
299,videos,90.42,90.81,video
300,maybe,90.81,91.11,video
301,you,91.11,91.37,video
302,let,91.38,91.56,video
303,me,91.56,91.68,video
304,know,91.68,91.91,video
305,right,91.92,92.189,video
306,down,92.189,92.369,video
307,there,92.369,92.7,video
308,sometimes,92.7,93.18,video
309,a,93.18,93.329,video
310,clone,93.329,93.75,video
311,might,93.75,94.01,video
312,pop,94.02,94.29,video
313,out,94.29,94.439,video
314,of,94.439,94.59,video
315,a,94.59,94.65,video
316,franchise,94.65,94.92,video
317,that,94.92,95.52,video
318,doesn't,95.52,95.87,video
319,really,95.88,96.119,video
320,make,96.119,96.45,video
321,sense,96.45,96.96,video
322,at,96.96,97.2,video
323,first,97.2,97.229,video
324,but,97.229,97.74,video
325,then,97.74,97.88,video
326,you're,97.89,98.009,video
327,like,98.009,98.1,video
328,oh,98.1,98.25,video
329,okay,98.25,98.61,video
330,sure,98.61,98.88,video
331,not,98.88,99.36,video
332,like,99.36,99.56,video
333,Digimon,99.57,100.5,video
334,but,100.5,101.04,video
335,something,101.04,101.52,video
336,a,101.52,101.549,video
337,little,101.549,101.79,video
338,weirder,101.79,102.2,video
339,who,102.21,102.689,video
340,here,102.689,102.93,video
341,remembers,102.93,102.96,video
342,shaman,102.96,103.74,video
343,king,103.74,104.009,video
344,oh,104.009,104.25,video
345,god,104.25,105.08,video
346,shaman,105.09,105.72,video
347,king,105.72,105.96,video
348,I,105.96,106.2,video
349,remember,106.2,106.799,video
350,not,106.799,107.31,video
351,much,107.31,107.97,video
352,about,107.97,108.23,video
353,this,108.24,108.479,video
354,one,108.479,108.689,video
355,back,108.689,109.049,video
356,in,109.049,109.17,video
357,the,109.17,109.2,video
358,day,109.2,109.29,video
359,I,109.29,109.47,video
360,was,109.47,109.76,video
361,subscribed,109.77,109.979,video
362,to,109.979,110.49,video
363,the,110.49,110.7,video
364,English,110.7,111.06,video
365,Prince,111.06,111.329,video
366,of,111.329,111.469,video
367,shounen,111.479,111.869,video
368,jump,111.869,111.899,video
369,when,111.899,112.32,video
370,it,112.32,112.409,video
371,was,112.409,112.53,video
372,like,112.53,112.71,video
373,Naruto,112.71,113.03,video
374,Dragon,113.04,113.939,video
375,Ball,113.939,114.09,video
376,Z,114.09,114.299,video
377,Sandland,114.299,115.17,video
378,Yu,115.17,115.56,video
379,Yu,115.56,115.74,video
380,Hakusho,115.74,115.95,video
381,one,115.95,116.66,video
382,piece,116.67,117.03,video
383,and,117.03,117.45,video
384,shaman,117.45,117.99,video
385,King,117.99,118.259,video
386,all,118.259,118.649,video
387,I,118.649,118.68,video
388,really,118.68,118.94,video
389,remember,118.95,119.1,video
390,about,119.1,119.549,video
391,the,119.549,119.88,video
392,show,119.88,120.09,video
393,is,120.09,120.299,video
394,that,120.299,120.329,video
395,this,120.329,120.62,video
396,guy's,120.63,120.869,video
397,name,120.869,121.2,video
398,was,121.2,121.229,video
399,yo,121.229,121.649,video
400,and,121.649,121.95,video
401,this,121.95,122.28,video
402,girl,122.28,122.84,video
403,Anna,122.85,123.0,video
404,and,123.0,123.51,video
405,she,123.51,123.93,video
406,was,123.93,124.11,video
407,cute,124.11,124.35,video
408,despite,124.35,124.89,video
409,the,124.89,125.04,video
410,fact,125.04,125.24,video
411,that,125.25,125.34,video
412,she's,125.34,125.64,video
413,basically,125.64,125.85,video
414,wearing,125.85,126.33,video
415,a,126.33,126.649,video
416,tablecloth,126.659,127.2,video
417,on,127.2,127.5,video
418,her,127.5,127.619,video
419,head,127.619,127.86,video
420,I,127.86,128.19,video
421,don't,128.19,128.399,video
422,know,128.399,128.61,video
423,I,128.61,128.63,video
424,was,128.64,128.819,video
425,like,128.819,128.91,video
426,13,128.91,129.39,video
427,anyways,129.39,129.929,video
428,all,129.929,130.14,video
429,of,130.14,130.259,video
430,these,130.259,130.38,video
431,anime,130.38,130.76,video
432,kids,130.77,131.039,video
433,are,131.039,131.19,video
434,shaman,131.19,131.67,video
435,and,131.67,131.819,video
436,underrated,131.819,132.3,video
437,warcraft,132.3,132.949,video
438,class,132.959,133.2,video
439,and,133.2,133.56,video
440,someone,133.56,133.89,video
441,who,133.89,134.1,video
442,can,134.1,134.25,video
443,tap,134.25,134.489,video
444,into,134.489,134.76,video
445,the,134.76,134.84,video
446,world,134.85,135.06,video
447,of,135.06,135.27,video
448,the,135.27,135.45,video
449,dead,135.45,135.69,video
450,except,135.69,136.44,video
451,since,136.44,136.68,video
452,this,136.68,136.83,video
453,was,136.83,137.03,video
454,a,137.04,137.16,video
455,shounen,137.16,137.489,video
456,anime,137.489,137.7,video
457,that,137.7,138.18,video
458,means,138.18,138.42,video
459,everyone,138.42,138.93,video
460,gets,138.93,138.949,video
461,a,138.959,139.319,video
462,fighting,139.319,139.77,video
463,partner,139.77,140.19,video
464,in,140.19,140.55,video
465,the,140.55,140.7,video
466,case,140.7,140.88,video
467,of,140.88,141.09,video
468,yo,141.09,141.32,video
469,amita,141.33,141.9,video
470,maru,141.9,142.26,video
471,he's,142.26,142.709,video
472,a,142.709,142.739,video
473,dead,142.739,143.069,video
474,samurai,143.069,143.76,video
475,man,143.76,144.08,video
476,spirit,144.09,144.75,video
477,thing,144.75,144.989,video
478,in,144.989,145.26,video
479,fact,145.26,145.62,video
480,it,145.62,145.86,video
481,would,145.86,145.98,video
482,it,145.98,146.069,video
483,be,146.069,146.16,video
484,too,146.16,146.3,video
485,far-fetched,146.31,146.58,video
486,to,146.58,147.0,video
487,call,147.0,147.209,video
488,Shaman,147.209,147.66,video
489,King,147.66,147.72,video
490,a,147.72,148.08,video
491,proto,148.08,148.49,video
492,youkai,148.5,149.16,video
493,watch,149.16,149.19,video
494,which,149.19,149.85,video
495,by,149.85,150.03,video
496,the,150.03,150.09,video
497,way,150.09,150.15,video
498,I'm,150.15,150.36,video
499,not,150.36,150.5,video
500,talking,150.51,150.87,video
501,about,150.87,150.93,video
502,this,150.93,151.23,video
503,time,151.23,151.47,video
504,next,151.47,151.77,video
505,time,151.77,152.22,video
506,I've,152.22,152.449,video
507,promised,152.459,152.91,video
508,shaman,152.91,153.42,video
509,King,153.42,153.63,video
510,was,153.63,153.84,video
511,pretty,153.84,154.17,video
512,damn,154.17,154.37,video
513,popular,154.38,154.68,video
514,in,154.68,155.1,video
515,Japan,155.1,155.459,video
516,and,155.459,155.73,video
517,also,155.73,155.88,video
518,did,155.88,156.269,video
519,pretty,156.269,156.44,video
520,well,156.45,156.54,video
521,in,156.54,156.69,video
522,the,156.69,156.87,video
523,States,156.87,157.11,video
524,getting,157.11,157.53,video
525,an,157.53,157.68,video
526,old-school,157.68,158.15,video
527,proper,158.16,159.0,video
528,for,159.0,159.39,video
529,kids,159.39,159.66,video
530,dub,159.66,160.019,video
531,hell,160.019,160.44,video
532,yeah,160.44,165.73,video
533,now,165.74,166.49,video
534,with,166.49,166.82,video
535,any,166.82,167.03,video
536,vaguely,167.03,167.39,video
537,popular,167.39,168.08,video
538,anime,168.08,168.5,video
539,we've,168.5,168.85,video
540,got,168.86,169.13,video
541,video,169.13,169.46,video
542,games,169.46,169.55,video
543,the,169.55,170.18,video
544,concept,170.18,170.72,video
545,of,170.72,170.81,video
546,the,170.81,170.93,video
547,show,170.93,170.95,video
548,alone,170.96,171.71,video
549,lends,171.71,172.1,video
550,itself,172.1,172.37,video
551,pretty,172.37,172.7,video
552,heavily,172.7,172.97,video
553,to,172.97,173.17,video
554,gaming,173.18,173.75,video
555,we,173.75,173.93,video
556,got,173.93,174.08,video
557,like,174.08,174.35,video
558,fighting,174.35,174.89,video
559,games,174.89,175.5,video
560,Metroidvania,175.51,176.51,video
561,a,176.51,176.71,video
562,strategy,176.71,177.71,video
563,RPG,177.71,177.86,video
564,on,177.86,178.46,video
565,the,178.46,178.49,video
566,ps2,178.49,178.99,video
567,but,179.0,179.51,video
568,most,179.51,179.75,video
569,importantly,179.75,180.32,video
570,a,180.32,180.62,video
571,pokemon,180.62,181.31,video
572,clone,181.31,181.66,video
573,that,181.67,182.09,video
574,as,182.09,182.36,video
575,far,182.36,182.9,video
576,as,182.9,183.05,video
577,I,183.05,183.17,video
578,can,183.17,183.23,video
579,tell,183.23,183.53,video
580,did,183.53,183.86,video
581,not,183.86,184.12,video
582,release,184.13,184.73,video
583,in,184.73,184.91,video
584,Japan,184.91,185.24,video
585,I,185.24,185.48,video
586,mean,185.48,185.72,video
587,it,185.72,185.81,video
588,says,185.81,186.02,video
589,Konami,186.02,186.43,video
590,Japan,186.44,186.89,video
591,here,186.89,187.25,video
592,so,187.25,187.64,video
593,I,187.64,188.65,video
594,whatever,188.65,189.65,video
595,this,189.65,190.04,video
596,is,190.04,190.34,video
597,Shaman,190.34,190.81,video
598,King,190.82,190.85,video
599,legacy,190.85,191.63,video
600,of,191.63,191.75,video
601,the,191.75,191.9,video
602,spirits,191.9,192.38,video
603,soaring,192.38,192.92,video
604,Hawk,192.92,193.18,video
605,Edition,193.19,193.76,video
606,that's,193.76,194.15,video
607,a,194.15,194.36,video
608,mouthful,194.36,195.22,video
609,there's,195.23,195.44,video
610,also,195.44,195.65,video
611,sprinting,195.65,196.49,video
612,wolf,196.49,196.76,video
613,but,196.76,197.12,video
614,I,197.12,197.27,video
615,was,197.27,197.44,video
616,never,197.45,197.69,video
617,much,197.69,197.93,video
618,of,197.93,197.96,video
619,a,197.96,198.2,video
620,wolf,198.2,198.41,video
621,kid,198.41,198.65,video
622,growing,198.65,198.98,video
623,up,198.98,199.1,video
624,I'm,199.1,199.54,video
625,more,199.55,199.79,video
626,of,199.79,199.85,video
627,a,199.85,199.94,video
628,majestic,199.94,200.39,video
629,bird,200.39,200.6,video
630,you,200.6,201.47,video
631,know,201.47,201.59,video
632,you,201.59,201.64,video
633,tuck,201.65,202.22,video
634,the,202.22,202.25,video
635,bald,202.25,202.7,video
636,eagle,202.7,203.12,video
637,shirts,203.12,203.39,video
638,directly,203.39,204.14,video
639,into,204.14,204.28,video
640,the,204.29,204.41,video
641,jorts,204.41,204.91,video
642,liberating,204.91,205.91,video
643,what,205.91,206.51,video
644,can,206.51,206.66,video
645,I,206.66,206.78,video
646,say,206.78,207.02,video
647,it's,207.02,207.28,video
648,Pokemon,207.29,207.83,video
649,but,207.83,208.25,video
650,with,208.25,208.43,video
651,dead,208.43,208.7,video
652,people,208.7,209.15,video
653,yeah,209.15,209.51,video
654,not,209.51,209.74,video
655,like,209.75,210.05,video
656,dead,210.05,210.44,video
657,creatures,210.44,211.13,video
658,or,211.13,211.49,video
659,cute,211.49,211.76,video
660,monsters,211.76,212.35,video
661,like,212.36,212.63,video
662,in,212.63,212.81,video
663,yokai,212.81,213.17,video
664,watch,213.17,213.35,video
665,but,213.35,213.89,video
666,like,213.89,214.13,video
667,this,214.13,214.7,video
668,I,214.7,215.09,video
669,mean,215.09,215.38,video
670,it,215.39,215.51,video
671,makes,215.51,215.63,video
672,sense,215.63,215.81,video
673,when,215.81,216.35,video
674,you,216.35,216.47,video
675,have,216.47,216.65,video
676,yo,216.65,216.82,video
677,summoning,216.83,217.37,video
678,like,217.37,217.58,video
679,a,217.58,217.76,video
680,meet,217.76,218.06,video
681,Amaru,218.06,218.45,video
682,or,218.45,218.87,video
683,some,218.87,219.22,video
684,other,219.23,219.44,video
685,ancient,219.44,219.74,video
686,looking,219.74,220.19,video
687,warriors,220.19,220.55,video
688,from,220.55,220.75,video
689,times,220.76,221.06,video
690,past,221.06,221.21,video
691,why,221.21,221.96,video
692,is,221.96,222.11,video
693,there,222.11,222.32,video
694,a,222.32,222.35,video
695,7-eleven,222.35,223.16,video
696,clerk,223.16,223.36,video
697,on,223.37,223.64,video
698,my,223.64,223.79,video
699,team,223.79,224.03,video
700,why,224.03,224.42,video
701,is,224.42,224.48,video
702,this,224.48,224.66,video
703,random,224.66,225.17,video
704,doge,225.17,225.43,video
705,attacking,225.44,226.1,video
706,me,226.1,226.25,video
707,why,226.25,226.64,video
708,is,226.64,226.7,video
709,the,226.7,226.97,video
710,burger,226.97,227.39,video
711,lady,227.39,227.6,video
712,so,227.6,227.92,video
713,scary,227.93,228.38,video
714,like,228.38,228.71,video
715,she's,228.71,229.22,video
716,not,229.22,229.34,video
717,looking,229.34,229.46,video
718,towards,229.46,229.94,video
719,the,229.94,230.05,video
720,enemy,230.06,230.42,video
721,but,230.42,230.66,video
722,directly,230.66,231.14,video
723,at,231.14,231.32,video
724,the,231.32,231.44,video
725,player,231.44,231.74,video
726,as,231.74,232.04,video
727,if,232.04,232.27,video
728,she's,232.28,232.49,video
729,wanting,232.49,232.79,video
730,to,232.79,232.97,video
731,possess,232.97,233.39,video
732,you,233.39,233.66,video
733,also,233.66,234.47,video
734,her,234.47,234.7,video
735,attack,234.71,235.16,video
736,is,235.16,235.31,video
737,leaked,235.31,235.52,video
738,I,235.52,235.76,video
739,don't,235.76,236.75,video
740,like,236.75,236.9,video
741,it,236.9,237.14,video
742,shaman,237.14,237.82,video
743,king,237.83,238.07,video
744,has,238.07,238.4,video
745,a,238.4,238.43,video
746,lot,238.43,238.67,video
747,of,238.67,238.7,video
748,dialogue,238.7,239.06,video
749,too,239.06,239.78,video
750,much,239.78,239.99,video
751,also,239.99,240.34,video
752,a,240.35,240.56,video
753,stupid,240.56,241.1,video
754,amount,241.1,241.34,video
755,of,241.34,241.4,video
756,encounters,241.4,241.91,video
757,at,241.91,242.15,video
758,least,242.15,242.38,video
759,she,242.39,242.51,video
760,can,242.51,242.54,video
761,finish,242.54,242.87,video
762,him,242.87,243.08,video
763,quickly,243.08,243.11,video
764,actually,243.11,243.88,video
765,somehow,243.89,244.16,video
766,the,244.16,244.31,video
767,battles,244.31,244.79,video
768,and,244.79,244.97,video
769,legacy,244.97,245.33,video
770,of,245.33,245.41,video
771,spirits,245.42,245.87,video
772,feel,245.87,246.14,video
773,less,246.14,246.38,video
774,animated,246.38,246.77,video
775,than,246.77,247.04,video
776,pokémon,247.04,247.48,video
777,red,247.49,247.64,video
778,and,247.64,247.7,video
779,blue,247.7,247.82,video
780,which,247.82,248.27,video
781,is,248.27,248.51,video
782,saying,248.51,248.78,video
783,something,248.78,248.89,video
784,your,248.9,249.59,video
785,spirit,249.59,250.1,video
786,just,250.1,250.13,video
787,kind,250.13,250.58,video
788,of,250.58,250.64,video
789,sits,250.64,250.88,video
790,there,250.88,251.09,video
791,dead,251.09,251.35,video
792,face,251.36,251.66,video
793,and,251.66,252.05,video
794,jiggles,252.05,252.56,video
795,a,252.56,252.68,video
796,little,252.68,252.92,video
797,bit,252.92,253.07,video
798,when,253.07,253.31,video
799,you,253.31,253.39,video
800,get,253.4,253.52,video
801,hit,253.52,253.76,video
802,kind,253.76,254.18,video
803,of,254.18,254.33,video
804,like,254.33,254.51,video
805,nothing,254.51,254.9,video
806,excites,254.9,255.28,video
807,them,255.29,255.5,video
808,anymore,255.5,255.71,video
809,I,255.71,256.13,video
810,feel,256.13,256.37,video
811,like,256.37,256.489,video
812,the,256.489,256.64,video
813,game,256.64,256.85,video
814,feels,256.85,257.2,video
815,that,257.21,257.39,video
816,way,257.39,257.57,video
817,too,257.57,257.63,video
818,if,257.63,258.11,video
819,you,258.11,258.23,video
820,happen,258.23,258.59,video
821,to,258.59,258.62,video
822,die,258.62,258.86,video
823,in,258.86,258.91,video
824,combat,258.92,259.25,video
825,it,259.25,259.7,video
826,doesn't,259.7,260.0,video
827,like,260.0,260.15,video
828,reboot,260.15,260.75,video
829,or,260.75,261.17,video
830,take,261.17,261.46,video
831,you,261.47,261.56,video
832,to,261.56,261.65,video
833,the,261.65,261.739,video
834,main,261.739,261.92,video
835,menu,261.92,261.95,video
836,like,261.95,262.52,video
837,any,262.52,262.82,video
838,other,262.82,263.14,video
839,video,263.15,263.39,video
840,game,263.39,263.63,video
841,it's,263.63,264.2,video
842,like,264.2,264.53,video
843,game,264.53,264.95,video
844,over,264.95,264.98,video
845,please,264.98,265.75,video
846,turn,265.76,265.97,video
847,off,265.97,266.0,video
848,the,266.0,266.3,video
849,power,266.3,266.48,video
850,take,266.48,266.87,video
851,a,266.87,266.93,video
852,shower,266.93,267.26,video
853,wash,267.26,267.73,video
854,your,267.74,267.95,video
855,foot,267.95,268.25,video
856,damn,268.25,268.91,video
857,dude,268.91,269.18,video
858,I,269.18,269.42,video
859,will,269.42,269.69,video
860,say,269.69,269.9,video
861,I,269.9,269.92,video
862,appreciate,269.93,270.44,video
863,the,270.44,270.71,video
864,amount,270.71,271.01,video
865,of,271.01,271.13,video
866,effort,271.13,271.34,video
867,they,271.34,271.63,video
868,spent,271.64,271.94,video
869,on,271.94,272.06,video
870,cross-licensing,272.06,272.81,video
871,for,272.81,273.47,video
872,this,273.47,273.59,video
873,though,273.59,273.85,video
874,is,273.86,274.49,video
875,my,274.49,274.88,video
876,favorite,274.88,275.54,video
877,dead,275.54,275.75,video
878,person,275.75,276.29,video
879,Hank,276.29,276.71,video
880,Hill,276.71,279.08,video
881,the,279.09,280.09,video
882,concept,280.09,280.66,video
883,of,280.66,280.78,video
884,shaman,280.78,281.259,video
885,king,281.259,281.5,video
886,translates,281.5,282.15,video
887,really,282.16,282.58,video
888,well,282.58,282.759,video
889,into,282.759,283.33,video
890,a,283.33,283.36,video
891,Pokemon,283.36,284.02,video
892,like,284.02,284.259,video
893,RPG,284.259,285.069,video
894,but,285.069,285.36,video
895,they,285.37,285.55,video
896,sure,285.55,285.85,video
897,dropped,285.85,286.24,video
898,the,286.24,286.449,video
899,ball,286.449,286.63,video
900,on,286.63,286.69,video
901,this,286.69,287.05,video
902,one,287.05,287.49,video
903,it's,287.5,287.74,video
904,like,287.74,288.039,video
905,aggressively,288.039,289.0,video
906,mediocre,289.0,289.18,video
907,or,289.18,290.04,video
908,painfully,290.05,290.889,video
909,average,290.889,291.629,video
910,there's,291.639,291.849,video
911,too,291.849,292.06,video
912,many,292.06,292.21,video
913,random,292.21,292.66,video
914,encounters,292.66,293.219,video
915,combat,293.229,293.979,video
916,is,293.979,294.22,video
917,uneventful,294.22,294.88,video
918,it's,294.88,295.449,video
919,boring,295.449,295.99,video
920,to,295.99,296.139,video
921,look,296.139,296.37,video
922,at,296.38,296.59,video
923,and,296.59,296.889,video
924,imbalanced,296.889,297.639,video
925,but,297.639,297.729,video
926,worst,297.729,298.03,video
927,of,298.03,298.24,video
928,all,298.24,298.389,video
929,look,298.389,298.89,video
930,at,298.9,298.99,video
931,this,298.99,299.139,video
932,cat,299.139,299.44,video
933,are,299.44,300.069,video
934,you,300.069,300.16,video
935,okay,300.16,300.61,video
936,Oh,300.61,300.91,video
937,shiny,300.91,302.31,video
938,next,302.31,303.3,video
939,up,303.31,303.46,video
940,we,303.46,303.639,video
941,have,303.639,303.729,video
942,a,303.729,303.819,video
943,video,303.819,304.03,video
944,game,304.03,304.21,video
945,I,304.21,304.27,video
946,always,304.27,304.63,video
947,looked,304.63,304.86,video
948,at,304.87,304.99,video
949,from,304.99,305.11,video
